PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,28 abr 2017,P  77-66,6,2,0,15,3-4,0-0,75.0%,0-0,-,0,2,2,0,1,1,1,6,8
vs Levitec Huesca,21 abr 2017,G  79-67,15,8,3,16,7-7,0-0,100.0%,1-1,100.0%,6,2,8,3,3,1,3,15,31
vs Gipuzkoa Basket,16 abr 2017,P  76-78,6,5,0,16,3-5,0-0,60.0%,0-0,-,2,3,5,0,0,1,0,6,8
@ Amics Castello,7 abr 2017,P  77-64,7,3,0,13,3-4,0-0,75.0%,1-2,50.0%,2,1,3,0,0,0,0,7,8
vs C.B. Prat,31 mar 2017,G  77-71,6,4,0,23,3-4,0-0,75.0%,0-0,-,1,3,4,0,0,2,1,6,8
@ Alimerka Oviedo,24 mar 2017,G  62-73,5,1,1,13,2-3,0-0,66.7%,1-2,50.0%,1,0,1,1,0,0,1,5,6
vs Rio Breogan,17 mar 2017,P  101-105,12,6,1,24,4-6,0-0,66.7%,4-6,66.7%,2,4,6,1,0,1,3,12,17
@ Hiopos Lleida,10 mar 2017,P  87-82,2,1,0,13,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,0,1,2,3
vs Súper Agropal Palencia,3 mar 2017,G  88-76,4,1,0,4,2-2,0-0,100.0%,0-0,-,1,0,1,0,0,0,1,4,6
@ Caceres,24 feb 2017,P  104-99,6,5,0,20,3-6,0-0,50.0%,0-0,-,3,2,5,0,1,0,0,6,9
vs San Pablo Burgos,17 feb 2017,G  77-66,5,2,1,14,2-6,0-0,33.3%,1-1,100.0%,2,0,2,1,1,3,2,5,4
@ Rioverde Clavijo,10 feb 2017,G  75-83,8,3,0,13,4-5,0-0,80.0%,0-0,-,0,3,3,0,0,0,0,8,10
vs Ourense,3 feb 2017,G  80-77,5,3,0,16,2-6,0-0,33.3%,1-4,25.0%,2,1,3,0,0,1,0,5,0
@ FC Barcelona II,20 ene 2017,G  61-67,4,1,0,13,2-5,0-0,40.0%,0-0,-,1,0,1,0,0,1,0,4,1
vs Araberri Basket Club,13 ene 2017,G  80-72,2,1,2,11,1-1,0-0,100.0%,0-0,-,0,1,1,2,0,3,2,2,4
@ Fibwi Palma,8 ene 2017,P  85-82,13,9,0,25,6-8,0-0,75.0%,1-1,100.0%,3,6,9,0,0,1,1,13,20
vs Marin Peixe Galego,4 ene 2017,G  91-63,12,5,1,19,6-7,0-0,85.7%,0-0,-,1,4,5,1,0,1,1,12,17
vs Leyma Coruña,30 dic 2016,G  63-55,8,5,0,15,4-6,0-0,66.7%,0-0,-,3,2,5,0,1,2,2,8,12
@ Levitec Huesca,20 dic 2016,G  61-68,11,10,0,23,4-4,0-0,100.0%,3-6,50.0%,2,8,10,0,1,2,4,11,21
@ Gipuzkoa Basket,16 dic 2016,P  66-61,6,6,1,16,3-5,0-0,60.0%,0-0,-,1,5,6,1,2,1,1,6,13
vs Amics Castello,9 dic 2016,G  82-71,9,3,1,16,4-5,0-0,80.0%,1-2,50.0%,2,1,3,1,0,0,1,9,12
@ C.B. Prat,3 dic 2016,G  77-87,8,7,0,17,4-9,0-0,44.4%,0-0,-,1,6,7,0,0,1,0,8,9
vs Alimerka Oviedo,30 nov 2016,G  71-51,3,9,0,18,1-5,0-0,20.0%,1-2,50.0%,4,5,9,0,0,2,3,3,8
@ Rio Breogan,26 nov 2016,P  80-76,1,5,0,16,0-1,0-0,0.0%,1-2,50.0%,0,5,5,0,0,2,1,1,3
vs Hiopos Lleida,18 nov 2016,G  75-65,6,6,0,18,3-3,0-0,100.0%,0-0,-,2,4,6,0,1,4,2,6,11
@ Súper Agropal Palencia,11 nov 2016,P  87-84,10,5,0,22,5-8,0-0,62.5%,0-0,-,3,2,5,0,0,2,2,10,12
vs Caceres,8 nov 2016,G  79-72,11,4,0,18,5-6,0-0,83.3%,1-2,50.0%,2,2,4,0,1,1,0,11,13
@ San Pablo Burgos,4 nov 2016,P  89-75,7,2,0,14,3-6,0-0,50.0%,1-2,50.0%,1,1,2,0,0,0,1,7,6
vs Rioverde Clavijo,28 oct 2016,G  90-75,10,4,0,16,4-5,0-0,80.0%,2-4,50.0%,2,2,4,0,0,0,0,10,11
@ Ourense,22 oct 2016,P  77-72,2,3,0,15,1-3,0-0,33.3%,0-0,-,2,1,3,0,0,1,0,2,2
vs FC Barcelona II,18 oct 2016,P  64-80,6,2,1,20,3-8,0-0,37.5%,0-0,-,0,2,2,1,0,2,1,6,3
@ Araberri Basket Club,15 oct 2016,P  93-84,5,6,0,16,2-4,0-0,50.0%,1-2,50.0%,2,4,6,0,1,1,2,5,10
vs Fibwi Palma,7 oct 2016,G  74-68,8,1,0,11,3-6,0-1,42.9%,2-2,100.0%,0,1,1,0,1,2,0,8,4
@ Marin Peixe Galego,30 sept 2016,P  78-72,10,6,0,16,5-6,0-0,83.3%,0-0,-,3,3,6,0,0,4,1,10,12
