PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ FC Barcelona II,28 abr 2017,P  90-82,9,3,1,17,3-4,1-3,57.1%,0-0,-,0,3,3,1,0,1,0,9,9
vs Araberri Basket Club,21 abr 2017,G  78-72,18,8,0,31,4-6,3-6,58.3%,1-1,100.0%,0,8,8,0,0,2,0,18,19
@ Fibwi Palma,16 abr 2017,G  69-83,12,5,0,24,2-2,2-3,80.0%,2-2,100.0%,2,3,5,0,0,0,0,12,16
vs Marin Peixe Galego,7 abr 2017,G  89-55,12,3,2,23,0-2,4-6,50.0%,0-0,-,0,3,3,2,2,1,0,12,14
@ Leyma Coruña,31 mar 2017,G  75-88,11,2,1,23,1-1,3-4,80.0%,0-0,-,0,2,2,1,1,0,0,11,14
vs Melilla Ciudad Del Deporte 1,24 mar 2017,P  62-73,12,0,1,24,0-1,3-5,50.0%,3-3,100.0%,0,0,0,1,3,0,0,12,13
@ Gipuzkoa Basket,17 mar 2017,P  87-78,5,3,0,17,1-2,1-4,33.3%,0-0,-,1,2,3,0,0,0,0,5,4
vs Amics Castello,10 mar 2017,G  97-87,12,2,0,24,0-1,4-7,50.0%,0-0,-,0,2,2,0,0,1,0,12,9
@ C.B. Prat,3 mar 2017,G  79-97,9,3,0,15,0-0,3-5,60.0%,0-0,-,1,2,3,0,0,2,0,9,8
@ Levitec Huesca,24 feb 2017,P  77-70,13,7,0,37,2-3,3-7,50.0%,0-0,-,1,6,7,0,2,0,1,13,18
vs Rio Breogan,17 feb 2017,P  104-107,11,6,1,41,1-2,2-5,42.9%,3-3,100.0%,1,5,6,1,2,0,2,11,18
@ Hiopos Lleida,10 feb 2017,P  70-68,9,2,0,27,0-1,3-4,60.0%,0-0,-,0,2,2,0,0,1,0,9,8
vs Súper Agropal Palencia,3 feb 2017,G  93-89,28,3,0,28,3-4,6-8,75.0%,4-4,100.0%,0,3,3,0,0,0,1,28,29
@ Caceres,20 ene 2017,P  102-100,11,4,1,34,1-3,3-8,36.4%,0-0,-,1,3,4,1,0,0,0,11,9
vs San Pablo Burgos,13 ene 2017,G  86-66,9,2,0,21,0-1,3-6,42.9%,0-0,-,0,2,2,0,0,0,0,9,7
@ Rioverde Clavijo,8 ene 2017,G  64-65,7,2,0,33,2-4,1-6,30.0%,0-0,-,0,2,2,0,0,1,0,7,1
vs Ourense,4 ene 2017,P  70-74,15,1,0,24,3-5,3-5,60.0%,0-0,-,0,1,1,0,0,1,1,15,12
vs FC Barcelona II,30 dic 2016,G  80-60,3,0,1,18,0-1,1-3,25.0%,0-0,-,0,0,0,1,0,0,0,3,1
@ Araberri Basket Club,20 dic 2016,G  75-86,3,4,2,18,0-1,1-3,25.0%,0-0,-,1,3,4,2,0,1,0,3,5
vs Fibwi Palma,17 dic 2016,G  90-76,18,1,0,26,0-1,6-8,66.7%,0-0,-,0,1,1,0,0,0,1,18,17
@ Marin Peixe Galego,10 dic 2016,G  65-76,10,2,1,28,2-2,2-5,57.1%,0-0,-,0,2,2,1,1,0,0,10,11
vs Leyma Coruña,3 dic 2016,G  82-72,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Maine Celtics,14 nov 2016,G  152-128,0,0,0,2,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
