PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs HLA Alicante,20 ene 2024,P  69-84,2,2,1,17,1-1,0-0,100.0%,0-0,-,1,1,2,1,0,0,0,2,5
@ Ourense,12 ene 2024,P  99-77,9,1,4,16,1-1,2-2,100.0%,1-1,100.0%,0,1,1,4,0,0,0,9,14
vs Fuenlabrada,6 ene 2024,G  87-72,8,0,4,26,0-1,2-5,33.3%,2-3,66.7%,0,0,0,4,0,0,0,8,7
@ Alimerka Oviedo,30 dic 2023,P  83-66,3,4,3,20,0-4,1-5,11.1%,0-0,-,2,2,4,3,2,1,0,3,3
vs Melilla Ciudad Del Deporte 1,20 dic 2023,P  73-76,0,1,2,22,0-2,0-3,0.0%,0-0,-,0,1,1,2,0,0,0,0,-2
@ Caceres,15 dic 2023,G  79-87,8,5,5,24,3-4,0-1,60.0%,2-3,66.7%,0,5,5,5,1,2,0,8,14
@ Rioverde Clavijo,10 dic 2023,G  69-77,11,1,3,23,4-10,1-2,41.7%,0-0,-,1,0,1,3,0,0,0,11,8
vs Amics Castello,2 dic 2023,G  89-71,0,1,3,20,0-2,0-0,0.0%,0-0,-,0,1,1,3,0,2,0,0,0
vs Gipuzkoa Basket,29 nov 2023,G  71-65,2,0,0,15,1-4,0-4,12.5%,0-0,-,0,0,0,0,0,0,0,2,-5
@ Movistar Estudiantes,26 nov 2023,G  91-92,8,4,3,25,1-1,1-1,100.0%,3-3,100.0%,0,4,4,3,2,2,0,8,15
vs Real Betis,4 nov 2023,G  72-66,3,2,2,14,0-1,1-5,16.7%,0-0,-,1,1,2,2,0,1,0,3,1
@ San Pablo Burgos,31 oct 2023,P  94-69,5,1,1,16,2-3,0-3,33.3%,1-3,33.3%,0,1,1,1,1,1,0,5,1
vs Leyma Coruña,28 oct 2023,P  94-111,3,1,4,14,0-2,1-1,33.3%,0-0,-,0,1,1,4,0,0,0,3,6
@ HLA Alicante,20 oct 2023,G  54-75,12,7,4,26,3-4,1-2,66.7%,3-4,75.0%,0,7,7,4,2,3,0,12,19
vs Hestia Menorca,14 oct 2023,G  70-66,0,1,0,9,0-0,0-0,-,0-0,-,1,0,1,0,0,1,0,0,0
@ UBU Tizona Burgos,6 oct 2023,P  92-86,0,3,5,20,0-2,0-1,0.0%,0-0,-,0,3,3,5,1,1,0,0,5
