PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,21 abr 2023,P  105-78,0,0,1,5,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
@ Ourense,11 mar 2023,P  74-54,0,1,0,6,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Leyma Coruña,5 mar 2023,P  79-86,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Movistar Estudiantes,17 feb 2023,P  75-64,2,2,0,15,1-2,0-1,33.3%,0-0,-,0,2,2,0,3,0,0,2,5
vs Hiopos Lleida,5 feb 2023,P  62-74,0,1,3,24,0-0,0-6,0.0%,0-0,-,0,1,1,3,3,0,1,0,2
@ Biele ISB,1 feb 2023,P  97-86,17,4,0,27,0-0,5-8,62.5%,2-3,66.7%,1,3,4,0,0,0,1,17,18
vs San Pablo Burgos,27 ene 2023,P  67-88,0,3,0,24,0-2,0-5,0.0%,0-0,-,0,3,3,0,1,0,0,0,-3
vs Súper Agropal Palencia,20 ene 2023,P  78-89,8,4,1,23,1-2,2-3,60.0%,0-0,-,1,3,4,1,0,0,0,8,11
vs Albacete,8 ene 2023,P  61-70,0,5,0,15,0-1,0-3,0.0%,0-0,-,1,4,5,0,0,0,0,0,1
@ Grupo Alega Cantabria,28 dic 2022,P  83-80,5,6,0,22,0-0,1-7,14.3%,2-2,100.0%,3,3,6,0,1,0,0,5,6
vs Amics Castello,20 dic 2022,G  101-81,8,4,2,23,1-2,2-3,60.0%,0-0,-,0,4,4,2,1,1,0,8,12
@ Gipuzkoa Basket,18 dic 2022,P  78-63,0,2,0,8,0-0,0-0,-,0-0,-,0,2,2,0,0,0,0,0,2
vs MoraBanc Andorra,11 dic 2022,P  63-85,0,1,0,20,0-0,0-3,0.0%,0-0,-,1,0,1,0,1,2,0,0,-3
@ HLA Alicante,7 dic 2022,P  77-60,0,4,0,10,0-1,0-3,0.0%,0-0,-,0,4,4,0,0,0,0,0,0
vs Alimerka Oviedo,2 dic 2022,P  67-70,3,1,0,14,1-2,0-2,25.0%,1-2,50.0%,1,0,1,0,1,1,0,3,0
@ Almansa Con Afanion,26 nov 2022,P  70-64,2,2,0,7,1-1,0-1,50.0%,0-0,-,1,1,2,0,0,1,0,2,2
vs Real Valladolid,20 nov 2022,G  80-75,0,1,1,9,0-0,0-1,0.0%,0-0,-,0,1,1,1,2,1,0,0,2
vs Ourense,6 nov 2022,G  95-77,3,0,0,8,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,1,0,3,1
@ Leyma Coruña,30 oct 2022,P  92-80,5,4,1,19,0-2,1-2,25.0%,2-2,100.0%,2,2,4,1,0,0,0,5,7
vs Movistar Estudiantes,23 oct 2022,P  79-97,3,3,0,14,0-0,1-1,100.0%,0-0,-,1,2,3,0,0,0,0,3,6
@ Hiopos Lleida,16 oct 2022,P  91-83,2,5,0,18,1-1,0-4,20.0%,0-0,-,4,1,5,0,1,0,0,2,4
vs Biele ISB,12 oct 2022,G  95-69,9,4,2,22,0-2,2-4,33.3%,3-6,50.0%,2,2,4,2,2,0,0,9,10
@ San Pablo Burgos,8 oct 2022,P  74-70,0,1,1,10,0-0,0-0,-,0-0,-,0,1,1,1,0,0,0,0,2
