PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Siauliai,29 abr 2018,P  87-65,3,1,1,4,0-0,1-1,100.0%,0-0,-,0,1,1,1,1,0,0,3,6
vs Rytas Vilnius,26 abr 2018,P  83-104,3,2,2,12,0-0,1-4,25.0%,0-0,-,0,2,2,2,1,1,0,3,4
@ Pieno Zvaigzdes,21 abr 2018,G  85-94,3,3,5,16,0-0,1-5,20.0%,0-0,-,0,3,3,5,0,2,0,3,5
vs Wolves Twinsbet Vilnius,11 abr 2018,G  95-64,0,0,1,1,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ Prienai,31 mar 2018,G  76-91,2,1,3,13,1-1,0-1,50.0%,0-0,-,0,1,1,3,0,0,0,2,5
@ Wolves Twinsbet Vilnius,11 mar 2018,P  98-73,1,4,1,10,0-0,0-2,0.0%,1-2,50.0%,1,3,4,1,0,0,0,1,3
vs Nevezis,10 feb 2018,G  82-72,0,1,2,9,0-1,0-2,0.0%,0-0,-,1,0,1,2,0,1,0,0,-1
vs Siauliai,3 feb 2018,G  94-83,6,2,1,16,2-2,0-3,40.0%,2-2,100.0%,1,1,2,1,0,3,1,6,4
@ Levitec Huesca,18 nov 2017,P  77-73,10,3,4,26,2-5,1-7,25.0%,3-3,100.0%,1,2,3,4,2,3,0,10,7
vs Fibwi Palma,12 nov 2017,G  69-53,16,1,4,18,1-3,4-8,45.5%,2-4,50.0%,0,1,1,4,1,3,0,16,11
@ Araberri Basket Club,4 nov 2017,P  80-68,7,2,4,22,0-1,1-6,14.3%,4-4,100.0%,0,2,2,4,0,2,0,7,5
@ BAXI Manresa,29 oct 2017,P  91-76,6,2,5,22,0-1,2-3,50.0%,0-0,-,0,2,2,5,1,2,0,6,10
vs Súper Agropal Palencia,22 oct 2017,P  71-74,8,3,1,19,2-4,1-1,60.0%,1-1,100.0%,0,3,3,1,0,4,0,8,6
@ Amics Castello,15 oct 2017,G  80-90,4,2,3,13,1-1,0-4,20.0%,2-4,50.0%,0,2,2,3,1,3,0,4,1
vs Melilla Ciudad Del Deporte 1,10 oct 2017,P  71-84,9,1,2,14,2-3,1-3,50.0%,2-2,100.0%,0,1,1,2,0,0,0,9,9
@ Caceres,6 oct 2017,P  95-73,7,1,2,19,3-3,0-5,37.5%,1-3,33.3%,0,1,1,2,1,1,0,7,3
vs Hiopos Lleida,30 sept 2017,G  76-69,8,2,1,18,3-3,0-2,60.0%,2-2,100.0%,0,2,2,1,0,2,0,8,7
