PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Betis,3 may 2019,P  84-86,21,2,1,27,0-0,7-14,50.0%,0-0,-,1,1,2,1,2,1,0,21,18
@ Real Valladolid,26 abr 2019,P  79-58,10,5,2,30,5-8,0-6,35.7%,0-0,-,1,4,5,2,0,1,0,10,7
vs Leyma Coruña,18 abr 2019,P  88-90,23,6,2,39,2-5,6-14,42.1%,1-2,50.0%,1,5,6,2,0,3,0,23,16
@ Levitec Huesca,12 abr 2019,G  74-77,27,2,1,28,5-7,5-8,66.7%,2-3,66.7%,1,1,2,1,1,0,0,27,25
vs Araberri Basket Club,5 abr 2019,G  68-52,16,3,2,23,2-3,4-8,54.5%,0-0,-,1,2,3,2,2,1,0,16,17
vs Amics Castello,29 mar 2019,G  88-82,17,5,4,30,1-1,4-9,50.0%,3-4,75.0%,2,3,5,4,2,1,0,17,21
@ Alimerka Oviedo,23 mar 2019,P  83-68,8,1,2,24,1-1,2-6,42.9%,0-0,-,1,0,1,2,0,2,0,8,5
vs FC Barcelona II,19 mar 2019,G  67-66,8,2,0,20,1-1,2-6,42.9%,0-0,-,0,2,2,0,0,2,0,8,4
@ Real Canoe N.C.,15 mar 2019,P  65-64,9,1,0,15,2-3,1-6,33.3%,2-4,50.0%,1,0,1,0,3,1,0,9,4
vs Ourense,22 feb 2019,P  61-70,8,4,1,19,1-2,2-8,30.0%,0-0,-,1,3,4,1,1,0,0,8,7
@ Súper Agropal Palencia,15 feb 2019,P  81-77,11,1,2,26,1-2,3-7,44.4%,0-0,-,0,1,1,2,2,0,0,11,11
vs Caceres,1 feb 2019,G  93-70,8,2,2,22,2-4,1-5,33.3%,1-1,100.0%,0,2,2,2,1,0,0,8,7
@ Surne Bilbao,27 ene 2019,P  81-70,6,2,3,25,1-2,1-5,28.6%,1-1,100.0%,1,1,2,3,2,0,0,6,8
vs C.B. Prat,23 ene 2019,G  80-58,3,2,3,20,0-1,1-8,11.1%,0-0,-,0,2,2,3,1,2,0,3,-1
@ Fibwi Palma,20 ene 2019,P  85-57,5,3,0,18,1-1,1-2,66.7%,0-0,-,0,3,3,0,0,1,0,5,6
@ Real Betis,11 ene 2019,P  77-68,15,3,2,28,0-1,5-6,71.4%,0-0,-,0,3,3,2,1,1,0,15,18
vs Real Valladolid,4 ene 2019,P  68-72,20,5,0,28,3-8,4-9,41.2%,2-2,100.0%,2,3,5,0,1,1,0,20,15
@ Leyma Coruña,28 dic 2018,P  73-61,5,2,0,19,0-1,1-5,16.7%,2-2,100.0%,0,2,2,0,0,3,0,5,-1
vs Levitec Huesca,21 dic 2018,P  85-89,11,2,0,29,2-7,2-7,28.6%,1-2,50.0%,1,1,2,0,3,2,0,11,3
@ Araberri Basket Club,14 dic 2018,G  73-89,8,0,3,20,1-1,2-7,37.5%,0-0,-,0,0,0,3,0,1,0,8,5
@ Amics Castello,7 dic 2018,P  70-66,0,0,2,20,0-2,0-7,0.0%,0-0,-,0,0,0,2,1,0,1,0,-5
vs Alimerka Oviedo,2 dic 2018,P  67-70,16,4,0,27,5-8,2-6,50.0%,0-0,-,2,2,4,0,0,3,0,16,10
@ FC Barcelona II,27 nov 2018,G  71-74,16,6,1,28,2-3,4-14,35.3%,0-0,-,1,5,6,1,2,3,0,16,11
vs Real Canoe N.C.,23 nov 2018,G  73-55,5,3,0,13,1-5,1-4,22.2%,0-0,-,2,1,3,0,1,0,0,5,2
@ Coviran Granada,17 nov 2018,P  79-63,0,2,0,28,0-0,0-5,0.0%,0-0,-,0,2,2,0,0,2,0,0,-5
vs Melilla Ciudad Del Deporte 1,9 nov 2018,G  67-66,11,1,2,22,0-2,3-7,33.3%,2-2,100.0%,1,0,1,2,2,1,0,11,9
@ Ourense,2 nov 2018,G  62-70,5,1,1,20,1-1,1-2,66.7%,0-0,-,0,1,1,1,2,0,0,5,8
vs Súper Agropal Palencia,26 oct 2018,G  90-80,15,3,3,26,1-4,3-5,44.4%,4-5,80.0%,1,2,3,3,0,2,0,15,13
@ Caceres,19 oct 2018,G  58-69,3,3,1,24,0-4,1-5,11.1%,0-0,-,2,1,3,1,0,2,0,3,-3
vs Surne Bilbao,14 oct 2018,P  70-75,18,4,1,27,1-1,5-9,60.0%,1-1,100.0%,0,4,4,1,0,0,0,18,19
@ C.B. Prat,9 oct 2018,G  65-82,17,6,0,28,1-3,5-9,50.0%,0-0,-,3,3,6,0,1,2,0,17,16
vs Fibwi Palma,5 oct 2018,G  86-66,17,2,1,30,1-2,4-7,55.6%,3-4,75.0%,1,1,2,1,1,1,0,17,15
