PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,15 feb 2019,P  81-77,11,2,5,26,1-2,3-7,44.4%,0-0,-,1,1,2,5,0,1,0,11,12
vs Caceres,1 feb 2019,G  93-70,14,2,2,17,3-6,2-6,41.7%,2-2,100.0%,0,2,2,2,0,2,1,14,10
@ Surne Bilbao,27 ene 2019,P  81-70,6,3,1,19,3-11,0-3,21.4%,0-0,-,0,3,3,1,0,1,0,6,-2
vs C.B. Prat,23 ene 2019,G  80-58,6,4,3,23,3-9,0-4,23.1%,0-0,-,2,2,4,3,0,3,2,6,2
@ Fibwi Palma,20 ene 2019,P  85-57,16,0,0,22,6-13,1-1,50.0%,1-2,50.0%,0,0,0,0,2,2,0,16,8
@ Real Betis,11 ene 2019,P  77-68,8,1,2,24,3-6,0-3,33.3%,2-2,100.0%,0,1,1,2,0,1,0,8,4
vs Real Valladolid,4 ene 2019,P  68-72,0,0,1,20,0-4,0-0,0.0%,0-0,-,0,0,0,1,0,3,0,0,-6
@ Leyma Coruña,28 dic 2018,P  73-61,2,4,1,22,1-6,0-3,11.1%,0-0,-,0,4,4,1,0,1,0,2,-2
vs Levitec Huesca,21 dic 2018,P  85-89,17,2,1,25,6-8,1-2,70.0%,2-3,66.7%,1,1,2,1,0,3,1,17,14
@ Araberri Basket Club,14 dic 2018,G  73-89,13,4,3,25,4-8,1-3,45.5%,2-2,100.0%,0,4,4,3,0,2,0,13,12
@ Amics Castello,7 dic 2018,P  70-66,13,1,3,23,5-9,0-1,50.0%,3-3,100.0%,0,1,1,3,0,5,1,13,8
vs Alimerka Oviedo,2 dic 2018,P  67-70,2,2,1,15,1-1,0-4,20.0%,0-4,0.0%,0,2,2,1,0,1,0,2,-4
@ FC Barcelona II,27 nov 2018,G  71-74,5,2,0,23,2-6,0-1,28.6%,1-2,50.0%,1,1,2,0,1,4,0,5,-2
vs Real Canoe N.C.,23 nov 2018,G  73-55,17,3,0,23,7-9,1-2,72.7%,0-0,-,0,3,3,0,1,2,0,17,16
@ Coviran Granada,17 nov 2018,P  79-63,14,1,2,21,5-8,1-3,54.5%,1-2,50.0%,0,1,1,2,1,2,0,14,10
vs Melilla Ciudad Del Deporte 1,9 nov 2018,G  67-66,8,4,3,21,4-7,0-3,40.0%,0-0,-,3,1,4,3,1,2,0,8,8
@ Ourense,2 nov 2018,G  62-70,12,4,3,24,4-8,1-2,50.0%,1-2,50.0%,3,1,4,3,1,3,0,12,11
vs Súper Agropal Palencia,26 oct 2018,G  90-80,16,3,2,23,5-8,2-4,58.3%,0-0,-,0,3,3,2,0,0,0,16,16
@ Caceres,19 oct 2018,G  58-69,10,0,4,23,5-7,0-2,55.6%,0-0,-,0,0,0,4,1,1,0,10,10
vs Surne Bilbao,14 oct 2018,P  70-75,10,3,3,24,3-7,1-3,40.0%,1-3,33.3%,2,1,3,3,1,2,0,10,7
@ C.B. Prat,9 oct 2018,G  65-82,10,3,3,26,5-11,0-2,38.5%,0-0,-,1,2,3,3,0,2,0,10,6
vs Fibwi Palma,5 oct 2018,G  86-66,7,0,5,24,2-7,1-2,33.3%,0-0,-,0,0,0,5,0,2,0,7,4
