PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Betis,3 may 2019,P  84-86,2,2,2,16,1-4,0-1,20.0%,0-0,-,0,2,2,2,0,1,0,2,1
@ Real Valladolid,26 abr 2019,P  79-58,15,10,1,23,4-5,1-2,71.4%,4-6,66.7%,2,8,10,1,1,1,2,15,24
vs Leyma Coruña,18 abr 2019,P  88-90,18,10,0,27,6-8,2-3,72.7%,0-2,0.0%,4,6,10,0,0,1,2,18,24
@ Levitec Huesca,12 abr 2019,G  74-77,10,2,0,18,5-6,0-2,62.5%,0-0,-,1,1,2,0,1,0,0,10,10
vs Araberri Basket Club,5 abr 2019,G  68-52,8,13,1,23,4-6,0-0,66.7%,0-0,-,4,9,13,1,0,0,2,8,22
vs Amics Castello,29 mar 2019,G  88-82,10,4,0,22,5-7,0-1,62.5%,0-0,-,2,2,4,0,0,4,2,10,9
@ Alimerka Oviedo,23 mar 2019,P  83-68,13,2,0,22,3-8,2-4,41.7%,1-1,100.0%,1,1,2,0,0,0,0,13,8
vs FC Barcelona II,19 mar 2019,G  67-66,5,10,3,30,2-10,0-1,18.2%,1-2,50.0%,4,6,10,3,0,2,1,5,7
@ Real Canoe N.C.,15 mar 2019,P  65-64,7,8,1,24,3-4,0-2,50.0%,1-2,50.0%,1,7,8,1,1,1,0,7,12
vs Coviran Granada,8 mar 2019,G  78-70,4,7,2,31,2-5,0-2,28.6%,0-0,-,3,4,7,2,0,2,0,4,6
@ Melilla Ciudad Del Deporte 1,1 mar 2019,P  83-72,5,2,1,28,2-4,0-1,40.0%,1-2,50.0%,0,2,2,1,1,3,0,5,2
vs Ourense,22 feb 2019,P  61-70,9,8,0,26,2-5,1-3,37.5%,2-2,100.0%,3,5,8,0,1,2,0,9,11
@ Súper Agropal Palencia,15 feb 2019,P  81-77,18,8,3,26,8-15,0-1,50.0%,2-4,50.0%,6,2,8,3,2,0,1,18,22
vs Caceres,1 feb 2019,G  93-70,14,6,4,24,6-10,0-1,54.5%,2-3,66.7%,5,1,6,4,0,0,0,14,18
@ Surne Bilbao,27 ene 2019,P  81-70,11,9,1,24,5-9,0-1,50.0%,1-1,100.0%,1,8,9,1,0,0,0,11,16
vs C.B. Prat,23 ene 2019,G  80-58,19,6,3,24,7-10,1-1,72.7%,2-2,100.0%,3,3,6,3,1,0,1,19,27
@ Fibwi Palma,20 ene 2019,P  85-57,7,6,0,24,2-5,1-1,50.0%,0-0,-,1,5,6,0,0,0,1,7,11
@ Real Betis,11 ene 2019,P  77-68,6,3,0,11,0-1,2-2,66.7%,0-0,-,0,3,3,0,1,0,1,6,10
vs Real Valladolid,4 ene 2019,P  68-72,10,6,0,19,3-4,1-2,66.7%,1-2,50.0%,1,5,6,0,0,0,1,10,14
@ Leyma Coruña,28 dic 2018,P  73-61,11,2,0,16,3-3,1-1,100.0%,2-2,100.0%,2,0,2,0,0,1,0,11,12
vs Levitec Huesca,21 dic 2018,P  85-89,7,11,0,21,1-4,0-1,20.0%,5-7,71.4%,3,8,11,0,1,3,0,7,10
@ Araberri Basket Club,14 dic 2018,G  73-89,13,7,2,22,5-8,1-2,60.0%,0-0,-,3,4,7,2,0,0,1,13,19
@ Amics Castello,7 dic 2018,P  70-66,11,4,0,23,3-7,1-4,36.4%,2-2,100.0%,3,1,4,0,3,0,2,11,13
vs Alimerka Oviedo,2 dic 2018,P  67-70,2,3,1,14,1-3,0-2,20.0%,0-0,-,0,3,3,1,0,1,0,2,1
@ FC Barcelona II,27 nov 2018,G  71-74,6,7,1,19,2-4,0-1,40.0%,2-4,50.0%,3,4,7,1,0,1,1,6,9
vs Real Canoe N.C.,23 nov 2018,G  73-55,0,4,1,14,0-1,0-1,0.0%,0-0,-,0,4,4,1,0,1,1,0,3
@ Coviran Granada,17 nov 2018,P  79-63,6,6,2,21,1-2,1-2,50.0%,1-2,50.0%,4,2,6,2,0,1,0,6,10
vs Melilla Ciudad Del Deporte 1,9 nov 2018,G  67-66,4,4,1,14,2-5,0-1,33.3%,0-0,-,1,3,4,1,1,1,0,4,5
@ Ourense,2 nov 2018,G  62-70,11,11,1,16,4-9,1-2,45.5%,0-0,-,6,5,11,1,1,2,0,11,16
vs Súper Agropal Palencia,26 oct 2018,G  90-80,13,4,1,23,5-5,0-2,71.4%,3-4,75.0%,1,3,4,1,1,0,0,13,16
@ Caceres,19 oct 2018,G  58-69,8,1,2,20,1-2,2-4,50.0%,0-0,-,0,1,1,2,1,1,0,8,8
vs Surne Bilbao,14 oct 2018,P  70-75,9,4,1,24,2-3,0-3,33.3%,5-5,100.0%,1,3,4,1,0,3,1,9,8
@ C.B. Prat,9 oct 2018,G  65-82,11,4,1,21,4-5,1-2,71.4%,0-0,-,2,2,4,1,0,1,1,11,14
vs Fibwi Palma,5 oct 2018,G  86-66,7,7,1,17,1-1,1-3,50.0%,2-5,40.0%,0,7,7,1,0,0,3,7,13
