PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Betis,3 may 2019,P  84-86,14,4,2,21,4-6,1-5,45.5%,3-3,100.0%,0,4,4,2,0,1,1,14,14
@ Real Valladolid,26 abr 2019,P  79-58,11,5,2,17,4-6,1-3,55.6%,0-2,0.0%,2,3,5,2,0,0,1,11,13
vs Leyma Coruña,18 abr 2019,P  88-90,9,3,1,16,2-2,1-3,60.0%,2-2,100.0%,1,2,3,1,0,1,1,9,11
@ Levitec Huesca,12 abr 2019,G  74-77,6,5,2,19,3-5,0-1,50.0%,0-0,-,1,4,5,2,3,0,0,6,13
vs Araberri Basket Club,5 abr 2019,G  68-52,2,5,0,20,1-7,0-1,12.5%,0-0,-,2,3,5,0,1,0,2,2,3
vs Amics Castello,29 mar 2019,G  88-82,10,3,0,13,2-5,2-3,50.0%,0-0,-,0,3,3,0,0,1,0,10,8
@ Alimerka Oviedo,23 mar 2019,P  83-68,16,12,0,26,4-11,2-6,35.3%,2-6,33.3%,7,5,12,0,0,0,0,16,13
vs FC Barcelona II,19 mar 2019,G  67-66,6,2,0,12,3-4,0-1,60.0%,0-2,0.0%,0,2,2,0,1,2,0,6,3
@ Real Canoe N.C.,15 mar 2019,P  65-64,8,5,1,20,3-5,0-3,37.5%,2-2,100.0%,1,4,5,1,1,0,0,8,10
vs Coviran Granada,8 mar 2019,G  78-70,8,2,3,16,1-3,2-3,50.0%,0-0,-,0,2,2,3,0,0,1,8,11
@ Melilla Ciudad Del Deporte 1,1 mar 2019,P  83-72,15,2,3,28,4-5,1-4,55.6%,4-5,80.0%,1,1,2,3,1,0,2,15,18
vs Ourense,22 feb 2019,P  61-70,3,3,1,16,0-3,1-4,14.3%,0-2,0.0%,1,2,3,1,0,1,2,3,0
@ Súper Agropal Palencia,15 feb 2019,P  81-77,11,8,0,22,4-5,1-2,71.4%,0-2,0.0%,3,5,8,0,0,2,0,11,13
vs Caceres,1 feb 2019,G  93-70,15,7,3,18,4-5,0-2,57.1%,7-7,100.0%,3,4,7,3,1,1,0,15,22
@ Surne Bilbao,27 ene 2019,P  81-70,5,1,1,17,1-3,0-0,33.3%,3-4,75.0%,1,0,1,1,0,0,0,5,4
vs C.B. Prat,23 ene 2019,G  80-58,7,2,0,15,1-3,1-2,40.0%,2-4,50.0%,1,1,2,0,0,0,0,7,4
@ Fibwi Palma,20 ene 2019,P  85-57,0,2,0,8,0-1,0-0,0.0%,0-0,-,1,1,2,0,0,3,0,0,-2
@ Real Betis,11 ene 2019,P  77-68,4,4,0,22,2-4,0-2,33.3%,0-0,-,0,4,4,0,0,3,1,4,2
@ Leyma Coruña,28 dic 2018,P  73-61,4,3,3,22,2-5,0-3,25.0%,0-0,-,2,1,3,3,1,0,0,4,5
vs Levitec Huesca,21 dic 2018,P  85-89,4,0,1,16,2-4,0-3,28.6%,0-0,-,0,0,0,1,0,0,0,4,0
@ Araberri Basket Club,14 dic 2018,G  73-89,9,6,1,19,1-6,1-1,28.6%,4-4,100.0%,2,4,6,1,0,4,0,9,7
@ Amics Castello,7 dic 2018,P  70-66,6,4,0,21,3-6,0-3,33.3%,0-0,-,2,2,4,0,0,0,0,6,4
vs Alimerka Oviedo,2 dic 2018,P  67-70,6,5,1,20,3-6,0-3,33.3%,0-1,0.0%,2,3,5,1,1,2,0,6,4
@ FC Barcelona II,27 nov 2018,G  71-74,8,5,2,20,1-3,2-3,50.0%,0-0,-,3,2,5,2,0,3,0,8,9
vs Real Canoe N.C.,23 nov 2018,G  73-55,5,2,2,25,2-7,0-2,22.2%,1-2,50.0%,0,2,2,2,0,3,2,5,0
@ Coviran Granada,17 nov 2018,P  79-63,11,5,0,14,1-2,2-3,60.0%,3-4,75.0%,2,3,5,0,1,2,0,11,12
vs Melilla Ciudad Del Deporte 1,9 nov 2018,G  67-66,7,9,2,25,3-9,0-3,25.0%,1-2,50.0%,2,7,9,2,1,3,1,7,7
@ Ourense,2 nov 2018,G  62-70,15,4,1,27,5-11,1-4,40.0%,2-2,100.0%,0,4,4,1,4,1,0,15,14
vs Súper Agropal Palencia,26 oct 2018,G  90-80,14,1,2,21,5-9,0-1,50.0%,4-5,80.0%,1,0,1,2,3,2,0,14,12
@ Caceres,19 oct 2018,G  58-69,5,6,0,19,0-3,1-3,16.7%,2-2,100.0%,0,6,6,0,0,0,0,5,6
vs Surne Bilbao,14 oct 2018,P  70-75,14,4,0,28,5-8,1-3,54.5%,1-1,100.0%,1,3,4,0,0,1,0,14,12
@ C.B. Prat,9 oct 2018,G  65-82,2,3,0,12,1-5,0-1,16.7%,0-0,-,1,2,3,0,0,1,0,2,-1
vs Fibwi Palma,5 oct 2018,G  86-66,13,4,0,25,4-6,1-3,55.6%,2-2,100.0%,2,2,4,0,1,1,0,13,13
