PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Marbella,8 mar 2020,P  76-65,2,2,2,20,1-3,0-1,25.0%,0-0,-,0,2,2,2,0,0,0,2,3
vs Zornotza,4 mar 2020,P  67-72,1,2,2,23,0-3,0-0,0.0%,1-3,33.3%,1,1,2,2,0,1,0,1,-1
@ Circulo Gijon,29 feb 2020,G  74-77,0,1,0,12,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ CBA Gran Canaria,2 feb 2020,P  83-75,11,6,1,30,3-7,0-1,37.5%,5-6,83.3%,1,5,6,1,0,0,0,11,12
vs Maderas Sorli Benicarlo,25 ene 2020,G  61-59,9,4,1,25,3-4,0-1,60.0%,3-3,100.0%,2,2,4,1,0,1,0,9,11
@ Hestia Menorca,18 ene 2020,P  72-68,4,0,0,15,2-5,0-0,40.0%,0-0,-,0,0,0,0,0,1,0,4,0
vs C.B. Prat,11 ene 2020,P  59-71,5,4,1,18,1-3,0-1,25.0%,3-4,75.0%,1,3,4,1,0,0,0,5,6
vs Ourense,13 dic 2019,G  80-75,0,0,2,4,0-0,0-0,-,0-0,-,0,0,0,2,0,0,0,0,2
vs Leyma Coruña,22 nov 2019,P  72-76,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Canoe N.C.,15 nov 2019,G  85-102,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
