PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Levitec Huesca,6 mar 2020,G  87-62,14,5,2,20,2-6,3-4,50.0%,1-2,50.0%,2,3,5,2,0,1,2,14,16
@ Gipuzkoa Basket,1 mar 2020,P  70-62,18,2,0,28,4-6,2-4,60.0%,4-5,80.0%,1,1,2,0,1,2,0,18,14
vs Coviran Granada,14 feb 2020,G  71-68,11,3,1,22,4-5,1-1,83.3%,0-0,-,2,1,3,1,0,2,0,11,12
@ Caceres,7 feb 2020,P  58-54,4,1,0,16,2-3,0-1,50.0%,0-0,-,0,1,1,0,2,3,1,4,3
vs Real Valladolid,31 ene 2020,G  88-85,8,4,1,33,3-4,0-0,75.0%,2-4,50.0%,1,3,4,1,1,2,1,8,10
@ HLA Alicante,24 ene 2020,P  65-61,10,8,3,29,2-3,2-6,44.4%,0-0,-,4,4,8,3,1,4,0,10,13
vs Súper Agropal Palencia,17 ene 2020,G  74-66,3,1,0,10,0-0,1-1,100.0%,0-0,-,0,1,1,0,0,2,0,3,2
vs Alimerka Oviedo,10 ene 2020,G  76-46,4,5,2,17,2-6,0-2,25.0%,0-0,-,3,2,5,2,1,1,0,4,5
@ Amics Castello,3 ene 2020,G  81-91,4,5,1,17,2-6,0-0,33.3%,0-0,-,1,4,5,1,0,0,0,4,6
vs Almansa Con Afanion,29 dic 2019,G  90-74,18,7,2,30,5-7,1-3,60.0%,5-6,83.3%,2,5,7,2,0,1,0,18,21
@ Hiopos Lleida,20 dic 2019,G  72-101,8,0,0,19,3-4,0-1,60.0%,2-2,100.0%,0,0,0,0,1,0,0,8,7
vs Ourense,13 dic 2019,G  80-75,10,2,2,20,5-9,0-0,55.6%,0-0,-,1,1,2,2,1,1,0,10,10
@ Rio Breogan,7 dic 2019,P  88-84,2,5,1,30,1-3,0-0,33.3%,0-0,-,1,4,5,1,0,1,1,2,6
vs Fibwi Palma,29 nov 2019,G  68-65,5,11,1,28,0-3,1-3,16.7%,2-2,100.0%,2,9,11,1,2,1,0,5,13
vs Leyma Coruña,22 nov 2019,P  72-76,8,6,4,31,4-5,0-2,57.1%,0-2,0.0%,1,5,6,4,1,3,1,8,12
@ Real Canoe N.C.,15 nov 2019,G  85-102,9,10,2,28,3-9,1-2,36.4%,0-0,-,3,7,10,2,0,1,0,9,13
vs Marin Peixe Galego,8 nov 2019,G  78-67,4,4,3,26,2-3,0-1,50.0%,0-0,-,0,4,4,3,1,0,0,4,10
@ Levitec Huesca,3 nov 2019,P  86-67,7,6,0,26,2-5,0-1,33.3%,3-4,75.0%,2,4,6,0,3,0,0,7,11
vs Gipuzkoa Basket,30 oct 2019,P  63-68,4,6,2,26,1-2,0-0,50.0%,2-2,100.0%,1,5,6,2,0,4,1,4,8
@ Coviran Granada,26 oct 2019,G  63-70,10,5,0,28,4-9,0-0,44.4%,2-2,100.0%,2,3,5,0,2,0,0,10,12
vs Caceres,18 oct 2019,G  71-60,6,9,0,27,3-6,0-0,50.0%,0-0,-,4,5,9,0,1,0,0,6,13
@ Real Valladolid,11 oct 2019,P  78-70,8,8,1,22,2-3,1-2,60.0%,1-2,50.0%,1,7,8,1,0,2,0,8,12
vs HLA Alicante,4 oct 2019,P  66-83,8,9,3,31,2-6,1-3,33.3%,1-2,50.0%,4,5,9,3,2,0,0,8,15
@ Súper Agropal Palencia,27 sept 2019,G  69-81,6,14,3,31,1-3,1-4,28.6%,1-1,100.0%,5,9,14,3,1,2,1,6,18
