PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,15 abr 2016,P  93-74,8,1,1,19,1-6,1-3,22.2%,3-3,100.0%,0,1,1,1,2,0,0,8,5
vs Amics Castello,8 abr 2016,P  76-83,19,3,3,28,0-3,3-10,23.1%,10-10,100.0%,0,3,3,3,2,0,0,19,17
@ San Pablo Burgos,1 abr 2016,P  85-80,14,5,2,25,1-4,2-6,30.0%,6-8,75.0%,1,4,5,2,1,2,0,14,11
vs Fibwi Palma,27 mar 2016,G  74-70,3,1,1,13,0-0,0-2,0.0%,3-4,75.0%,0,1,1,1,0,2,0,3,0
@ Rio Breogan,19 mar 2016,P  76-62,10,2,1,24,3-6,0-6,25.0%,4-4,100.0%,1,1,2,1,0,1,0,10,3
vs Leyma Coruña,11 mar 2016,P  71-77,6,3,1,23,2-3,0-4,28.6%,2-2,100.0%,3,0,3,1,0,2,0,6,3
@ Melilla Ciudad Del Deporte 1,4 mar 2016,G  85-93,16,3,2,23,2-4,4-6,60.0%,0-2,0.0%,1,2,3,2,0,1,0,16,14
vs Súper Agropal Palencia,28 feb 2016,G  74-70,22,3,3,31,4-7,4-8,53.3%,2-2,100.0%,1,2,3,3,1,1,0,22,21
@ Hiopos Lleida,19 feb 2016,G  62-72,21,4,0,27,3-5,4-6,63.6%,3-3,100.0%,0,4,4,0,2,2,0,21,21
vs Navarra,12 feb 2016,G  75-58,14,6,0,20,1-2,2-9,27.3%,6-6,100.0%,0,6,6,0,0,1,0,14,11
@ FC Barcelona II,5 feb 2016,G  85-91,20,5,2,27,4-6,3-8,50.0%,3-5,60.0%,0,5,5,2,1,0,0,20,19
vs Caceres,22 ene 2016,P  78-81,14,4,1,27,6-10,0-7,35.3%,2-3,66.7%,2,2,4,1,1,0,0,14,8
@ Alimerka Oviedo,16 ene 2016,G  59-73,17,10,3,30,5-6,1-3,66.7%,4-4,100.0%,3,7,10,3,0,2,0,17,25
@ Ourense,10 ene 2016,P  74-72,24,5,1,21,4-9,4-8,47.1%,4-5,80.0%,3,2,5,1,2,3,0,24,19
vs C.B. Prat,3 ene 2016,P  59-71,9,4,1,15,0-2,2-2,50.0%,3-4,75.0%,1,3,4,1,1,1,0,9,11
vs Levitec Huesca,29 dic 2015,P  72-73,0,3,0,16,0-2,0-3,0.0%,0-0,-,1,2,3,0,0,1,0,0,-3
@ Amics Castello,20 dic 2015,P  77-76,5,3,1,16,1-1,1-8,22.2%,0-0,-,1,2,3,1,0,2,0,5,0
vs San Pablo Burgos,16 dic 2015,P  81-88,11,6,2,29,3-5,0-5,30.0%,5-5,100.0%,1,5,6,2,0,3,0,11,9
@ Fibwi Palma,12 dic 2015,G  74-77,18,5,0,23,5-6,2-6,58.3%,2-2,100.0%,1,4,5,0,0,0,0,18,18
vs Rio Breogan,4 dic 2015,P  84-98,2,2,0,22,0-6,0-3,0.0%,2-4,50.0%,1,1,2,0,0,1,0,2,-8
@ Leyma Coruña,28 nov 2015,P  95-83,13,2,2,23,0-2,3-8,30.0%,4-4,100.0%,1,1,2,2,0,3,0,13,7
vs Melilla Ciudad Del Deporte 1,20 nov 2015,P  72-92,0,2,1,23,0-3,0-4,0.0%,0-0,-,1,1,2,1,2,2,0,0,-4
@ Súper Agropal Palencia,15 nov 2015,P  77-76,13,2,0,24,2-4,2-6,40.0%,3-3,100.0%,0,2,2,0,1,3,0,13,7
vs Hiopos Lleida,11 nov 2015,G  67-64,1,5,0,23,0-4,0-7,0.0%,1-2,50.0%,1,4,5,0,1,4,1,1,-8
@ Navarra,6 nov 2015,P  81-79,23,2,1,26,3-6,4-7,53.8%,5-6,83.3%,0,2,2,1,0,0,0,23,19
vs FC Barcelona II,30 oct 2015,P  79-89,8,2,0,17,2-7,1-5,25.0%,1-2,50.0%,1,1,2,0,0,0,0,8,0
@ Caceres,23 oct 2015,P  101-93,10,6,2,26,3-8,1-8,25.0%,1-1,100.0%,3,3,6,2,0,0,0,10,6
vs Alimerka Oviedo,16 oct 2015,G  92-64,14,5,1,23,4-7,0-3,40.0%,6-7,85.7%,2,3,5,1,0,3,0,14,10
vs Ourense,11 oct 2015,P  88-90,19,3,2,32,2-4,4-9,46.2%,3-3,100.0%,1,2,3,2,1,0,0,19,18
@ C.B. Prat,3 oct 2015,G  81-108,12,5,1,25,2-5,2-5,40.0%,2-2,100.0%,1,4,5,1,0,1,0,12,11
