PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,15 abr 2016,P  93-74,12,2,0,30,6-7,0-0,85.7%,0-0,-,1,1,2,0,4,0,0,12,17
vs Amics Castello,8 abr 2016,P  76-83,10,10,0,29,5-7,0-0,71.4%,0-1,0.0%,3,7,10,0,1,1,1,10,18
@ San Pablo Burgos,1 abr 2016,P  85-80,4,6,2,33,2-3,0-0,66.7%,0-0,-,1,5,6,2,1,2,0,4,10
vs Fibwi Palma,27 mar 2016,G  74-70,10,7,2,33,5-7,0-0,71.4%,0-1,0.0%,3,4,7,2,1,1,2,10,18
@ Rio Breogan,19 mar 2016,P  76-62,12,8,0,33,4-8,0-0,50.0%,4-6,66.7%,1,7,8,0,1,3,1,12,13
vs Leyma Coruña,11 mar 2016,P  71-77,12,5,0,29,6-6,0-0,100.0%,0-0,-,0,5,5,0,1,2,0,12,16
@ Melilla Ciudad Del Deporte 1,4 mar 2016,G  85-93,8,5,0,25,4-5,0-0,80.0%,0-0,-,1,4,5,0,0,2,1,8,11
vs Súper Agropal Palencia,28 feb 2016,G  74-70,14,6,0,21,6-6,0-0,100.0%,2-2,100.0%,2,4,6,0,0,3,1,14,18
@ Hiopos Lleida,19 feb 2016,G  62-72,3,6,1,31,1-4,0-0,25.0%,1-4,25.0%,2,4,6,1,0,2,1,3,3
vs Navarra,12 feb 2016,G  75-58,13,7,0,26,5-8,0-0,62.5%,3-3,100.0%,3,4,7,0,0,0,3,13,20
@ FC Barcelona II,5 feb 2016,G  85-91,9,8,1,31,4-7,0-0,57.1%,1-2,50.0%,3,5,8,1,0,3,2,9,13
vs Caceres,22 ene 2016,P  78-81,6,3,0,39,3-8,0-0,37.5%,0-0,-,2,1,3,0,3,1,2,6,8
@ Alimerka Oviedo,16 ene 2016,G  59-73,6,2,1,16,3-5,0-0,60.0%,0-0,-,0,2,2,1,0,2,0,6,5
@ Ourense,10 ene 2016,P  74-72,7,11,0,31,1-4,0-0,25.0%,5-6,83.3%,3,8,11,0,0,2,2,7,14
vs C.B. Prat,3 ene 2016,P  59-71,8,6,2,27,4-5,0-0,80.0%,0-3,0.0%,1,5,6,2,0,3,2,8,11
vs Levitec Huesca,29 dic 2015,P  72-73,15,9,0,29,7-10,0-0,70.0%,1-4,25.0%,3,6,9,0,1,1,2,15,20
@ Amics Castello,20 dic 2015,P  77-76,9,8,1,25,4-7,0-0,57.1%,1-1,100.0%,3,5,8,1,1,5,0,9,11
vs San Pablo Burgos,16 dic 2015,P  81-88,8,7,1,30,3-7,0-0,42.9%,2-4,50.0%,3,4,7,1,1,2,0,8,9
@ Fibwi Palma,12 dic 2015,G  74-77,19,4,0,37,9-16,0-0,56.3%,1-1,100.0%,3,1,4,0,2,1,1,19,18
vs Rio Breogan,4 dic 2015,P  84-98,5,10,1,24,2-3,0-0,66.7%,1-4,25.0%,5,5,10,1,2,0,0,5,14
@ Leyma Coruña,28 nov 2015,P  95-83,16,3,1,36,6-8,0-0,75.0%,4-6,66.7%,2,1,3,1,1,5,2,16,14
vs Melilla Ciudad Del Deporte 1,20 nov 2015,P  72-92,11,10,1,25,4-9,0-0,44.4%,3-5,60.0%,5,5,10,1,0,0,0,11,15
@ Súper Agropal Palencia,15 nov 2015,P  77-76,2,4,0,18,1-1,0-0,100.0%,0-0,-,0,4,4,0,0,1,1,2,6
vs Hiopos Lleida,11 nov 2015,G  67-64,4,7,1,28,2-2,0-0,100.0%,0-2,0.0%,2,5,7,1,1,2,0,4,9
@ Navarra,6 nov 2015,P  81-79,10,8,0,30,5-11,0-0,45.5%,0-0,-,5,3,8,0,1,2,1,10,12
vs FC Barcelona II,30 oct 2015,P  79-89,4,5,0,20,2-3,0-0,66.7%,0-0,-,2,3,5,0,0,1,2,4,9
@ Caceres,23 oct 2015,P  101-93,3,5,0,20,1-3,0-0,33.3%,1-4,25.0%,3,2,5,0,0,1,3,3,5
vs Alimerka Oviedo,16 oct 2015,G  92-64,8,5,1,18,4-5,0-0,80.0%,0-1,0.0%,3,2,5,1,0,2,0,8,10
vs Ourense,11 oct 2015,P  88-90,4,4,0,25,2-2,0-0,100.0%,0-0,-,2,2,4,0,1,1,1,4,9
@ C.B. Prat,3 oct 2015,G  81-108,11,7,0,24,5-13,0-0,38.5%,1-1,100.0%,3,4,7,0,2,2,0,11,10
