PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Navarra,15 abr 2016,G  90-72,11,3,12,27,1-2,3-8,40.0%,0-0,-,0,3,3,12,1,2,1,11,20
@ FC Barcelona II,8 abr 2016,G  72-90,23,7,3,33,4-7,5-10,52.9%,0-0,-,2,5,7,3,2,2,0,23,25
vs Caceres,2 abr 2016,G  77-56,7,2,1,23,2-3,1-4,42.9%,0-0,-,1,1,2,1,2,1,0,7,7
@ Alimerka Oviedo,27 mar 2016,G  78-86,12,3,1,30,1-2,2-7,33.3%,4-5,80.0%,0,3,3,1,0,2,0,12,7
vs Rioverde Clavijo,19 mar 2016,G  76-62,20,5,4,28,4-5,4-8,61.5%,0-0,-,1,4,5,4,2,2,0,20,24
@ C.B. Prat,12 mar 2016,G  70-76,15,6,0,32,4-5,2-6,54.5%,1-1,100.0%,1,5,6,0,4,5,0,15,15
vs Levitec Huesca,5 mar 2016,P  76-87,16,7,6,33,6-8,0-8,37.5%,4-4,100.0%,2,5,7,6,1,1,0,16,19
@ Amics Castello,26 feb 2016,G  77-79,19,6,3,25,4-6,3-9,46.7%,2-2,100.0%,1,5,6,3,0,2,0,19,18
vs San Pablo Burgos,20 feb 2016,P  66-76,6,2,1,26,0-2,2-6,25.0%,0-0,-,1,1,2,1,0,0,0,6,3
@ Fibwi Palma,14 feb 2016,G  86-88,18,5,2,32,2-3,4-7,60.0%,2-2,100.0%,0,5,5,2,2,1,0,18,22
vs Ourense,6 feb 2016,G  90-68,5,6,2,21,1-3,1-5,25.0%,0-0,-,0,6,6,2,1,0,0,5,8
vs EWE Baskets Oldenburg,16 ene 2016,G  85-73,0,0,0,4,0-2,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-4
@ Eisbären Bremerhaven,3 ene 2016,P  73-71,9,1,3,19,0-3,3-7,30.0%,0-0,-,1,0,1,3,1,2,0,9,5
vs BG Gottingen,30 dic 2015,G  85-70,5,0,2,17,1-2,1-4,33.3%,0-0,-,0,0,0,2,2,4,0,5,1
@ Bamberg Baskets,26 dic 2015,P  86-77,5,4,1,19,1-4,1-3,28.6%,0-0,-,4,0,4,1,1,0,0,5,6
vs Fraport Skyliners,23 dic 2015,G  82-69,19,5,2,27,2-3,5-10,53.8%,0-0,-,5,0,5,2,2,1,0,19,21
@ HAKRO Merlins Crailsheim,19 dic 2015,P  73-70,5,3,1,10,1-1,1-3,50.0%,0-0,-,3,0,3,1,0,0,0,5,7
@ Würzburg Baskets,7 nov 2015,P  79-60,5,0,2,30,0-2,0-7,0.0%,5-6,83.3%,0,0,0,2,3,4,0,5,-4
vs Tigers Tübingen,30 oct 2015,G  82-75,23,6,2,29,3-5,5-8,61.5%,2-2,100.0%,4,2,6,2,4,2,1,23,29
@ FC Bayern Munich,25 oct 2015,P  94-65,13,6,2,31,1-5,3-10,26.7%,2-3,66.7%,1,5,6,2,2,4,0,13,7
vs SYNTAINICS MBC,17 oct 2015,G  82-77,10,1,5,21,2-3,1-4,42.9%,3-4,75.0%,1,0,1,5,1,2,0,10,10
@ EWE Baskets Oldenburg,11 oct 2015,P  87-82,18,2,2,28,0-3,6-11,42.9%,0-0,-,2,0,2,2,0,3,0,18,11
vs Basketball Lowen Braunschweig,7 oct 2015,P  58-98,7,0,2,20,2-3,1-5,37.5%,0-1,0.0%,0,0,0,2,1,6,0,7,-2
@ Alba Berlin,4 oct 2015,P  97-77,14,1,2,19,1-3,4-6,55.6%,0-0,-,1,0,1,2,0,1,0,14,12
