PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,15 abr 2016,P  77-82,7,6,2,28,1-3,1-2,40.0%,2-2,100.0%,0,6,6,2,0,2,0,7,10
@ Rioverde Clavijo,8 abr 2016,G  76-83,13,8,0,29,3-6,1-1,57.1%,4-7,57.1%,3,5,8,0,0,0,1,13,16
vs C.B. Prat,1 abr 2016,P  68-69,10,5,0,22,5-7,0-3,50.0%,0-0,-,3,2,5,0,1,3,1,10,9
@ Levitec Huesca,23 mar 2016,P  105-85,8,9,1,23,1-3,2-3,50.0%,0-2,0.0%,2,7,9,1,0,1,0,8,12
vs Ourense,18 mar 2016,P  80-86,13,6,1,28,5-8,1-3,54.5%,0-0,-,0,6,6,1,3,0,0,13,18
vs San Pablo Burgos,11 mar 2016,P  60-79,2,9,0,24,1-1,0-0,100.0%,0-0,-,1,8,9,0,0,1,0,2,10
@ Fibwi Palma,5 mar 2016,P  80-73,5,2,0,18,1-1,1-2,66.7%,0-0,-,0,2,2,0,3,2,0,5,7
vs Rio Breogan,26 feb 2016,P  77-79,6,6,1,19,2-3,0-2,40.0%,2-2,100.0%,2,4,6,1,1,1,1,6,11
@ Leyma Coruña,21 feb 2016,G  76-83,4,1,1,12,2-3,0-0,66.7%,0-0,-,0,1,1,1,0,1,0,4,4
vs Melilla Ciudad Del Deporte 1,12 feb 2016,G  80-73,8,6,1,29,4-5,0-3,50.0%,0-0,-,3,3,6,1,0,3,1,8,9
@ Súper Agropal Palencia,5 feb 2016,P  94-75,2,0,0,19,1-2,0-1,33.3%,0-0,-,0,0,0,0,0,0,1,2,1
vs Hiopos Lleida,22 ene 2016,G  85-65,6,3,0,15,3-4,0-1,60.0%,0-0,-,0,3,3,0,1,1,1,6,8
@ Navarra,15 ene 2016,P  85-81,7,2,1,20,1-2,1-3,40.0%,2-2,100.0%,0,2,2,1,1,2,0,7,6
vs FC Barcelona II,8 ene 2016,G  92-76,9,3,3,21,3-4,1-2,66.7%,0-0,-,1,2,3,3,2,1,0,9,14
@ Caceres,3 ene 2016,P  80-73,4,4,1,17,2-4,0-2,33.3%,0-0,-,1,3,4,1,0,1,1,4,5
@ Alimerka Oviedo,30 dic 2015,P  75-71,7,2,0,22,2-4,1-3,42.9%,0-0,-,1,1,2,0,0,2,0,7,3
vs Rioverde Clavijo,20 dic 2015,G  77-76,10,7,2,19,3-3,0-1,75.0%,4-4,100.0%,3,4,7,2,2,2,0,10,18
@ C.B. Prat,16 dic 2015,P  101-88,6,3,1,19,0-2,1-3,20.0%,3-4,75.0%,1,2,3,1,1,0,1,6,7
vs Levitec Huesca,11 dic 2015,P  81-85,13,2,0,20,2-4,3-3,71.4%,0-0,-,0,2,2,0,2,2,0,13,13
@ Ourense,4 dic 2015,P  86-75,11,1,0,24,3-4,1-2,66.7%,2-4,50.0%,0,1,1,0,2,0,1,11,11
@ San Pablo Burgos,27 nov 2015,G  74-83,14,8,2,32,4-8,2-4,50.0%,0-0,-,0,8,8,2,0,1,0,14,17
vs Fibwi Palma,21 nov 2015,P  71-94,9,2,1,21,3-6,1-3,44.4%,0-0,-,1,1,2,1,1,1,0,9,7
@ Rio Breogan,15 nov 2015,G  83-87,12,3,1,28,3-5,2-5,50.0%,0-0,-,0,3,3,1,0,1,0,12,10
vs Leyma Coruña,11 nov 2015,G  79-78,3,0,0,15,0-2,1-2,25.0%,0-0,-,0,0,0,0,0,0,1,3,1
@ Melilla Ciudad Del Deporte 1,6 nov 2015,G  70-76,7,5,0,22,1-3,1-2,40.0%,2-2,100.0%,2,3,5,0,1,1,0,7,9
vs Súper Agropal Palencia,30 oct 2015,P  95-101,17,0,1,24,6-7,1-2,77.8%,2-2,100.0%,0,0,0,1,1,1,0,17,16
@ Hiopos Lleida,23 oct 2015,G  86-97,20,3,0,27,6-9,2-2,72.7%,2-3,66.7%,1,2,3,0,2,1,0,20,20
vs Navarra,16 oct 2015,G  87-76,6,2,0,18,1-2,1-3,40.0%,1-2,50.0%,0,2,2,0,1,0,0,6,5
@ FC Barcelona II,11 oct 2015,G  77-82,11,6,0,25,4-4,1-4,62.5%,0-0,-,0,6,6,0,2,2,0,11,14
vs Caceres,2 oct 2015,P  85-87,9,5,0,28,3-4,1-2,66.7%,0-0,-,1,4,5,0,1,4,0,9,9
