PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,3 may 2019,P  81-71,0,0,0,4,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs FC Barcelona II,26 abr 2019,G  70-66,2,1,4,9,1-2,0-1,33.3%,0-0,-,1,0,1,4,2,2,0,2,5
@ Real Canoe N.C.,21 abr 2019,P  77-68,3,1,1,12,1-3,0-0,33.3%,1-4,25.0%,0,1,1,1,0,1,0,3,-1
vs Coviran Granada,13 abr 2019,P  61-76,2,0,1,5,1-1,0-0,100.0%,0-0,-,0,0,0,1,0,0,0,2,3
vs Ourense,30 mar 2019,P  67-88,4,1,2,12,2-2,0-2,50.0%,0-0,-,0,1,1,2,4,1,0,4,8
@ Súper Agropal Palencia,24 mar 2019,P  64-63,0,1,0,6,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Caceres,20 mar 2019,G  95-66,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Surne Bilbao,17 mar 2019,P  93-75,1,1,2,10,0-2,0-1,0.0%,1-2,50.0%,0,1,1,2,1,1,0,1,0
@ Araberri Basket Club,9 mar 2019,G  62-71,2,1,0,7,1-1,0-0,100.0%,0-1,0.0%,1,0,1,0,0,1,0,2,1
vs Fibwi Palma,2 mar 2019,G  85-83,3,0,0,12,0-0,1-1,100.0%,0-0,-,0,0,0,0,0,2,0,3,1
@ Real Betis,23 feb 2019,P  78-63,0,0,0,10,0-2,0-0,0.0%,0-0,-,0,0,0,0,1,1,0,0,-2
vs Real Valladolid,16 feb 2019,G  73-71,0,2,2,16,0-0,0-2,0.0%,0-2,0.0%,0,2,2,2,0,1,0,0,-1
vs Levitec Huesca,26 ene 2019,P  56-83,2,2,1,19,1-4,0-0,25.0%,0-0,-,0,2,2,1,1,2,0,2,1
@ Hiopos Lleida,23 ene 2019,P  80-58,2,1,1,14,1-2,0-3,20.0%,0-0,-,0,1,1,1,1,2,0,2,-1
vs Amics Castello,19 ene 2019,P  72-82,2,0,6,25,0-1,0-1,0.0%,2-2,100.0%,0,0,0,6,3,3,0,2,6
vs Alimerka Oviedo,11 ene 2019,G  79-78,6,6,6,22,0-3,2-3,33.3%,0-0,-,2,4,6,6,1,0,0,6,15
@ FC Barcelona II,5 ene 2019,G  75-81,8,3,2,32,3-6,0-3,33.3%,2-4,50.0%,0,3,3,2,1,1,0,8,5
vs Real Canoe N.C.,29 dic 2018,P  72-75,12,6,2,36,1-3,3-5,50.0%,1-2,50.0%,1,5,6,2,0,7,0,12,8
@ Coviran Granada,22 dic 2018,P  85-54,6,1,3,21,0-3,1-1,25.0%,3-4,75.0%,0,1,1,3,2,1,0,6,7
vs Melilla Ciudad Del Deporte 1,15 dic 2018,P  73-77,0,4,3,12,0-1,0-0,0.0%,0-0,-,2,2,4,3,0,2,0,0,4
@ Ourense,9 dic 2018,P  74-59,0,2,0,13,0-1,0-1,0.0%,0-0,-,0,2,2,0,1,0,0,0,1
vs Súper Agropal Palencia,2 dic 2018,P  55-98,4,3,2,14,2-4,0-2,33.3%,0-0,-,1,2,3,2,1,0,0,4,6
@ Caceres,28 nov 2018,P  87-74,5,1,3,12,1-1,1-2,66.7%,0-0,-,1,0,1,3,0,1,0,5,7
vs Surne Bilbao,24 nov 2018,P  66-73,5,6,2,23,2-5,0-2,28.6%,1-2,50.0%,0,6,6,2,1,2,0,5,6
@ Levitec Huesca,14 oct 2018,P  97-86,0,1,0,2,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Hiopos Lleida,9 oct 2018,P  65-82,1,2,1,8,0-1,0-2,0.0%,1-2,50.0%,0,2,2,1,0,0,0,1,0
@ Amics Castello,5 oct 2018,P  78-71,0,2,4,13,0-1,0-0,0.0%,0-0,-,0,2,2,4,1,2,0,0,4
