PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,3 may 2019,P  81-71,9,2,1,20,3-4,1-2,66.7%,0-0,-,1,1,2,1,0,1,0,9,9
vs FC Barcelona II,26 abr 2019,G  70-66,10,7,1,31,2-5,2-3,50.0%,0-3,0.0%,1,6,7,1,3,2,1,10,13
@ Real Canoe N.C.,21 abr 2019,P  77-68,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Coviran Granada,13 abr 2019,P  61-76,12,4,1,28,3-5,1-3,50.0%,3-4,75.0%,0,4,4,1,1,0,1,12,14
@ Melilla Ciudad Del Deporte 1,5 abr 2019,G  72-88,12,11,0,23,5-12,0-1,38.5%,2-2,100.0%,4,7,11,0,0,0,0,12,15
vs Ourense,30 mar 2019,P  67-88,13,3,1,21,4-6,0-3,44.4%,5-5,100.0%,2,1,3,1,0,1,0,13,11
@ Súper Agropal Palencia,24 mar 2019,P  64-63,8,2,0,17,1-3,0-1,25.0%,6-6,100.0%,1,1,2,0,1,1,0,8,7
vs Caceres,20 mar 2019,G  95-66,7,2,2,17,2-3,0-0,66.7%,3-3,100.0%,2,0,2,2,0,1,0,7,9
@ Surne Bilbao,17 mar 2019,P  93-75,6,6,2,15,0-4,1-2,16.7%,3-3,100.0%,3,3,6,2,2,0,0,6,11
@ Araberri Basket Club,9 mar 2019,G  62-71,7,4,3,15,1-2,1-2,50.0%,2-2,100.0%,0,4,4,3,0,1,0,7,11
vs Fibwi Palma,2 mar 2019,G  85-83,9,4,4,26,3-6,0-1,42.9%,3-4,75.0%,1,3,4,4,0,3,0,9,9
vs Real Valladolid,16 feb 2019,G  73-71,4,1,1,18,1-4,0-1,20.0%,2-4,50.0%,1,0,1,1,1,1,0,4,0
@ Leyma Coruña,1 feb 2019,P  85-67,4,2,0,17,2-3,0-1,50.0%,0-0,-,0,2,2,0,0,3,0,4,1
vs Levitec Huesca,26 ene 2019,P  56-83,11,11,2,26,5-9,0-3,41.7%,1-1,100.0%,4,7,11,2,0,4,0,11,13
@ Hiopos Lleida,23 ene 2019,P  80-58,13,6,1,27,3-5,1-3,50.0%,4-4,100.0%,4,2,6,1,1,5,0,13,12
vs Amics Castello,19 ene 2019,P  72-82,6,6,4,29,1-4,1-2,33.3%,1-2,50.0%,1,5,6,4,0,2,1,6,10
vs Alimerka Oviedo,11 ene 2019,G  79-78,6,2,1,22,2-5,0-5,20.0%,2-2,100.0%,2,0,2,1,2,1,0,6,2
@ FC Barcelona II,5 ene 2019,G  75-81,22,8,3,36,4-7,2-5,50.0%,8-9,88.9%,3,5,8,3,2,3,1,22,26
vs Real Canoe N.C.,29 dic 2018,P  72-75,17,9,3,36,5-9,1-3,50.0%,4-4,100.0%,4,5,9,3,3,2,1,17,25
@ Coviran Granada,22 dic 2018,P  85-54,6,2,1,23,3-8,0-2,30.0%,0-2,0.0%,1,1,2,1,0,0,0,6,0
vs Melilla Ciudad Del Deporte 1,15 dic 2018,P  73-77,8,2,2,15,3-5,0-0,60.0%,2-2,100.0%,1,1,2,2,0,1,0,8,9
@ Ourense,9 dic 2018,P  74-59,9,3,1,20,4-5,0-3,50.0%,1-2,50.0%,0,3,3,1,1,5,0,9,4
vs Súper Agropal Palencia,2 dic 2018,P  55-98,8,5,0,16,1-4,1-4,25.0%,3-4,75.0%,2,3,5,0,1,1,0,8,6
@ Caceres,28 nov 2018,P  87-74,13,2,2,20,2-3,3-4,71.4%,0-0,-,1,1,2,2,0,2,0,13,13
vs Surne Bilbao,24 nov 2018,P  66-73,4,4,2,20,2-4,0-0,50.0%,0-0,-,1,3,4,2,0,1,0,4,7
vs Araberri Basket Club,17 nov 2018,P  75-88,11,6,1,22,3-9,1-4,30.8%,2-4,50.0%,3,3,6,1,0,2,1,11,6
@ Fibwi Palma,11 nov 2018,P  99-70,0,1,0,8,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Real Betis,3 nov 2018,P  88-90,7,4,2,18,2-4,0-2,33.3%,3-4,75.0%,0,4,4,2,0,3,0,7,5
@ Real Valladolid,26 oct 2018,P  95-73,10,2,2,27,4-6,0-1,57.1%,2-2,100.0%,0,2,2,2,2,4,0,10,9
vs Leyma Coruña,20 oct 2018,G  76-66,6,4,0,24,3-5,0-1,50.0%,0-0,-,1,3,4,0,2,2,0,6,7
@ Levitec Huesca,14 oct 2018,P  97-86,10,7,1,26,1-4,0-3,14.3%,8-8,100.0%,2,5,7,1,0,1,0,10,11
vs Hiopos Lleida,9 oct 2018,P  65-82,14,8,3,23,3-5,2-2,71.4%,2-2,100.0%,4,4,8,3,0,0,1,14,24
@ Amics Castello,5 oct 2018,P  78-71,10,4,1,26,5-12,0-1,38.5%,0-0,-,4,0,4,1,0,0,0,10,7
