PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,3 may 2019,P  81-71,6,3,1,15,1-4,1-1,40.0%,1-2,50.0%,0,3,3,1,0,1,0,6,5
vs FC Barcelona II,26 abr 2019,G  70-66,7,7,0,24,3-11,0-0,27.3%,1-2,50.0%,4,3,7,0,1,5,0,7,1
@ Real Canoe N.C.,21 abr 2019,P  77-68,10,3,0,26,4-12,0-0,33.3%,2-4,50.0%,2,1,3,0,0,3,0,10,0
vs Coviran Granada,13 abr 2019,P  61-76,9,10,1,29,4-10,0-2,33.3%,1-4,25.0%,7,3,10,1,0,1,1,9,9
@ Melilla Ciudad Del Deporte 1,5 abr 2019,G  72-88,13,2,1,28,5-9,1-1,60.0%,0-0,-,2,0,2,1,0,1,1,13,12
vs Ourense,30 mar 2019,P  67-88,5,4,1,26,2-5,0-1,33.3%,1-2,50.0%,2,2,4,1,1,0,0,5,6
@ Súper Agropal Palencia,24 mar 2019,P  64-63,4,4,0,18,1-4,0-0,25.0%,2-2,100.0%,0,4,4,0,0,0,0,4,5
vs Caceres,20 mar 2019,G  95-66,14,6,1,23,7-10,0-0,70.0%,0-0,-,0,6,6,1,1,0,0,14,19
@ Surne Bilbao,17 mar 2019,P  93-75,14,8,2,23,6-9,0-1,60.0%,2-4,50.0%,5,3,8,2,0,3,0,14,15
@ Araberri Basket Club,9 mar 2019,G  62-71,8,5,0,17,3-4,0-0,75.0%,2-2,100.0%,2,3,5,0,1,1,2,8,14
vs Fibwi Palma,2 mar 2019,G  85-83,6,4,0,30,3-9,0-0,33.3%,0-0,-,1,3,4,0,1,1,0,6,4
@ Real Betis,23 feb 2019,P  78-63,3,3,0,23,1-7,0-0,14.3%,1-2,50.0%,1,2,3,0,0,3,0,3,-4
vs Real Valladolid,16 feb 2019,G  73-71,14,4,3,30,4-9,1-1,50.0%,3-4,75.0%,0,4,4,3,0,0,0,14,15
@ Leyma Coruña,1 feb 2019,P  85-67,15,6,0,23,7-12,0-0,58.3%,1-2,50.0%,2,4,6,0,0,1,0,15,14
vs Levitec Huesca,26 ene 2019,P  56-83,0,1,1,7,0-1,0-1,0.0%,0-0,-,0,1,1,1,0,0,0,0,0
@ Hiopos Lleida,23 ene 2019,P  80-58,4,5,0,19,2-10,0-1,18.2%,0-0,-,4,1,5,0,0,2,0,4,-2
vs Amics Castello,19 ene 2019,P  72-82,14,3,0,23,6-9,0-1,60.0%,2-2,100.0%,2,1,3,0,0,1,0,14,12
vs Alimerka Oviedo,11 ene 2019,G  79-78,8,4,0,23,4-9,0-1,40.0%,0-0,-,3,1,4,0,0,2,0,8,4
@ FC Barcelona II,5 ene 2019,G  75-81,8,2,0,22,4-5,0-0,80.0%,0-0,-,1,1,2,0,0,1,0,8,8
vs Real Canoe N.C.,29 dic 2018,P  72-75,4,1,0,21,2-7,0-0,28.6%,0-0,-,0,1,1,0,1,1,1,4,1
@ Coviran Granada,22 dic 2018,P  85-54,3,3,0,12,1-2,0-1,33.3%,1-2,50.0%,2,1,3,0,0,0,0,3,3
vs Melilla Ciudad Del Deporte 1,15 dic 2018,P  73-77,17,6,1,29,5-12,1-2,42.9%,4-4,100.0%,1,5,6,1,0,1,0,17,15
@ Ourense,9 dic 2018,P  74-59,15,5,1,28,6-11,0-2,46.2%,3-5,60.0%,4,1,5,1,2,0,1,15,15
vs Súper Agropal Palencia,2 dic 2018,P  55-98,7,3,0,17,2-5,0-0,40.0%,3-4,75.0%,1,2,3,0,0,1,1,7,6
@ Caceres,28 nov 2018,P  87-74,4,0,0,16,2-4,0-0,50.0%,0-0,-,0,0,0,0,0,0,0,4,2
vs Surne Bilbao,24 nov 2018,P  66-73,5,1,0,16,2-4,0-0,50.0%,1-1,100.0%,0,1,1,0,1,1,1,5,5
vs Real Betis,3 nov 2018,P  88-90,2,5,0,22,1-2,0-0,50.0%,0-0,-,2,3,5,0,0,0,0,2,6
@ Real Valladolid,26 oct 2018,P  95-73,4,1,0,21,2-5,0-0,40.0%,0-2,0.0%,0,1,1,0,1,2,2,4,1
vs Leyma Coruña,20 oct 2018,G  76-66,6,8,1,28,3-7,0-0,42.9%,0-0,-,1,7,8,1,0,1,0,6,10
@ Levitec Huesca,14 oct 2018,P  97-86,10,7,1,19,3-7,0-0,42.9%,4-4,100.0%,5,2,7,1,1,1,1,10,15
vs Hiopos Lleida,9 oct 2018,P  65-82,2,4,0,20,1-3,0-1,25.0%,0-0,-,0,4,4,0,0,0,0,2,3
@ Amics Castello,5 oct 2018,P  78-71,12,16,0,25,6-13,0-0,46.2%,0-2,0.0%,9,7,16,0,1,3,1,12,18
