PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,20 may 2022,G  92-93,20,9,6,32,5-8,2-5,53.8%,4-4,100.0%,3,6,9,6,2,5,0,20,26
vs C.B. Prat,13 may 2022,G  70-63,5,3,6,25,1-4,1-3,28.6%,0-0,-,1,2,3,6,2,1,0,5,10
@ Biele ISB,8 may 2022,P  75-66,11,1,2,15,4-6,1-4,50.0%,0-1,0.0%,0,1,1,2,1,3,0,11,6
vs HLA Alicante,2 may 2022,G  72-68,0,1,3,14,0-4,0-0,0.0%,0-0,-,0,1,1,3,1,3,0,0,-2
@ Movistar Estudiantes,24 abr 2022,P  87-65,19,3,0,20,6-9,1-3,58.3%,4-5,80.0%,1,2,3,0,3,3,0,19,16
vs Melilla Ciudad Del Deporte 1,17 abr 2022,P  61-67,8,0,5,27,2-6,0-1,28.6%,4-5,80.0%,0,0,0,5,1,0,0,8,8
@ Coviran Granada,13 abr 2022,G  71-75,10,1,3,10,2-4,1-1,60.0%,3-4,75.0%,1,0,1,3,0,1,0,10,10
@ Hiopos Lleida,8 abr 2022,P  96-84,2,0,1,14,0-0,0-1,0.0%,2-2,100.0%,0,0,0,1,0,3,0,2,-1
vs Alimerka Oviedo,31 mar 2022,G  79-77,12,0,1,20,1-4,2-4,37.5%,4-4,100.0%,0,0,0,1,1,1,0,12,8
@ Basquet Girona,27 mar 2022,P  91-88,20,2,1,29,5-12,2-4,43.8%,4-4,100.0%,0,2,2,1,1,3,0,20,12
vs Súper Agropal Palencia,20 mar 2022,P  68-74,2,2,5,22,1-2,0-3,20.0%,0-0,-,0,2,2,5,2,1,0,2,6
@ Levitec Huesca,16 mar 2022,P  85-68,5,4,3,24,1-4,1-3,28.6%,0-0,-,1,3,4,3,1,1,0,5,7
@ Fibwi Palma,13 mar 2022,P  85-67,5,1,3,21,1-1,1-4,40.0%,0-0,-,0,1,1,3,1,1,0,5,6
vs Leyma Coruña,6 mar 2022,G  62-49,9,1,2,14,2-3,1-2,60.0%,2-2,100.0%,1,0,1,2,1,2,0,9,9
vs Biele ISB,13 feb 2022,G  80-70,18,4,5,24,6-10,1-2,58.3%,3-5,60.0%,0,4,4,5,1,0,0,18,21
vs Movistar Estudiantes,9 feb 2022,P  54-72,8,4,3,24,4-5,0-3,50.0%,0-0,-,1,3,4,3,1,4,0,8,8
vs Real Valladolid,6 feb 2022,G  85-71,8,2,0,24,1-1,2-3,75.0%,0-0,-,1,1,2,0,1,1,0,8,9
@ Caceres,2 feb 2022,P  68-67,9,5,3,19,1-2,2-6,37.5%,1-2,50.0%,1,4,5,3,1,1,0,9,11
vs Almansa Con Afanion,30 ene 2022,G  101-78,8,0,2,17,4-6,0-2,50.0%,0-0,-,0,0,0,2,3,0,0,8,9
vs Amics Castello,23 ene 2022,P  69-77,12,1,1,16,4-6,1-3,55.6%,1-2,50.0%,0,1,1,1,0,0,0,12,9
@ C.B. Prat,16 ene 2022,G  70-81,11,2,2,24,4-7,1-3,50.0%,0-0,-,1,1,2,2,0,3,0,11,7
@ HLA Alicante,29 dic 2021,G  87-91,17,4,3,27,5-14,2-3,41.2%,1-2,50.0%,3,1,4,3,1,2,0,17,12
@ Melilla Ciudad Del Deporte 1,17 dic 2021,G  71-79,6,1,7,26,3-5,0-2,42.9%,0-0,-,0,1,1,7,2,2,0,6,10
vs Hiopos Lleida,12 dic 2021,P  73-81,10,4,3,27,1-4,2-6,30.0%,2-2,100.0%,1,3,4,3,1,0,0,10,11
@ Alimerka Oviedo,5 dic 2021,P  89-76,15,3,7,36,5-10,0-3,38.5%,5-7,71.4%,1,2,3,7,1,8,0,15,8
vs Basquet Girona,21 nov 2021,G  85-81,11,1,8,28,1-4,1-3,28.6%,6-6,100.0%,0,1,1,8,2,4,0,11,13
@ Súper Agropal Palencia,13 nov 2021,P  85-73,10,1,4,21,2-6,1-1,42.9%,3-4,75.0%,0,1,1,4,1,3,0,10,8
vs Levitec Huesca,10 nov 2021,G  95-68,3,3,4,20,0-1,1-1,50.0%,0-0,-,0,3,3,4,0,0,0,3,9
vs Coviran Granada,24 oct 2021,P  50-76,8,1,2,14,2-4,0-0,50.0%,4-6,66.7%,0,1,1,2,1,4,0,8,4
@ Real Valladolid,17 oct 2021,G  89-99,3,4,5,28,0-0,1-2,50.0%,0-0,-,0,4,4,5,0,3,0,3,8
vs Caceres,12 oct 2021,P  74-76,14,2,3,34,3-8,1-3,36.4%,5-6,83.3%,1,1,2,3,4,2,0,14,13
@ Almansa Con Afanion,9 oct 2021,G  76-105,27,1,4,24,7-8,3-4,83.3%,4-4,100.0%,0,1,1,4,1,0,0,27,31
