PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,20 may 2022,G  92-93,10,3,0,23,2-2,2-5,57.1%,0-0,-,0,3,3,0,1,1,0,10,10
vs C.B. Prat,13 may 2022,G  70-63,6,5,0,27,0-0,1-5,20.0%,3-4,75.0%,0,5,5,0,0,0,0,6,6
@ Biele ISB,8 may 2022,P  75-66,6,0,1,26,3-5,0-6,27.3%,0-0,-,0,0,0,1,1,1,1,6,0
vs HLA Alicante,2 may 2022,G  72-68,26,2,0,19,3-4,6-9,69.2%,2-2,100.0%,0,2,2,0,0,0,0,26,24
@ Movistar Estudiantes,24 abr 2022,P  87-65,9,2,2,19,1-1,2-6,42.9%,1-2,50.0%,1,1,2,2,1,0,0,9,9
vs Melilla Ciudad Del Deporte 1,17 abr 2022,P  61-67,1,4,1,24,0-0,0-4,0.0%,1-2,50.0%,1,3,4,1,2,0,0,1,3
@ Coviran Granada,13 abr 2022,G  71-75,13,3,3,25,1-4,2-5,33.3%,5-5,100.0%,2,1,3,3,0,1,0,13,12
@ Hiopos Lleida,8 abr 2022,P  96-84,0,2,0,5,0-0,0-0,-,0-0,-,0,2,2,0,0,0,0,0,2
vs Alimerka Oviedo,31 mar 2022,G  79-77,5,4,0,12,1-1,1-2,66.7%,0-0,-,1,3,4,0,0,0,0,5,8
@ Basquet Girona,27 mar 2022,P  91-88,2,3,0,16,1-1,0-3,25.0%,0-0,-,0,3,3,0,0,1,0,2,1
@ Levitec Huesca,16 mar 2022,P  85-68,3,1,0,15,1-2,0-5,14.3%,1-1,100.0%,0,1,1,0,0,1,0,3,-3
@ Fibwi Palma,13 mar 2022,P  85-67,0,1,0,12,0-3,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-4
vs Leyma Coruña,6 mar 2022,G  62-49,0,1,0,14,0-1,0-3,0.0%,0-0,-,1,0,1,0,1,1,0,0,-3
vs Biele ISB,13 feb 2022,G  80-70,4,1,0,15,0-1,0-3,0.0%,4-4,100.0%,0,1,1,0,2,0,0,4,3
vs Movistar Estudiantes,9 feb 2022,P  54-72,5,1,0,14,1-2,1-3,40.0%,0-0,-,1,0,1,0,0,0,0,5,3
vs Real Valladolid,6 feb 2022,G  85-71,14,1,0,24,1-2,4-6,62.5%,0-0,-,0,1,1,0,1,0,0,14,13
@ Caceres,2 feb 2022,P  68-67,3,2,0,12,1-1,0-1,50.0%,1-2,50.0%,1,1,2,0,0,0,0,3,3
vs Almansa Con Afanion,30 ene 2022,G  101-78,15,4,1,20,0-0,5-8,62.5%,0-0,-,0,4,4,1,0,0,0,15,17
vs Amics Castello,23 ene 2022,P  69-77,7,4,1,21,1-1,1-2,66.7%,2-3,66.7%,1,3,4,1,0,2,0,7,8
@ C.B. Prat,16 ene 2022,G  70-81,5,6,0,27,1-2,1-5,28.6%,0-0,-,0,6,6,0,1,0,0,5,7
@ HLA Alicante,29 dic 2021,G  87-91,5,5,1,19,1-3,1-2,40.0%,0-0,-,1,4,5,1,1,1,0,5,8
@ Melilla Ciudad Del Deporte 1,17 dic 2021,G  71-79,12,2,0,22,3-3,2-6,55.6%,0-0,-,1,1,2,0,0,0,1,12,11
vs Hiopos Lleida,12 dic 2021,P  73-81,14,6,2,27,1-2,4-6,62.5%,0-0,-,2,4,6,2,0,2,0,14,17
@ Alimerka Oviedo,5 dic 2021,P  89-76,2,4,1,18,1-1,0-2,33.3%,0-0,-,1,3,4,1,2,1,1,2,7
vs Basquet Girona,21 nov 2021,G  85-81,7,3,0,29,1-3,1-4,28.6%,2-3,66.7%,0,3,3,0,1,1,0,7,4
@ Súper Agropal Palencia,13 nov 2021,P  85-73,5,1,0,15,1-1,1-3,50.0%,0-0,-,0,1,1,0,0,2,0,5,2
vs Levitec Huesca,10 nov 2021,G  95-68,13,4,2,19,2-4,3-7,45.5%,0-0,-,1,3,4,2,1,0,1,13,15
vs Fibwi Palma,7 nov 2021,G  92-65,16,1,0,26,2-2,4-5,85.7%,0-0,-,0,1,1,0,1,0,0,16,17
@ Leyma Coruña,30 oct 2021,P  92-62,5,4,0,18,1-2,1-4,33.3%,0-0,-,1,3,4,0,1,0,0,5,6
vs Coviran Granada,24 oct 2021,P  50-76,3,2,0,17,0-2,1-2,25.0%,0-0,-,2,0,2,0,0,0,0,3,2
@ Real Valladolid,17 oct 2021,G  89-99,16,3,0,19,2-4,2-7,36.4%,6-6,100.0%,1,2,3,0,0,0,0,16,12
vs Caceres,12 oct 2021,P  74-76,15,6,0,29,1-5,4-5,50.0%,1-2,50.0%,0,6,6,0,0,1,0,15,14
@ Almansa Con Afanion,9 oct 2021,G  76-105,10,3,2,16,2-3,2-5,50.0%,0-0,-,0,3,3,2,1,0,0,10,12
