PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,20 may 2022,G  92-93,6,4,3,21,3-6,0-0,50.0%,0-0,-,0,4,4,3,0,0,0,6,10
vs C.B. Prat,13 may 2022,G  70-63,17,8,1,30,7-11,0-0,63.6%,3-5,60.0%,2,6,8,1,0,2,0,17,18
@ Biele ISB,8 may 2022,P  75-66,11,10,2,29,5-9,0-0,55.6%,1-2,50.0%,6,4,10,2,0,3,1,11,16
vs HLA Alicante,2 may 2022,G  72-68,13,12,0,27,5-7,0-0,71.4%,3-4,75.0%,5,7,12,0,0,4,0,13,18
@ Movistar Estudiantes,24 abr 2022,P  87-65,4,5,0,25,2-4,0-0,50.0%,0-0,-,2,3,5,0,1,1,0,4,7
vs Melilla Ciudad Del Deporte 1,17 abr 2022,P  61-67,10,14,0,22,5-10,0-0,50.0%,0-0,-,7,7,14,0,0,4,0,10,15
@ Coviran Granada,13 abr 2022,G  71-75,8,2,0,21,2-4,0-0,50.0%,4-4,100.0%,0,2,2,0,0,0,1,8,9
@ Hiopos Lleida,8 abr 2022,P  96-84,4,3,0,22,2-3,0-0,66.7%,0-0,-,1,2,3,0,1,2,0,4,5
vs Alimerka Oviedo,31 mar 2022,G  79-77,2,4,2,21,1-1,0-1,50.0%,0-0,-,2,2,4,2,0,3,1,2,5
@ Basquet Girona,27 mar 2022,P  91-88,2,4,2,14,1-2,0-0,50.0%,0-0,-,0,4,4,2,1,3,0,2,5
vs Súper Agropal Palencia,20 mar 2022,P  68-74,14,7,2,32,4-7,0-0,57.1%,6-6,100.0%,2,5,7,2,1,3,1,14,19
@ Levitec Huesca,16 mar 2022,P  85-68,6,4,0,17,3-6,0-0,50.0%,0-1,0.0%,2,2,4,0,0,2,0,6,4
@ Fibwi Palma,13 mar 2022,P  85-67,14,8,0,24,5-6,0-0,83.3%,4-5,80.0%,3,5,8,0,0,2,0,14,18
vs Leyma Coruña,6 mar 2022,G  62-49,7,5,0,18,3-5,0-1,50.0%,1-3,33.3%,2,3,5,0,0,0,1,7,8
vs Biele ISB,13 feb 2022,G  80-70,10,7,1,23,5-10,0-0,50.0%,0-0,-,2,5,7,1,4,2,1,10,16
vs Movistar Estudiantes,9 feb 2022,P  54-72,11,7,5,23,5-8,0-0,62.5%,1-1,100.0%,3,4,7,5,1,3,0,11,18
vs Real Valladolid,6 feb 2022,G  85-71,14,3,2,18,7-11,0-0,63.6%,0-2,0.0%,0,3,3,2,1,1,1,14,14
@ Caceres,2 feb 2022,P  68-67,10,9,0,18,4-8,0-0,50.0%,2-2,100.0%,4,5,9,0,0,2,0,10,13
vs Almansa Con Afanion,30 ene 2022,G  101-78,12,6,1,21,5-5,0-1,83.3%,2-2,100.0%,3,3,6,1,0,2,1,12,17
vs Amics Castello,23 ene 2022,P  69-77,4,7,1,26,2-6,0-0,33.3%,0-0,-,2,5,7,1,0,1,0,4,7
@ C.B. Prat,16 ene 2022,G  70-81,6,10,2,28,3-9,0-0,33.3%,0-0,-,4,6,10,2,2,3,0,6,11
@ HLA Alicante,29 dic 2021,G  87-91,9,4,2,20,4-7,0-0,57.1%,1-2,50.0%,1,3,4,2,0,3,0,9,8
@ Melilla Ciudad Del Deporte 1,17 dic 2021,G  71-79,5,3,0,12,2-2,0-0,100.0%,1-1,100.0%,1,2,3,0,0,1,1,5,8
vs Hiopos Lleida,12 dic 2021,P  73-81,4,3,0,30,2-3,0-1,50.0%,0-0,-,0,3,3,0,1,2,1,4,5
@ Alimerka Oviedo,5 dic 2021,P  89-76,8,5,1,25,4-5,0-2,57.1%,0-0,-,3,2,5,1,0,0,0,8,11
vs Basquet Girona,21 nov 2021,G  85-81,9,5,1,33,4-8,0-1,44.4%,1-2,50.0%,3,2,5,1,0,0,1,9,10
@ Súper Agropal Palencia,13 nov 2021,P  85-73,10,4,1,26,5-9,0-1,50.0%,0-0,-,2,2,4,1,1,2,0,10,9
vs Levitec Huesca,10 nov 2021,G  95-68,16,5,2,21,8-10,0-0,80.0%,0-0,-,2,3,5,2,0,0,0,16,21
vs Fibwi Palma,7 nov 2021,G  92-65,7,8,2,17,3-7,0-0,42.9%,1-1,100.0%,3,5,8,2,1,0,0,7,14
@ Leyma Coruña,30 oct 2021,P  92-62,10,7,1,27,4-6,0-0,66.7%,2-4,50.0%,2,5,7,1,0,2,2,10,14
vs Coviran Granada,24 oct 2021,P  50-76,6,3,1,21,2-6,0-1,28.6%,2-2,100.0%,1,2,3,1,0,0,0,6,5
@ Real Valladolid,17 oct 2021,G  89-99,11,8,2,21,4-8,0-1,44.4%,3-6,50.0%,2,6,8,2,1,2,0,11,12
vs Caceres,12 oct 2021,P  74-76,14,6,1,28,7-13,0-0,53.8%,0-0,-,2,4,6,1,0,0,0,14,15
@ Almansa Con Afanion,9 oct 2021,G  76-105,2,3,1,20,1-2,0-0,50.0%,0-0,-,2,1,3,1,1,0,0,2,6
