PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Coviran Granada,20 may 2022,G  88-86,9,5,2,22,3-6,1-3,44.4%,0-0,-,0,5,5,2,0,2,1,9,10
@ Real Valladolid,13 may 2022,P  92-75,5,5,0,29,0-0,1-4,25.0%,2-2,100.0%,3,2,5,0,1,4,1,5,5
vs Fibwi Palma,6 may 2022,G  102-97,5,8,1,32,2-6,0-0,33.3%,1-4,25.0%,5,3,8,1,1,2,0,5,6
vs Almansa Con Afanion,29 abr 2022,G  95-89,12,1,2,17,1-2,3-4,66.7%,1-3,33.3%,0,1,1,2,0,2,0,12,9
@ Amics Castello,22 abr 2022,P  104-84,10,2,3,28,2-2,2-4,66.7%,0-0,-,1,1,2,3,1,2,1,10,13
vs C.B. Prat,17 abr 2022,G  70-64,10,7,0,36,2-5,1-1,50.0%,3-3,100.0%,3,4,7,0,0,0,0,10,14
@ Biele ISB,10 abr 2022,G  53-75,2,4,1,22,1-4,0-0,25.0%,0-0,-,0,4,4,1,2,2,0,2,4
vs HLA Alicante,31 mar 2022,G  78-65,2,1,2,15,1-2,0-2,25.0%,0-0,-,0,1,1,2,0,1,0,2,1
@ Movistar Estudiantes,27 mar 2022,P  83-76,2,2,1,21,1-2,0-1,33.3%,0-0,-,0,2,2,1,0,2,2,2,3
vs Melilla Ciudad Del Deporte 1,20 mar 2022,G  79-75,4,4,1,14,2-4,0-0,50.0%,0-0,-,1,3,4,1,0,1,0,4,6
@ Hiopos Lleida,16 mar 2022,P  95-84,7,6,0,22,1-4,1-6,20.0%,2-2,100.0%,2,4,6,0,0,1,0,7,4
vs Alimerka Oviedo,11 mar 2022,P  75-99,14,6,1,22,2-5,3-6,45.5%,1-2,50.0%,3,3,6,1,0,1,0,14,13
@ Basquet Girona,6 mar 2022,P  86-80,9,3,1,25,2-5,1-5,30.0%,2-2,100.0%,0,3,3,1,0,4,0,9,2
vs Súper Agropal Palencia,20 feb 2022,P  70-87,9,2,2,31,0-4,2-3,28.6%,3-4,75.0%,1,1,2,2,0,3,3,9,7
@ Fibwi Palma,13 feb 2022,G  87-92,2,5,2,24,1-3,0-1,25.0%,0-0,-,1,4,5,2,1,1,0,2,6
@ Levitec Huesca,6 feb 2022,G  61-68,5,5,2,34,1-3,1-3,33.3%,0-2,0.0%,3,2,5,2,0,2,0,5,4
vs Gipuzkoa Basket,2 feb 2022,G  68-67,6,9,1,27,2-8,0-1,22.2%,2-6,33.3%,3,6,9,1,1,2,0,6,4
@ Leyma Coruña,28 ene 2022,P  74-55,4,3,0,23,2-4,0-1,40.0%,0-0,-,1,2,3,0,2,4,0,4,2
@ Coviran Granada,23 ene 2022,G  80-86,7,1,0,18,3-7,0-0,42.9%,1-2,50.0%,0,1,1,0,0,0,0,7,3
@ Almansa Con Afanion,19 ene 2022,P  93-69,3,2,0,30,0-3,1-5,12.5%,0-2,0.0%,0,2,2,0,2,2,0,3,-4
vs Real Valladolid,14 ene 2022,G  86-80,5,2,0,25,2-4,0-1,40.0%,1-2,50.0%,0,2,2,0,1,1,2,5,5
vs Amics Castello,22 dic 2021,G  77-68,0,2,2,29,0-0,0-0,-,0-0,-,2,0,2,2,1,1,0,0,4
@ C.B. Prat,18 dic 2021,G  72-80,5,4,1,22,2-6,0-1,28.6%,1-3,33.3%,2,2,4,1,0,2,0,5,1
vs Biele ISB,10 dic 2021,G  79-69,8,3,2,28,2-4,1-1,60.0%,1-2,50.0%,0,3,3,2,1,1,1,8,11
@ HLA Alicante,5 dic 2021,P  89-58,4,5,3,26,2-4,0-1,40.0%,0-2,0.0%,1,4,5,3,0,2,1,4,6
vs Movistar Estudiantes,19 nov 2021,P  62-71,12,4,0,31,5-7,0-2,55.6%,2-4,50.0%,0,4,4,0,1,2,2,12,11
@ Melilla Ciudad Del Deporte 1,14 nov 2021,P  75-67,12,10,3,38,4-6,1-3,55.6%,1-4,25.0%,5,5,10,3,0,3,1,12,16
vs Hiopos Lleida,10 nov 2021,P  79-88,9,5,1,31,3-4,1-7,36.4%,0-1,0.0%,1,4,5,1,3,3,0,9,7
@ Alimerka Oviedo,6 nov 2021,P  87-75,9,10,0,35,3-9,1-3,33.3%,0-0,-,5,5,10,0,4,4,2,9,13
vs Basquet Girona,29 oct 2021,G  62-59,3,4,1,33,0-1,1-3,25.0%,0-2,0.0%,0,4,4,1,0,2,0,3,1
@ Súper Agropal Palencia,22 oct 2021,P  78-69,6,12,2,33,2-5,0-1,33.3%,2-5,40.0%,3,9,12,2,2,0,1,6,16
vs Levitec Huesca,17 oct 2021,G  90-83,16,14,2,37,5-11,2-5,43.8%,0-0,-,5,9,14,2,1,1,1,16,24
@ Gipuzkoa Basket,12 oct 2021,G  74-76,11,6,3,28,2-5,2-2,57.1%,1-2,50.0%,1,5,6,3,1,2,1,11,16
vs Leyma Coruña,8 oct 2021,G  78-74,10,2,0,26,5-7,0-2,55.6%,0-0,-,2,0,2,0,0,2,0,10,6
