PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Canoe N.C.,3 may 2019,G  57-73,9,4,1,18,2-3,1-4,42.9%,2-4,50.0%,1,3,4,1,0,5,0,9,3
vs Coviran Granada,26 abr 2019,G  85-79,12,1,0,24,1-4,3-6,40.0%,1-1,100.0%,0,1,1,0,0,1,0,12,6
@ Melilla Ciudad Del Deporte 1,20 abr 2019,P  78-76,17,3,0,16,3-4,2-4,62.5%,5-5,100.0%,2,1,3,0,1,0,0,17,18
vs Ourense,12 abr 2019,P  80-83,14,2,1,19,2-2,3-4,83.3%,1-1,100.0%,1,1,2,1,0,0,1,14,17
@ Súper Agropal Palencia,5 abr 2019,G  70-76,15,5,0,21,4-5,1-4,55.6%,4-5,80.0%,0,5,5,0,1,0,0,15,16
@ Araberri Basket Club,31 mar 2019,G  67-68,7,2,2,18,2-2,1-5,42.9%,0-0,-,1,1,2,2,0,1,0,7,6
vs Surne Bilbao,24 mar 2019,P  74-76,11,3,0,24,1-2,2-5,42.9%,3-3,100.0%,0,3,3,0,1,0,1,11,12
@ C.B. Prat,20 mar 2019,P  95-66,5,6,0,22,1-2,1-4,33.3%,0-0,-,2,4,6,0,0,0,0,5,7
vs Fibwi Palma,15 mar 2019,G  80-75,12,1,2,24,1-2,3-6,50.0%,1-2,50.0%,0,1,1,2,1,1,0,12,10
@ Real Betis,9 mar 2019,P  80-71,14,0,1,19,1-6,4-6,41.7%,0-0,-,0,0,0,1,0,3,0,14,5
vs Real Valladolid,1 mar 2019,P  66-74,3,3,0,15,0-2,1-2,25.0%,0-0,-,2,1,3,0,1,2,0,3,2
@ Leyma Coruña,22 feb 2019,P  68-55,0,0,1,8,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,1,0,0,-2
@ Hiopos Lleida,1 feb 2019,P  93-70,8,3,0,24,2-3,0-3,33.3%,4-4,100.0%,1,2,3,0,0,1,0,8,6
vs Amics Castello,27 ene 2019,P  81-86,20,3,0,24,1-2,6-7,77.8%,0-0,-,1,2,3,0,1,0,0,20,22
@ Alimerka Oviedo,23 ene 2019,P  82-62,6,3,0,21,0-5,2-6,18.2%,0-0,-,1,2,3,0,2,4,0,6,-2
vs FC Barcelona II,18 ene 2019,G  70-49,11,5,0,20,2-3,2-5,50.0%,1-2,50.0%,2,3,5,0,1,1,0,11,11
vs Real Canoe N.C.,11 ene 2019,G  65-63,14,6,0,23,2-2,3-5,71.4%,1-1,100.0%,2,4,6,0,1,0,0,14,19
@ Coviran Granada,6 ene 2019,P  67-64,2,2,1,15,1-2,0-3,20.0%,0-0,-,1,1,2,1,0,1,0,2,0
vs Melilla Ciudad Del Deporte 1,28 dic 2018,P  60-71,5,3,1,31,1-2,1-5,28.6%,0-0,-,1,2,3,1,0,1,0,5,3
@ Ourense,19 dic 2018,P  85-73,21,2,1,27,0-2,6-9,54.5%,3-3,100.0%,0,2,2,1,2,1,0,21,20
vs Súper Agropal Palencia,14 dic 2018,P  85-87,10,6,0,28,2-2,1-4,50.0%,3-3,100.0%,0,6,6,0,1,0,1,10,15
vs Araberri Basket Club,7 dic 2018,G  77-64,5,5,0,24,1-3,1-5,25.0%,0-0,-,2,3,5,0,3,1,0,5,6
@ Surne Bilbao,2 dic 2018,P  82-53,10,2,1,23,2-3,1-3,50.0%,3-3,100.0%,1,1,2,1,0,0,0,10,10
vs C.B. Prat,28 nov 2018,G  87-74,15,4,0,28,3-5,2-7,41.7%,3-3,100.0%,0,4,4,0,0,1,0,15,11
@ Fibwi Palma,25 nov 2018,P  82-74,6,3,1,29,0-2,2-8,20.0%,0-0,-,1,2,3,1,3,1,0,6,4
vs Real Betis,16 nov 2018,P  72-77,11,7,0,26,1-2,2-4,50.0%,3-3,100.0%,1,6,7,0,2,4,1,11,14
