PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Fibwi Palma,16 may 2021,G  85-73,12,11,0,26,6-8,0-0,75.0%,0-0,-,3,8,11,0,0,6,2,12,17
@ Coviran Granada,9 may 2021,P  90-85,9,1,0,23,3-5,0-0,60.0%,3-5,60.0%,0,1,1,0,0,0,0,9,6
vs Amics Castello,2 may 2021,P  83-88,15,10,0,20,6-6,0-0,100.0%,3-6,50.0%,3,7,10,0,0,2,1,15,21
@ Almansa Con Afanion,24 abr 2021,G  78-91,6,3,0,17,3-5,0-0,60.0%,0-0,-,1,2,3,0,0,1,0,6,6
vs HLA Alicante,18 abr 2021,G  85-70,18,5,0,25,9-11,0-0,81.8%,0-0,-,3,2,5,0,0,3,2,18,20
@ Fibwi Palma,11 abr 2021,P  98-81,2,7,1,24,1-4,0-0,25.0%,0-0,-,1,6,7,1,0,2,3,2,8
vs Coviran Granada,4 abr 2021,P  86-87,13,7,1,24,6-11,0-0,54.5%,1-3,33.3%,3,4,7,1,0,0,0,13,14
@ HLA Alicante,31 mar 2021,P  108-69,10,5,0,24,5-8,0-0,62.5%,0-0,-,3,2,5,0,1,2,1,10,12
@ Amics Castello,26 mar 2021,P  87-79,12,9,1,24,6-14,0-0,42.9%,0-0,-,3,6,9,1,0,1,1,12,14
vs Almansa Con Afanion,21 mar 2021,G  86-79,18,12,0,26,7-9,0-0,77.8%,4-4,100.0%,3,9,12,0,0,2,3,18,29
vs UBU Tizona Burgos,7 mar 2021,P  100-108,11,6,0,18,4-6,0-0,66.7%,3-5,60.0%,1,5,6,0,2,0,0,11,15
@ Melilla Ciudad Del Deporte 1,28 feb 2021,G  77-80,15,8,4,29,5-9,0-0,55.6%,5-10,50.0%,4,4,8,4,1,0,2,15,21
vs Alimerka Oviedo,14 feb 2021,G  102-84,12,10,2,26,5-6,0-0,83.3%,2-4,50.0%,5,5,10,2,1,4,2,12,20
@ Caceres,29 ene 2021,G  80-93,13,4,0,16,6-7,0-0,85.7%,1-2,50.0%,1,3,4,0,0,0,1,13,16
vs Rio Breogan,17 ene 2021,P  70-80,4,3,0,20,1-2,0-1,33.3%,2-3,66.7%,1,2,3,0,0,2,0,4,2
@ Súper Agropal Palencia,8 ene 2021,P  72-67,5,3,1,19,2-6,0-0,33.3%,1-1,100.0%,1,2,3,1,1,3,0,5,3
vs Leyma Coruña,3 ene 2021,P  67-78,0,1,0,6,0-1,0-0,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
@ UBU Tizona Burgos,18 dic 2020,P  92-91,12,4,0,21,6-9,0-0,66.7%,0-0,-,2,2,4,0,0,4,1,12,10
vs Melilla Ciudad Del Deporte 1,13 dic 2020,G  89-84,27,10,0,27,12-15,0-0,80.0%,3-3,100.0%,5,5,10,0,1,2,2,27,35
@ Alimerka Oviedo,5 dic 2020,P  83-78,6,6,0,19,3-5,0-1,50.0%,0-0,-,4,2,6,0,2,2,1,6,10
vs Caceres,13 nov 2020,G  73-67,11,2,0,20,4-10,0-0,40.0%,3-3,100.0%,0,2,2,0,1,1,0,11,7
@ Rio Breogan,6 nov 2020,P  87-82,11,1,1,22,4-4,0-0,100.0%,3-5,60.0%,1,0,1,1,0,0,0,11,11
vs Súper Agropal Palencia,30 oct 2020,G  73-66,10,6,2,24,4-6,0-0,66.7%,2-7,28.6%,1,5,6,2,0,0,0,10,11
@ Leyma Coruña,23 oct 2020,G  67-80,10,11,1,25,5-8,0-0,62.5%,0-2,0.0%,5,6,11,1,2,2,0,10,17
vs Ourense,16 oct 2020,G  89-87,15,5,0,21,7-12,0-0,58.3%,1-1,100.0%,3,2,5,0,0,1,0,15,14
