PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,20 may 2022,P  74-83,4,0,3,23,1-3,0-2,20.0%,2-2,100.0%,0,0,0,3,1,1,0,4,3
@ Hiopos Lleida,13 may 2022,P  89-82,0,0,4,4,0-1,0-1,0.0%,0-0,-,0,0,0,4,0,0,0,0,2
@ Caceres,6 may 2022,P  102-97,2,3,1,16,0-0,0-4,0.0%,2-2,100.0%,0,3,3,1,0,1,0,2,1
vs Alimerka Oviedo,1 may 2022,G  74-69,3,0,2,14,0-2,1-5,14.3%,0-0,-,0,0,0,2,0,0,0,3,-1
@ Movistar Estudiantes,27 abr 2022,P  105-71,3,0,2,14,0-0,1-2,50.0%,0-2,0.0%,0,0,0,2,2,7,0,3,-3
@ Almansa Con Afanion,23 abr 2022,G  80-87,12,1,1,14,2-3,2-4,57.1%,2-2,100.0%,0,1,1,1,0,0,0,12,11
vs Basquet Girona,16 abr 2022,G  78-73,0,0,0,4,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Hiopos Lleida,3 mar 2022,G  98-90,12,2,1,19,1-2,2-3,60.0%,4-5,80.0%,1,1,2,1,1,0,0,12,13
vs Leyma Coruña,20 feb 2022,G  91-88,0,1,3,7,0-2,0-3,0.0%,0-0,-,0,1,1,3,0,0,0,0,-1
vs Caceres,13 feb 2022,P  87-92,6,1,2,22,0-0,1-5,20.0%,3-3,100.0%,1,0,1,2,0,2,1,6,4
vs Coviran Granada,2 feb 2022,P  77-87,12,0,1,23,1-3,2-5,37.5%,4-4,100.0%,0,0,0,1,1,2,1,12,8
@ Melilla Ciudad Del Deporte 1,28 ene 2022,G  82-89,13,1,3,38,2-3,2-8,36.4%,3-4,75.0%,0,1,1,3,4,4,0,13,9
@ Real Valladolid,22 ene 2022,P  71-64,0,0,0,2,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Alimerka Oviedo,19 ene 2022,P  68-53,6,1,2,25,3-4,0-2,50.0%,0-0,-,0,1,1,2,1,2,0,6,5
@ Basquet Girona,17 dic 2021,P  98-77,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Amics Castello,12 dic 2021,P  70-71,2,0,1,12,1-2,0-2,25.0%,0-0,-,0,0,0,1,2,2,0,2,0
@ Súper Agropal Palencia,5 dic 2021,P  76-74,0,0,1,4,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs C.B. Prat,21 nov 2021,P  73-76,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Levitec Huesca,14 nov 2021,P  83-65,4,1,1,14,2-3,0-4,28.6%,0-1,0.0%,1,0,1,1,1,1,0,4,0
vs Biele ISB,10 nov 2021,G  81-65,0,0,2,3,0-0,0-1,0.0%,0-0,-,0,0,0,2,1,0,0,0,2
@ Gipuzkoa Basket,7 nov 2021,P  92-65,0,1,0,19,0-2,0-5,0.0%,0-0,-,0,1,1,0,0,1,0,0,-7
vs HLA Alicante,31 oct 2021,P  79-90,3,3,2,15,1-5,0-2,14.3%,1-1,100.0%,1,2,3,2,1,2,0,3,1
@ Leyma Coruña,24 oct 2021,P  76-70,6,0,1,16,0-0,2-5,40.0%,0-0,-,0,0,0,1,2,2,0,6,4
vs Movistar Estudiantes,17 oct 2021,P  70-73,0,1,2,15,0-1,0-2,0.0%,0-0,-,0,1,1,2,0,0,0,0,0
@ Coviran Granada,12 oct 2021,P  78-62,0,0,0,5,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Melilla Ciudad Del Deporte 1,10 oct 2021,P  61-69,5,0,0,12,0-0,1-5,20.0%,2-2,100.0%,0,0,0,0,2,0,0,5,3
