PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,28 abr 2017,G  77-60,17,6,1,25,7-9,1-1,80.0%,0-0,-,1,5,6,1,1,4,0,17,19
@ Melilla Ciudad Del Deporte 1,21 abr 2017,P  79-67,24,2,0,33,7-14,2-3,52.9%,4-6,66.7%,1,1,2,0,1,4,0,24,13
@ San Pablo Burgos,16 abr 2017,P  86-78,20,8,4,32,8-13,0-1,57.1%,4-5,80.0%,6,2,8,4,2,2,0,20,25
vs Gipuzkoa Basket,7 abr 2017,P  62-75,6,3,1,17,2-6,0-0,33.3%,2-2,100.0%,0,3,3,1,0,1,0,6,5
@ Rioverde Clavijo,31 mar 2017,G  53-73,11,3,1,17,4-4,1-1,100.0%,0-0,-,0,3,3,1,0,3,1,11,13
vs Amics Castello,24 mar 2017,G  78-76,10,6,1,27,5-10,0-0,50.0%,0-0,-,1,5,6,1,0,4,0,10,8
@ Ourense,17 mar 2017,P  81-65,10,2,3,23,2-9,2-5,28.6%,0-0,-,0,2,2,3,0,1,0,10,4
vs C.B. Prat,10 mar 2017,G  83-76,11,6,2,27,4-5,0-2,57.1%,3-4,75.0%,1,5,6,2,1,3,2,11,15
@ FC Barcelona II,3 mar 2017,P  97-84,11,6,2,29,4-7,1-5,41.7%,0-0,-,2,4,6,2,1,0,0,11,13
vs Alimerka Oviedo,24 feb 2017,G  77-70,12,8,3,42,3-7,0-1,37.5%,6-6,100.0%,1,7,8,3,1,3,0,12,16
@ Araberri Basket Club,17 feb 2017,G  71-75,22,9,2,34,8-11,2-4,66.7%,0-0,-,1,8,9,2,1,0,0,22,29
vs Rio Breogan,10 feb 2017,P  65-86,4,3,1,19,2-4,0-1,40.0%,0-0,-,2,1,3,1,1,1,1,4,6
@ Fibwi Palma,3 feb 2017,P  79-72,8,4,0,19,4-8,0-1,44.4%,0-0,-,1,3,4,0,2,2,0,8,7
vs Hiopos Lleida,20 ene 2017,G  77-67,9,4,3,27,2-7,1-1,37.5%,2-3,66.7%,2,2,4,3,1,5,1,9,7
@ Marin Peixe Galego,13 ene 2017,P  73-71,3,5,0,23,0-0,1-2,50.0%,0-0,-,0,5,5,0,0,1,1,3,7
vs Súper Agropal Palencia,8 ene 2017,P  63-76,7,1,0,11,2-4,0-1,40.0%,3-3,100.0%,0,1,1,0,0,3,0,7,2
@ Leyma Coruña,4 ene 2017,P  95-66,6,4,0,23,3-7,0-2,33.3%,0-1,0.0%,2,2,4,0,1,0,0,6,4
@ Caceres,30 dic 2016,P  73-57,15,5,1,27,6-8,0-0,75.0%,3-3,100.0%,1,4,5,1,0,3,1,15,17
vs Melilla Ciudad Del Deporte 1,20 dic 2016,P  61-68,6,4,1,26,3-8,0-3,27.3%,0-0,-,1,3,4,1,1,2,0,6,2
vs San Pablo Burgos,16 dic 2016,P  61-68,7,4,0,28,1-6,1-3,22.2%,2-2,100.0%,2,2,4,0,1,5,0,7,0
@ Gipuzkoa Basket,9 dic 2016,P  69-58,8,5,1,17,4-7,0-1,50.0%,0-2,0.0%,2,3,5,1,1,0,0,8,9
vs Rioverde Clavijo,2 dic 2016,P  75-84,0,0,1,12,0-3,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-3
@ Amics Castello,29 nov 2016,G  65-72,6,8,0,22,3-5,0-2,42.9%,0-0,-,1,7,8,0,0,3,0,6,7
