PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,28 abr 2017,G  77-60,2,3,1,15,1-4,0-3,14.3%,0-0,-,0,3,3,1,1,0,0,2,1
@ Melilla Ciudad Del Deporte 1,21 abr 2017,P  79-67,0,0,2,6,0-0,0-1,0.0%,0-0,-,0,0,0,2,1,0,0,0,2
@ San Pablo Burgos,16 abr 2017,P  86-78,9,5,1,18,2-2,1-2,75.0%,2-3,66.7%,1,4,5,1,0,0,0,9,13
vs Gipuzkoa Basket,7 abr 2017,P  62-75,9,1,0,24,3-7,1-3,40.0%,0-0,-,0,1,1,0,0,0,0,9,4
@ Rioverde Clavijo,31 mar 2017,G  53-73,14,3,0,21,3-4,2-3,71.4%,2-2,100.0%,1,2,3,0,0,1,0,14,14
vs Amics Castello,24 mar 2017,G  78-76,12,3,2,19,3-4,2-6,50.0%,0-0,-,0,3,3,2,1,1,0,12,12
@ Ourense,17 mar 2017,P  81-65,0,0,0,3,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs C.B. Prat,10 mar 2017,G  83-76,4,1,0,10,2-4,0-0,50.0%,0-0,-,0,1,1,0,2,1,0,4,4
@ FC Barcelona II,3 mar 2017,P  97-84,2,2,0,13,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,2,0,2,1
@ Araberri Basket Club,17 feb 2017,G  71-75,2,0,0,6,1-4,0-0,25.0%,0-0,-,0,0,0,0,0,0,0,2,-1
vs Rio Breogan,10 feb 2017,P  65-86,7,4,0,20,1-7,1-3,20.0%,2-2,100.0%,1,3,4,0,0,3,0,7,0
@ Fibwi Palma,3 feb 2017,P  79-72,21,7,0,23,7-10,2-4,64.3%,1-2,50.0%,2,5,7,0,0,2,0,21,20
@ Marin Peixe Galego,13 ene 2017,P  73-71,7,4,0,25,1-1,1-2,66.7%,2-2,100.0%,0,4,4,0,0,3,1,7,8
vs Súper Agropal Palencia,8 ene 2017,P  63-76,7,11,3,25,1-2,1-5,28.6%,2-2,100.0%,2,9,11,3,0,2,0,7,14
@ Leyma Coruña,4 ene 2017,P  95-66,14,6,1,22,3-7,2-2,55.6%,2-4,50.0%,2,4,6,1,0,0,0,14,15
@ Caceres,30 dic 2016,P  73-57,5,6,0,20,1-2,1-4,33.3%,0-0,-,3,3,6,0,1,3,0,5,5
vs Melilla Ciudad Del Deporte 1,20 dic 2016,P  61-68,6,2,1,14,0-1,1-6,14.3%,3-3,100.0%,0,2,2,1,1,0,0,6,4
@ Gipuzkoa Basket,9 dic 2016,P  69-58,7,1,1,17,2-5,1-3,37.5%,0-0,-,1,0,1,1,0,1,0,7,3
vs Rioverde Clavijo,2 dic 2016,P  75-84,1,2,1,20,0-0,0-2,0.0%,1-2,50.0%,1,1,2,1,0,1,0,1,0
@ Amics Castello,29 nov 2016,G  65-72,0,4,1,16,0-3,0-2,0.0%,0-0,-,1,3,4,1,0,0,0,0,0
vs Ourense,25 nov 2016,P  81-92,6,4,0,17,3-5,0-2,42.9%,0-0,-,0,4,4,0,0,1,0,6,5
@ C.B. Prat,19 nov 2016,P  93-78,12,6,0,24,2-4,2-3,57.1%,2-2,100.0%,1,5,6,0,0,0,0,12,15
vs FC Barcelona II,13 nov 2016,G  73-71,5,4,1,20,1-5,1-4,22.2%,0-0,-,3,1,4,1,2,0,0,5,5
@ Alimerka Oviedo,8 nov 2016,P  81-66,6,2,1,23,2-6,0-7,15.4%,2-3,66.7%,0,2,2,1,0,1,0,6,-4
vs Araberri Basket Club,4 nov 2016,P  79-81,7,11,4,27,3-8,0-3,27.3%,1-2,50.0%,4,7,11,4,1,1,1,7,14
@ Rio Breogan,29 oct 2016,G  71-74,2,5,1,26,0-2,0-0,0.0%,2-2,100.0%,1,4,5,1,1,3,0,2,4
vs Fibwi Palma,23 oct 2016,G  82-67,17,3,2,18,4-5,1-2,71.4%,6-6,100.0%,0,3,3,2,0,2,0,17,18
@ Hiopos Lleida,18 oct 2016,P  78-59,5,4,0,15,1-5,0-2,14.3%,3-4,75.0%,1,3,4,0,0,2,0,5,0
vs Marin Peixe Galego,14 oct 2016,P  102-105,20,11,1,36,5-6,2-4,70.0%,4-5,80.0%,4,7,11,1,1,3,0,20,26
@ Súper Agropal Palencia,7 oct 2016,P  77-69,5,3,0,20,1-2,1-2,50.0%,0-0,-,1,2,3,0,0,4,0,5,2
vs Leyma Coruña,30 sept 2016,P  73-80,13,3,5,27,3-3,2-4,71.4%,1-2,50.0%,1,2,3,5,1,3,1,13,17
