PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs UNAHOTELS Reggio Emilia,7 may 2017,G  101-91,2,8,5,13,1-2,0-4,16.7%,0-1,0.0%,1,7,8,5,0,2,0,2,7
@ Pallacanestro Varese,30 abr 2017,P  78-75,5,5,0,14,1-1,1-3,50.0%,0-0,-,2,3,5,0,5,2,0,5,11
vs Acqua S.Bernardo Cantù,23 abr 2017,G  93-82,3,0,4,14,0-2,0-2,0.0%,3-4,75.0%,0,0,0,4,2,1,0,3,3
@ Scandone Avellino,15 abr 2017,P  85-78,8,1,1,16,1-1,2-6,42.9%,0-0,-,0,1,1,1,0,0,0,8,6
vs Germani Brescia,9 abr 2017,P  80-86,7,3,1,13,1-2,1-5,28.6%,2-2,100.0%,1,2,3,1,0,1,0,7,5
@ Victoria Libertas Pesaro,2 abr 2017,G  63-73,2,1,2,13,1-1,0-2,33.3%,0-0,-,0,1,1,2,0,0,0,2,3
vs Banco di Sardegna Sassari,26 mar 2017,P  77-78,7,4,4,15,2-3,1-4,42.9%,0-0,-,0,4,4,4,0,1,0,7,10
@ EA7 Emporio Armani Milan,19 mar 2017,P  86-78,6,2,3,16,0-2,2-4,33.3%,0-0,-,0,2,2,3,2,1,0,6,8
vs Capo d'Orlando,12 mar 2017,P  82-86,6,3,2,13,0-1,2-5,33.3%,0-0,-,1,2,3,2,1,4,0,6,4
@ Valtur Brindisi,5 mar 2017,P  94-82,7,1,0,16,0-0,2-5,40.0%,1-2,50.0%,0,1,1,0,0,1,0,7,3
vs Umana Reyer Venezia (M),26 feb 2017,G  91-82,14,6,2,17,1-2,2-6,37.5%,6-6,100.0%,0,6,6,2,0,2,0,14,15
vs Reale Mutua Torino,12 feb 2017,G  117-82,12,6,4,23,0-1,4-4,80.0%,0-0,-,0,6,6,4,1,1,0,12,21
@ Paperdi Juvecaserta,5 feb 2017,P  79-75,4,7,0,20,0-1,1-5,16.7%,1-1,100.0%,0,7,7,0,1,1,0,4,6
vs Dolomiti Energia Trentino,29 ene 2017,P  59-78,11,4,2,28,4-10,1-4,35.7%,0-0,-,1,3,4,2,1,1,0,11,8
@ Estra Pistoia,22 ene 2017,P  64-59,0,2,4,17,0-3,0-1,0.0%,0-0,-,1,1,2,4,1,0,0,0,3
@ UNAHOTELS Reggio Emilia,8 ene 2017,G  66-83,12,4,7,28,3-6,2-4,50.0%,0-0,-,0,4,4,7,1,4,0,12,15
vs Pallacanestro Varese,2 ene 2017,G  85-71,8,6,1,16,2-3,1-2,60.0%,1-2,50.0%,0,6,6,1,1,1,0,8,12
vs Scandone Avellino,18 dic 2016,P  73-86,9,1,0,16,3-4,1-5,44.4%,0-0,-,0,1,1,0,2,1,0,9,6
@ Germani Brescia,11 dic 2016,P  95-66,5,1,2,11,1-1,1-5,33.3%,0-0,-,1,0,1,2,0,0,0,5,4
vs Victoria Libertas Pesaro,4 dic 2016,P  71-73,6,2,1,14,0-2,2-7,22.2%,0-0,-,0,2,2,1,0,1,0,6,1
@ Banco di Sardegna Sassari,26 nov 2016,G  82-83,3,1,3,10,0-0,1-2,50.0%,0-0,-,0,1,1,3,0,0,0,3,6
@ C.B. Prat,19 nov 2016,P  93-78,18,2,2,24,3-6,3-6,50.0%,3-4,75.0%,0,2,2,2,4,2,0,18,17
vs FC Barcelona II,13 nov 2016,G  73-71,19,1,1,29,3-9,4-10,36.8%,1-2,50.0%,0,1,1,1,0,0,0,19,8
@ Alimerka Oviedo,8 nov 2016,P  81-66,11,5,2,22,1-2,2-7,33.3%,3-4,75.0%,0,5,5,2,0,2,0,11,9
vs Araberri Basket Club,4 nov 2016,P  79-81,12,5,1,28,3-5,2-7,41.7%,0-0,-,0,5,5,1,1,3,0,12,9
@ Rio Breogan,29 oct 2016,G  71-74,11,7,3,28,3-6,1-8,28.6%,2-2,100.0%,1,6,7,3,1,3,0,11,9
