PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,28 abr 2017,G  77-60,4,0,1,14,2-5,0-2,28.6%,0-0,-,0,0,0,1,0,0,0,4,0
@ Melilla Ciudad Del Deporte 1,21 abr 2017,P  79-67,5,1,0,13,0-1,1-3,25.0%,2-3,66.7%,0,1,1,0,0,1,0,5,1
@ San Pablo Burgos,16 abr 2017,P  86-78,3,3,0,16,0-2,1-1,33.3%,0-0,-,0,3,3,0,0,1,0,3,3
vs Gipuzkoa Basket,7 abr 2017,P  62-75,5,1,1,21,1-2,1-5,28.6%,0-0,-,0,1,1,1,2,2,0,5,2
@ Rioverde Clavijo,31 mar 2017,G  53-73,10,2,0,16,2-2,2-4,66.7%,0-0,-,0,2,2,0,1,4,0,10,7
@ Ourense,17 mar 2017,P  81-65,3,1,0,21,0-2,1-5,14.3%,0-0,-,0,1,1,0,0,1,0,3,-3
vs C.B. Prat,10 mar 2017,G  83-76,0,2,1,18,0-2,0-1,0.0%,0-0,-,0,2,2,1,0,1,0,0,-1
@ FC Barcelona II,3 mar 2017,P  97-84,5,0,2,14,0-2,1-6,12.5%,2-4,50.0%,0,0,0,2,0,1,0,5,-3
vs Alimerka Oviedo,24 feb 2017,G  77-70,15,4,0,33,2-6,3-4,50.0%,2-3,66.7%,0,4,4,0,0,2,0,15,11
@ Araberri Basket Club,17 feb 2017,G  71-75,17,0,1,23,0-0,5-7,71.4%,2-2,100.0%,0,0,0,1,0,0,0,17,16
vs Rio Breogan,10 feb 2017,P  65-86,12,1,2,24,3-8,2-4,41.7%,0-0,-,0,1,1,2,1,1,0,12,8
@ Fibwi Palma,3 feb 2017,P  79-72,7,3,0,26,2-5,1-4,33.3%,0-0,-,1,2,3,0,1,0,0,7,5
@ Marin Peixe Galego,13 ene 2017,P  73-71,17,3,0,31,1-3,4-11,35.7%,3-5,60.0%,0,3,3,0,0,0,0,17,9
vs Súper Agropal Palencia,8 ene 2017,P  63-76,16,0,2,33,4-7,2-7,42.9%,2-2,100.0%,0,0,0,2,1,2,0,16,9
@ Leyma Coruña,4 ene 2017,P  95-66,17,1,1,22,3-5,3-6,54.5%,2-2,100.0%,1,0,1,1,1,0,0,17,15
@ Caceres,30 dic 2016,P  73-57,12,0,0,20,3-4,2-3,71.4%,0-0,-,0,0,0,0,2,1,0,12,11
vs Melilla Ciudad Del Deporte 1,20 dic 2016,P  61-68,14,1,1,26,1-4,3-8,33.3%,3-3,100.0%,0,1,1,1,1,1,0,14,8
vs San Pablo Burgos,16 dic 2016,P  61-68,16,3,1,30,3-6,3-8,42.9%,1-1,100.0%,0,3,3,1,1,1,0,16,12
@ Gipuzkoa Basket,9 dic 2016,P  69-58,11,3,0,17,1-5,2-6,27.3%,3-3,100.0%,3,0,3,0,0,1,0,11,5
vs Rioverde Clavijo,2 dic 2016,P  75-84,13,4,1,27,2-5,3-10,33.3%,0-0,-,2,2,4,1,0,2,0,13,6
@ Amics Castello,29 nov 2016,G  65-72,12,3,0,21,3-7,2-5,41.7%,0-2,0.0%,0,3,3,0,1,1,0,12,6
vs Biele ISB,26 nov 2016,G  60-57,9,3,3,27,3-5,1-4,44.4%,0-2,0.0%,1,2,3,3,0,4,0,9,4
@ Real Valladolid,19 nov 2016,P  77-59,23,4,0,36,4-13,3-7,35.0%,6-8,75.0%,2,2,4,0,0,0,0,23,12
@ HLA Alicante,13 nov 2016,P  97-83,24,6,2,31,3-6,4-10,43.8%,6-8,75.0%,2,4,6,2,1,1,0,24,21
vs C.B. Moron,9 nov 2016,G  67-59,21,2,0,30,5-11,3-6,47.1%,2-3,66.7%,2,0,2,0,1,1,0,21,13
@ CB Zamora,5 nov 2016,G  81-92,2,2,0,19,1-1,0-2,33.3%,0-0,-,0,2,2,0,0,1,0,2,1
vs Agustinos-Leclerc,30 oct 2016,G  97-87,19,3,3,37,3-8,3-5,46.2%,4-4,100.0%,1,2,3,3,0,0,0,19,18
@ Cambados Xuven,22 oct 2016,P  91-63,11,3,1,27,2-5,2-4,44.4%,1-2,50.0%,2,1,3,1,2,3,0,11,8
vs Albacete,15 oct 2016,G  77-65,15,3,2,23,3-4,2-4,62.5%,3-3,100.0%,1,2,3,2,1,1,0,15,17
@ Navarra,8 oct 2016,G  72-75,22,3,1,33,3-7,2-4,45.5%,10-10,100.0%,1,2,3,1,2,3,0,22,19
vs Ibersol CB Tarragona,2 oct 2016,P  74-90,26,1,1,27,4-9,4-7,50.0%,6-7,85.7%,0,1,1,1,2,1,0,26,20
