PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hestia Menorca,9 may 2025,P  65-77,5,3,1,25,1-3,0-2,20.0%,3-4,75.0%,1,2,3,1,0,2,0,5,2
@ Ourense,3 may 2025,P  95-84,4,4,0,23,2-2,0-1,66.7%,0-0,-,0,4,4,0,1,0,1,4,9
vs Cartagena,26 abr 2025,G  86-75,7,5,0,28,3-3,0-2,60.0%,1-2,50.0%,2,3,5,0,1,3,1,7,8
@ Alimerka Oviedo,23 abr 2025,P  105-69,8,3,0,25,1-2,2-3,60.0%,0-2,0.0%,1,2,3,0,1,1,0,8,7
vs CB Zamora,19 abr 2025,G  91-86,16,7,2,31,2-3,3-5,62.5%,3-4,75.0%,2,5,7,2,5,3,1,16,24
vs Grupo Alega Cantabria,11 abr 2025,P  81-88,7,8,1,28,2-4,1-3,42.9%,0-0,-,1,7,8,1,2,1,0,7,13
@ Amics Castello,4 abr 2025,G  83-102,23,8,2,32,6-10,3-8,50.0%,2-3,66.7%,2,6,8,2,2,1,0,23,24
vs HLA Alicante,29 mar 2025,G  90-88,23,16,0,37,9-12,0-5,52.9%,5-6,83.3%,3,13,16,0,2,5,1,23,28
@ San Pablo Burgos,22 mar 2025,P  88-61,5,3,1,18,2-2,0-2,50.0%,1-2,50.0%,0,3,3,1,2,1,0,5,7
vs C.B. Moron,15 mar 2025,P  78-91,8,8,1,29,2-3,0-2,40.0%,4-6,66.7%,1,7,8,1,1,1,0,8,12
@ Gipuzkoa Basket,12 mar 2025,P  90-69,5,4,0,25,2-3,0-2,40.0%,1-1,100.0%,2,2,4,0,1,2,0,5,5
vs Súper Agropal Palencia,8 mar 2025,G  92-83,13,7,1,33,5-6,1-3,66.7%,0-0,-,2,5,7,1,1,2,1,13,18
@ Fuenlabrada,2 mar 2025,P  95-82,3,6,0,21,1-2,0-2,25.0%,1-2,50.0%,1,5,6,0,0,3,0,3,2
vs UBU Tizona Burgos,15 feb 2025,P  97-104,12,11,3,45,5-5,0-1,83.3%,2-2,100.0%,2,9,11,3,2,3,1,12,25
@ Movistar Estudiantes,12 feb 2025,P  87-76,13,11,1,33,2-4,2-4,50.0%,3-3,100.0%,4,7,11,1,0,0,2,13,23
vs Real Betis,8 feb 2025,P  75-85,2,7,0,25,1-7,0-1,12.5%,0-0,-,2,5,7,0,0,0,1,2,3
@ Monbus Obradoiro,1 feb 2025,P  91-79,17,9,1,27,4-5,2-5,60.0%,3-4,75.0%,4,5,9,1,0,1,0,17,21
vs Amics Castello,18 ene 2025,G  101-77,8,11,1,27,2-4,0-2,33.3%,4-6,66.7%,1,10,11,1,0,0,2,8,16
@ C.B. Moron,11 ene 2025,G  71-89,15,9,4,31,5-5,1-3,75.0%,2-2,100.0%,2,7,9,4,2,1,2,15,29
vs Ourense,4 ene 2025,P  87-91,21,7,0,30,8-11,0-2,61.5%,5-5,100.0%,3,4,7,0,1,3,0,21,21
@ Súper Agropal Palencia,28 dic 2024,P  90-75,12,3,2,25,6-7,0-0,85.7%,0-0,-,1,2,3,2,2,0,0,12,18
vs Movistar Estudiantes,21 dic 2024,P  73-87,5,5,1,20,2-2,0-2,50.0%,1-2,50.0%,1,4,5,1,0,1,0,5,7
@ UBU Tizona Burgos,18 oct 2024,P  94-85,7,5,0,24,2-2,0-0,100.0%,3-4,75.0%,0,5,5,0,1,1,1,7,12
vs Fuenlabrada,12 oct 2024,P  62-96,15,7,1,34,6-8,0-1,66.7%,3-6,50.0%,3,4,7,1,0,2,1,15,16
@ CB Zamora,5 oct 2024,P  89-68,7,9,1,23,2-7,0-0,28.6%,3-4,75.0%,1,8,9,1,1,2,1,7,11
@ HLA Alicante,28 sept 2024,G  64-73,2,6,0,14,1-2,0-0,50.0%,0-0,-,2,4,6,0,0,2,0,2,5
