PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hestia Menorca,9 may 2025,P  65-77,2,1,2,12,0-0,0-0,-,2-2,100.0%,0,1,1,2,0,1,0,2,4
@ Ourense,3 may 2025,P  95-84,0,1,5,15,0-0,0-0,-,0-0,-,0,1,1,5,0,3,0,0,3
vs Cartagena,26 abr 2025,G  86-75,3,3,3,19,0-0,1-2,50.0%,0-0,-,0,3,3,3,0,2,0,3,6
@ Alimerka Oviedo,23 abr 2025,P  105-69,0,0,0,11,0-1,0-1,0.0%,0-0,-,0,0,0,0,1,3,0,0,-4
vs CB Zamora,19 abr 2025,G  91-86,6,1,0,25,0-3,2-4,28.6%,0-0,-,0,1,1,0,0,2,0,6,0
vs Grupo Alega Cantabria,11 abr 2025,P  81-88,0,0,1,9,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
@ Amics Castello,4 abr 2025,G  83-102,15,2,10,22,5-6,1-5,54.5%,2-3,66.7%,0,2,2,10,3,2,0,15,22
vs HLA Alicante,29 mar 2025,G  90-88,0,0,0,6,0-0,0-1,0.0%,0-0,-,0,0,0,0,1,1,0,0,-1
@ San Pablo Burgos,22 mar 2025,P  88-61,0,1,4,11,0-1,0-0,0.0%,0-0,-,0,1,1,4,0,1,0,0,3
vs C.B. Moron,15 mar 2025,P  78-91,2,0,0,10,1-1,0-3,25.0%,0-0,-,0,0,0,0,1,1,0,2,-1
@ Gipuzkoa Basket,12 mar 2025,P  90-69,5,2,4,16,1-1,1-4,40.0%,0-0,-,0,2,2,4,0,1,0,5,7
vs Súper Agropal Palencia,8 mar 2025,G  92-83,3,1,6,14,0-1,1-4,20.0%,0-0,-,0,1,1,6,0,1,0,3,5
@ Fuenlabrada,2 mar 2025,P  95-82,7,2,5,16,1-3,1-2,40.0%,2-2,100.0%,0,2,2,5,1,2,0,7,10
vs UBU Tizona Burgos,15 feb 2025,P  97-104,2,0,5,15,1-1,0-2,33.3%,0-0,-,0,0,0,5,0,0,0,2,5
@ Movistar Estudiantes,12 feb 2025,P  87-76,3,1,0,14,1-2,0-0,50.0%,1-2,50.0%,1,0,1,0,0,0,0,3,2
vs Real Betis,8 feb 2025,P  75-85,5,1,3,22,1-3,1-3,33.3%,0-0,-,0,1,1,3,2,0,0,5,7
@ Monbus Obradoiro,1 feb 2025,P  91-79,9,1,3,16,1-2,1-1,66.7%,4-4,100.0%,0,1,1,3,0,3,0,9,9
vs Amics Castello,18 ene 2025,G  101-77,5,0,4,13,1-1,1-3,50.0%,0-0,-,0,0,0,4,0,0,0,5,7
@ C.B. Moron,11 ene 2025,G  71-89,8,1,4,16,0-1,2-3,50.0%,2-2,100.0%,0,1,1,4,0,2,0,8,9
vs Ourense,4 ene 2025,P  87-91,11,2,7,30,1-3,2-3,50.0%,3-3,100.0%,0,2,2,7,1,1,0,11,17
@ Súper Agropal Palencia,28 dic 2024,P  90-75,9,2,3,22,2-2,1-4,50.0%,2-4,50.0%,0,2,2,3,0,2,0,9,7
vs Movistar Estudiantes,21 dic 2024,P  73-87,10,4,3,25,5-7,0-1,62.5%,0-0,-,0,4,4,3,0,0,0,10,14
@ Real Betis,15 dic 2024,P  89-59,2,2,4,21,1-1,0-2,33.3%,0-0,-,0,2,2,4,0,1,0,2,5
vs San Pablo Burgos,11 dic 2024,P  73-104,0,0,1,4,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
@ Cartagena,7 dic 2024,G  76-80,9,5,3,26,2-7,1-4,27.3%,2-4,50.0%,0,5,5,3,1,0,0,9,8
vs Gipuzkoa Basket,30 nov 2024,P  66-79,6,3,1,24,0-2,2-4,33.3%,0-0,-,0,3,3,1,0,2,1,6,5
@ Hestia Menorca,16 nov 2024,G  65-67,4,3,6,23,2-4,0-1,40.0%,0-0,-,0,3,3,6,0,0,0,4,10
vs Alimerka Oviedo,9 nov 2024,P  78-82,4,4,1,17,2-3,0-2,40.0%,0-0,-,0,4,4,1,0,1,0,4,5
@ Grupo Alega Cantabria,2 nov 2024,G  68-73,0,2,0,21,0-4,0-4,0.0%,0-0,-,1,1,2,0,2,2,0,0,-6
vs Monbus Obradoiro,25 oct 2024,P  72-76,7,0,2,20,2-4,1-1,60.0%,0-0,-,0,0,0,2,0,2,0,7,5
@ UBU Tizona Burgos,18 oct 2024,P  94-85,4,2,2,21,1-3,0-0,33.3%,2-4,50.0%,0,2,2,2,1,2,0,4,3
vs Fuenlabrada,12 oct 2024,P  62-96,6,0,4,22,1-4,1-3,28.6%,1-2,50.0%,0,0,0,4,1,0,0,6,5
@ CB Zamora,5 oct 2024,P  89-68,8,5,0,23,4-5,0-3,50.0%,0-0,-,0,5,5,0,0,1,0,8,8
@ HLA Alicante,28 sept 2024,G  64-73,2,1,5,19,1-1,0-2,33.3%,0-0,-,1,0,1,5,1,2,0,2,5
