PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hestia Menorca,9 may 2025,P  65-77,11,3,2,18,2-3,2-4,57.1%,1-2,50.0%,1,2,3,2,0,2,0,11,10
@ Ourense,3 may 2025,P  95-84,20,4,3,24,4-4,2-2,100.0%,6-6,100.0%,0,4,4,3,0,0,1,20,28
vs Cartagena,26 abr 2025,G  86-75,12,2,3,23,5-6,0-2,62.5%,2-3,66.7%,0,2,2,3,1,0,0,12,14
@ Alimerka Oviedo,23 abr 2025,P  105-69,8,3,6,21,2-4,0-2,33.3%,4-6,66.7%,1,2,3,6,0,1,0,8,10
vs CB Zamora,19 abr 2025,G  91-86,12,1,3,21,2-5,1-4,33.3%,5-6,83.3%,0,1,1,3,0,0,0,12,9
vs Grupo Alega Cantabria,11 abr 2025,P  81-88,4,2,1,17,0-3,0-3,0.0%,4-4,100.0%,0,2,2,1,1,3,0,4,-1
@ Amics Castello,4 abr 2025,G  83-102,16,4,5,21,7-9,0-3,58.3%,2-2,100.0%,0,4,4,5,1,2,0,16,19
vs HLA Alicante,29 mar 2025,G  90-88,10,5,7,20,0-0,2-4,50.0%,4-4,100.0%,0,5,5,7,4,3,0,10,21
@ San Pablo Burgos,22 mar 2025,P  88-61,3,1,1,12,1-2,0-1,33.3%,1-1,100.0%,0,1,1,1,0,1,0,3,2
vs C.B. Moron,15 mar 2025,P  78-91,6,0,3,16,1-3,1-1,50.0%,1-2,50.0%,0,0,0,3,0,2,0,6,4
@ Gipuzkoa Basket,12 mar 2025,P  90-69,7,0,1,20,2-5,1-4,33.3%,0-0,-,0,0,0,1,1,1,0,7,2
vs Súper Agropal Palencia,8 mar 2025,G  92-83,8,2,3,21,3-4,0-2,50.0%,2-2,100.0%,0,2,2,3,3,2,0,8,11
@ Fuenlabrada,2 mar 2025,P  95-82,14,4,4,20,4-6,2-3,66.7%,0-1,0.0%,0,4,4,4,0,0,0,14,18
vs UBU Tizona Burgos,15 feb 2025,P  97-104,5,1,5,18,1-6,1-1,28.6%,0-0,-,0,1,1,5,0,2,0,5,4
@ Movistar Estudiantes,12 feb 2025,P  87-76,3,3,4,19,1-4,0-4,12.5%,1-2,50.0%,1,2,3,4,0,0,0,3,2
vs Real Betis,8 feb 2025,P  75-85,8,1,1,14,4-7,0-2,44.4%,0-0,-,0,1,1,1,0,0,0,8,5
@ Monbus Obradoiro,1 feb 2025,P  91-79,10,5,2,21,3-4,1-3,57.1%,1-1,100.0%,2,3,5,2,2,4,0,10,12
vs Amics Castello,18 ene 2025,G  101-77,6,2,3,13,1-3,1-4,28.6%,1-2,50.0%,1,1,2,3,0,1,0,6,4
@ C.B. Moron,11 ene 2025,G  71-89,0,0,1,21,0-2,0-3,0.0%,0-0,-,0,0,0,1,1,0,0,0,-3
vs Ourense,4 ene 2025,P  87-91,2,0,1,14,1-3,0-1,25.0%,0-0,-,0,0,0,1,1,1,0,2,0
@ Súper Agropal Palencia,28 dic 2024,P  90-75,10,2,2,19,2-5,0-2,28.6%,6-8,75.0%,2,0,2,2,0,1,0,10,6
vs Movistar Estudiantes,21 dic 2024,P  73-87,14,1,0,15,3-5,2-2,71.4%,2-3,66.7%,0,1,1,0,0,2,0,14,10
@ Real Betis,15 dic 2024,P  89-59,8,0,2,17,4-7,0-3,40.0%,0-0,-,0,0,0,2,1,1,0,8,4
vs San Pablo Burgos,11 dic 2024,P  73-104,10,1,0,23,5-8,0-3,45.5%,0-0,-,0,1,1,0,0,1,0,10,4
@ Cartagena,7 dic 2024,G  76-80,8,4,5,24,1-3,1-3,33.3%,3-4,75.0%,1,3,4,5,2,0,0,8,14
vs Gipuzkoa Basket,30 nov 2024,P  66-79,0,2,0,18,0-1,0-1,0.0%,0-0,-,0,2,2,0,1,1,0,0,0
@ Hestia Menorca,16 nov 2024,G  65-67,5,4,1,21,1-2,1-3,40.0%,0-2,0.0%,0,4,4,1,1,1,0,5,5
vs Alimerka Oviedo,9 nov 2024,P  78-82,5,3,2,18,0-2,0-2,0.0%,5-6,83.3%,1,2,3,2,1,0,0,5,6
vs Monbus Obradoiro,25 oct 2024,P  72-76,8,1,1,9,1-1,2-3,75.0%,0-3,0.0%,0,1,1,1,1,1,0,8,6
@ UBU Tizona Burgos,18 oct 2024,P  94-85,7,1,1,13,2-2,0-2,50.0%,3-3,100.0%,0,1,1,1,1,0,0,7,8
vs Fuenlabrada,12 oct 2024,P  62-96,7,1,0,16,2-3,1-5,37.5%,0-2,0.0%,0,1,1,0,1,1,0,7,1
@ CB Zamora,5 oct 2024,P  89-68,8,0,0,15,3-3,0-3,50.0%,2-3,66.7%,0,0,0,0,1,2,0,8,3
@ HLA Alicante,28 sept 2024,G  64-73,6,2,3,18,0-1,1-3,25.0%,3-4,75.0%,1,1,2,3,3,2,0,6,8
