PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs HLA Alicante,19 may 2023,G  100-81,0,1,0,7,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
@ Alimerka Oviedo,13 may 2023,P  83-66,2,4,2,20,1-2,0-1,33.3%,0-0,-,0,4,4,2,1,1,0,2,6
vs Almansa Con Afanion,5 may 2023,G  81-67,7,7,3,20,2-3,1-3,50.0%,0-0,-,1,6,7,3,0,0,0,7,14
@ Real Valladolid,29 abr 2023,P  92-82,5,5,0,17,0-1,1-3,25.0%,2-2,100.0%,1,4,5,0,0,2,0,5,5
vs Melilla Ciudad Del Deporte 1,21 abr 2023,G  105-78,6,4,4,14,0-0,1-2,50.0%,3-3,100.0%,0,4,4,4,2,0,0,6,15
@ Leyma Coruña,16 abr 2023,P  99-62,6,2,2,16,3-4,0-2,50.0%,0-0,-,0,2,2,2,2,3,0,6,6
vs Movistar Estudiantes,9 abr 2023,G  87-86,4,3,0,25,1-3,0-1,25.0%,2-2,100.0%,2,1,3,0,0,0,1,4,5
@ Hiopos Lleida,5 abr 2023,G  77-88,4,5,3,27,0-1,0-1,0.0%,4-4,100.0%,0,5,5,3,0,3,0,4,7
vs Biele ISB,31 mar 2023,G  80-70,6,6,3,21,3-4,0-3,42.9%,0-0,-,3,3,6,3,2,0,1,6,14
@ Caceres,10 mar 2023,G  58-61,6,7,1,27,2-3,0-3,33.3%,2-2,100.0%,3,4,7,1,2,4,0,6,8
vs Albacete,5 mar 2023,G  77-68,7,5,2,31,1-3,1-6,22.2%,2-2,100.0%,0,5,5,2,3,1,0,7,9
@ Grupo Alega Cantabria,18 feb 2023,P  84-64,9,5,1,22,3-7,0-1,37.5%,3-4,75.0%,2,3,5,1,2,6,0,9,5
vs Ourense,5 feb 2023,G  76-64,11,9,2,26,1-1,2-5,50.0%,3-4,75.0%,4,5,9,2,1,4,1,11,16
vs Gipuzkoa Basket,1 feb 2023,G  96-90,26,6,4,36,7-8,2-5,69.2%,6-7,85.7%,1,5,6,4,2,0,2,26,35
@ MoraBanc Andorra,28 ene 2023,P  84-72,14,12,4,29,2-5,2-5,40.0%,4-6,66.7%,0,12,12,4,2,3,0,14,21
@ HLA Alicante,21 ene 2023,P  74-70,3,2,1,16,0-2,1-1,33.3%,0-0,-,0,2,2,1,0,2,1,3,3
vs Alimerka Oviedo,13 ene 2023,G  75-71,10,3,0,23,3-9,0-1,30.0%,4-4,100.0%,2,1,3,0,1,0,0,10,7
@ Almansa Con Afanion,7 ene 2023,P  82-77,7,3,1,24,1-5,1-2,28.6%,2-2,100.0%,0,3,3,1,1,1,0,7,6
vs Real Valladolid,27 dic 2022,G  80-77,13,5,2,27,1-5,3-5,40.0%,2-2,100.0%,1,4,5,2,2,3,0,13,13
@ Melilla Ciudad Del Deporte 1,20 dic 2022,P  101-81,6,2,1,28,2-5,0-1,33.3%,2-4,50.0%,1,1,2,1,5,5,0,6,3
vs Leyma Coruña,16 dic 2022,P  81-86,16,8,5,31,4-10,2-3,46.2%,2-2,100.0%,1,7,8,5,2,3,1,16,22
@ Movistar Estudiantes,11 dic 2022,P  77-52,10,5,1,24,4-7,0-4,36.4%,2-4,50.0%,1,4,5,1,0,3,0,10,4
vs Hiopos Lleida,7 dic 2022,G  87-79,18,11,2,29,3-8,2-4,41.7%,6-7,85.7%,2,9,11,2,2,0,1,18,26
@ Biele ISB,3 dic 2022,G  75-92,4,7,1,23,2-7,0-3,20.0%,0-0,-,1,6,7,1,1,1,0,4,4
@ Albacete,29 oct 2022,P  78-74,5,5,2,11,2-2,0-2,50.0%,1-1,100.0%,0,5,5,2,1,0,2,5,13
vs Grupo Alega Cantabria,21 oct 2022,G  76-72,7,1,1,21,2-3,1-2,60.0%,0-0,-,0,1,1,1,1,0,0,7,8
@ Ourense,14 oct 2022,P  78-74,17,8,1,31,4-9,1-7,31.3%,6-6,100.0%,2,6,8,1,2,1,1,17,17
@ Gipuzkoa Basket,12 oct 2022,G  48-75,13,4,0,33,3-4,1-5,44.4%,4-4,100.0%,1,3,4,0,1,3,1,13,11
vs MoraBanc Andorra,7 oct 2022,P  73-81,3,0,2,24,0-5,1-2,14.3%,0-0,-,0,0,0,2,1,2,0,3,-2
