PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,5 abr 2023,G  77-88,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Biele ISB,31 mar 2023,G  80-70,0,0,0,3,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
@ San Pablo Burgos,25 mar 2023,P  98-48,3,3,0,25,1-2,0-2,25.0%,1-2,50.0%,1,2,3,0,1,3,0,3,0
vs Súper Agropal Palencia,17 mar 2023,G  85-80,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Caceres,10 mar 2023,G  58-61,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Ourense,5 feb 2023,G  76-64,1,0,0,1,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,0,1,0
@ Biele ISB,3 dic 2022,G  75-92,2,2,1,8,1-1,0-1,50.0%,0-0,-,2,0,2,1,0,1,0,2,3
@ Ourense,14 oct 2022,P  78-74,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Gipuzkoa Basket,12 oct 2022,G  48-75,2,0,0,3,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
