PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,20 may 2022,P  74-83,9,8,0,30,3-8,0-0,37.5%,3-10,30.0%,3,5,8,0,0,5,1,9,1
@ Hiopos Lleida,13 may 2022,P  89-82,14,12,0,32,6-7,0-0,85.7%,2-4,50.0%,2,10,12,0,2,1,2,14,26
@ Caceres,6 may 2022,P  102-97,20,17,1,33,8-13,0-0,61.5%,4-9,44.4%,8,9,17,1,0,2,1,20,27
vs Alimerka Oviedo,1 may 2022,G  74-69,13,10,1,29,6-8,0-1,66.7%,1-1,100.0%,3,7,10,1,2,3,4,13,24
@ Movistar Estudiantes,27 abr 2022,P  105-71,17,6,0,21,7-8,0-0,87.5%,3-3,100.0%,1,5,6,0,0,2,0,17,20
@ Almansa Con Afanion,23 abr 2022,G  80-87,13,11,0,29,5-6,0-1,71.4%,3-6,50.0%,1,10,11,0,0,2,4,13,21
vs Basquet Girona,16 abr 2022,G  78-73,6,4,1,19,3-3,0-0,100.0%,0-3,0.0%,1,3,4,1,0,1,3,6,10
@ Amics Castello,8 abr 2022,P  103-98,10,4,0,26,5-5,0-0,100.0%,0-0,-,1,3,4,0,2,3,3,10,16
vs Súper Agropal Palencia,30 mar 2022,P  82-86,10,9,0,31,5-12,0-0,41.7%,0-2,0.0%,3,6,9,0,0,3,3,10,10
@ C.B. Prat,27 mar 2022,G  78-98,22,13,0,25,10-13,0-0,76.9%,2-2,100.0%,5,8,13,0,0,2,0,22,30
vs Levitec Huesca,20 mar 2022,G  86-61,8,10,1,27,4-8,0-0,50.0%,0-1,0.0%,4,6,10,1,1,4,3,8,14
@ Biele ISB,16 mar 2022,P  101-80,13,7,0,30,6-8,0-0,75.0%,1-2,50.0%,1,6,7,0,0,3,2,13,16
vs Gipuzkoa Basket,13 mar 2022,G  85-67,8,2,3,18,4-4,0-0,100.0%,0-0,-,1,1,2,3,0,0,2,8,15
@ HLA Alicante,6 mar 2022,P  97-89,6,7,1,19,3-5,0-0,60.0%,0-0,-,2,5,7,1,1,2,0,6,11
vs Hiopos Lleida,3 mar 2022,G  98-90,10,9,1,26,5-7,0-0,71.4%,0-2,0.0%,3,6,9,1,0,2,5,10,19
vs Leyma Coruña,20 feb 2022,G  91-88,7,11,0,21,3-10,0-0,30.0%,1-4,25.0%,7,4,11,0,1,1,3,7,11
vs Caceres,13 feb 2022,P  87-92,13,7,1,29,6-7,0-0,85.7%,1-4,25.0%,3,4,7,1,1,4,5,13,19
vs Coviran Granada,2 feb 2022,P  77-87,11,9,0,31,4-9,0-0,44.4%,3-4,75.0%,5,4,9,0,0,3,2,11,13
@ Melilla Ciudad Del Deporte 1,28 ene 2022,G  82-89,5,8,2,17,2-2,0-0,100.0%,1-2,50.0%,2,6,8,2,0,2,0,5,12
@ Real Valladolid,22 ene 2022,P  71-64,10,6,0,14,3-4,0-0,75.0%,4-4,100.0%,0,6,6,0,0,3,0,10,12
@ Alimerka Oviedo,19 ene 2022,P  68-53,0,2,0,7,0-2,0-0,0.0%,0-0,-,1,1,2,0,0,1,1,0,0
vs Almansa Con Afanion,21 dic 2021,P  82-94,8,2,1,20,4-6,0-0,66.7%,0-0,-,2,0,2,1,0,0,4,8,13
@ Basquet Girona,17 dic 2021,P  98-77,2,2,0,19,1-2,0-0,50.0%,0-0,-,0,2,2,0,0,3,1,2,1
vs Basquet Girona,10 dic 2021,P  62-73,0,1,0,3,0-0,0-1,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
vs Fibwi Palma,5 dic 2021,G  76-74,4,2,1,6,2-2,0-0,100.0%,0-0,-,2,0,2,1,0,1,0,4,6
@ Levitec Huesca,19 nov 2021,G  73-103,4,2,1,6,2-2,0-0,100.0%,0-0,-,2,0,2,1,0,1,0,4,6
vs Gipuzkoa Basket,13 nov 2021,G  85-73,1,0,0,6,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,0,1,0
@ Leyma Coruña,9 nov 2021,P  105-93,12,3,0,21,5-6,0-0,83.3%,2-5,40.0%,2,1,3,0,2,1,2,12,14
vs Coviran Granada,5 nov 2021,P  80-83,0,2,0,7,0-0,0-0,-,0-0,-,1,1,2,0,0,0,1,0,3
@ Real Valladolid,30 oct 2021,G  69-78,8,5,0,18,4-7,0-0,57.1%,0-0,-,3,2,5,0,0,1,1,8,10
vs Caceres,22 oct 2021,G  78-69,1,0,0,9,0-1,0-0,0.0%,1-4,25.0%,0,0,0,0,0,0,1,1,-2
@ Almansa Con Afanion,17 oct 2021,G  75-96,2,1,0,4,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,1,0,2,1
vs Amics Castello,13 oct 2021,G  80-79,4,4,0,11,2-4,0-0,50.0%,0-0,-,1,3,4,0,0,1,2,4,7
@ C.B. Prat,9 oct 2021,G  72-76,0,1,0,14,0-0,0-0,-,0-0,-,0,1,1,0,0,2,0,0,-1
