PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,15 abr 2016,P  89-77,2,1,1,24,1-4,0-1,20.0%,0-0,-,1,0,1,1,0,2,0,2,-2
vs Ourense,8 abr 2016,G  78-65,4,1,0,28,2-2,0-2,50.0%,0-0,-,0,1,1,0,1,2,0,4,2
vs Hiopos Lleida,1 abr 2016,G  76-65,8,2,2,25,1-3,2-5,37.5%,0-0,-,0,2,2,2,2,0,0,8,9
@ Navarra,27 mar 2016,P  94-81,12,1,1,25,3-5,2-4,55.6%,0-0,-,0,1,1,1,0,1,0,12,9
vs FC Barcelona II,18 mar 2016,G  83-68,15,2,5,33,4-6,2-6,50.0%,1-2,50.0%,0,2,2,5,2,1,0,15,16
@ Caceres,11 mar 2016,P  82-78,7,2,1,27,2-3,1-4,42.9%,0-0,-,0,2,2,1,0,1,0,7,5
vs Alimerka Oviedo,4 mar 2016,G  97-74,12,1,0,30,2-3,2-4,57.1%,2-2,100.0%,0,1,1,0,1,0,0,12,11
@ Rioverde Clavijo,28 feb 2016,P  74-70,4,0,1,22,0-0,1-3,33.3%,1-2,50.0%,0,0,0,1,0,0,0,4,2
vs C.B. Prat,19 feb 2016,G  94-63,7,1,2,21,2-2,1-3,60.0%,0-0,-,1,0,1,2,1,1,0,7,8
@ Levitec Huesca,12 feb 2016,P  89-63,7,1,1,23,2-3,1-5,37.5%,0-0,-,0,1,1,1,1,0,0,7,5
vs Amics Castello,5 feb 2016,G  94-75,3,2,0,17,0-2,1-2,25.0%,0-0,-,0,2,2,0,0,0,0,3,2
@ San Pablo Burgos,22 ene 2016,G  74-82,14,5,1,29,2-4,2-6,40.0%,4-4,100.0%,0,5,5,1,2,1,0,14,15
vs Fibwi Palma,15 ene 2016,G  74-59,5,0,2,17,1-3,1-3,33.3%,0-0,-,0,0,0,2,2,0,0,5,5
@ Rio Breogan,10 ene 2016,G  70-79,0,0,0,10,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Leyma Coruña,3 ene 2016,G  91-86,9,2,1,20,3-3,1-5,50.0%,0-0,-,0,2,2,1,1,2,0,9,7
vs Melilla Ciudad Del Deporte 1,30 dic 2015,P  80-83,3,1,0,14,0-0,1-1,100.0%,0-0,-,0,1,1,0,1,0,0,3,5
@ Ourense,20 dic 2015,G  56-63,0,0,0,22,0-1,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
@ Hiopos Lleida,16 dic 2015,G  66-77,0,1,0,7,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Navarra,11 dic 2015,G  76-71,2,1,0,14,0-0,0-2,0.0%,2-2,100.0%,0,1,1,0,0,0,0,2,1
@ FC Barcelona II,5 dic 2015,G  62-71,3,0,1,7,0-0,1-2,50.0%,0-0,-,0,0,0,1,0,1,0,3,2
vs Caceres,27 nov 2015,G  78-60,3,3,3,21,0-0,0-2,0.0%,3-3,100.0%,0,3,3,3,0,2,0,3,5
@ Alimerka Oviedo,21 nov 2015,G  68-74,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Rioverde Clavijo,15 nov 2015,G  77-76,0,0,1,6,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
@ C.B. Prat,11 nov 2015,G  52-85,5,2,0,19,1-2,1-2,50.0%,0-0,-,0,2,2,0,1,2,0,5,4
vs Levitec Huesca,6 nov 2015,G  81-61,5,0,0,7,1-1,1-1,100.0%,0-0,-,0,0,0,0,0,0,0,5,5
@ Amics Castello,30 oct 2015,G  95-101,6,3,0,13,0-1,2-4,40.0%,0-0,-,0,3,3,0,0,0,0,6,6
vs San Pablo Burgos,23 oct 2015,G  81-62,5,1,0,17,1-1,1-3,50.0%,0-0,-,1,0,1,0,1,0,0,5,5
@ Fibwi Palma,18 oct 2015,G  55-83,11,1,0,18,1-1,3-5,66.7%,0-0,-,0,1,1,0,0,1,0,11,9
vs Rio Breogan,9 oct 2015,P  74-85,6,2,1,19,0-1,2-4,40.0%,0-0,-,1,1,2,1,0,0,0,6,6
@ Leyma Coruña,2 oct 2015,G  78-89,0,1,0,6,0-0,0-0,-,0-0,-,0,1,1,0,0,2,0,0,-1
