PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Coviran Granada,3 may 2019,P  73-60,4,4,0,13,2-4,0-0,50.0%,0-3,0.0%,1,3,4,0,0,0,0,4,3
vs Melilla Ciudad Del Deporte 1,26 abr 2019,P  76-84,11,8,3,23,5-8,0-0,62.5%,1-2,50.0%,2,6,8,3,3,1,1,11,21
@ Ourense,21 abr 2019,G  52-55,6,6,0,18,3-6,0-0,50.0%,0-0,-,1,5,6,0,1,0,0,6,10
@ Araberri Basket Club,13 abr 2019,G  82-94,11,8,0,19,5-8,0-0,62.5%,1-1,100.0%,2,6,8,0,1,1,2,11,18
vs Caceres,5 abr 2019,P  70-76,8,5,0,16,1-2,1-1,66.7%,3-4,75.0%,2,3,5,0,0,0,0,8,11
@ Surne Bilbao,31 mar 2019,P  88-59,4,3,0,10,2-2,0-0,100.0%,0-0,-,1,2,3,0,0,2,0,4,5
vs C.B. Prat,24 mar 2019,G  64-63,0,3,0,12,0-0,0-0,-,0-0,-,0,3,3,0,0,1,1,0,3
@ Fibwi Palma,20 mar 2019,P  82-70,5,4,0,13,2-2,0-0,100.0%,1-1,100.0%,1,3,4,0,0,0,0,5,9
vs Real Betis,15 mar 2019,P  66-76,4,2,0,8,2-2,0-0,100.0%,0-0,-,0,2,2,0,0,0,0,4,6
@ Real Valladolid,8 mar 2019,G  76-80,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,1,0,0,0,1
vs Leyma Coruña,1 mar 2019,G  93-84,9,3,0,13,4-5,0-0,80.0%,1-2,50.0%,1,2,3,0,0,1,0,9,9
@ Levitec Huesca,24 feb 2019,G  68-79,6,8,1,23,2-5,0-0,40.0%,2-2,100.0%,5,3,8,1,0,1,0,6,11
vs Hiopos Lleida,15 feb 2019,G  81-77,0,2,1,15,0-0,0-0,-,0-0,-,0,2,2,1,1,0,0,0,4
@ Amics Castello,1 feb 2019,G  66-72,4,7,0,17,2-7,0-0,28.6%,0-2,0.0%,1,6,7,0,2,1,1,4,6
vs Alimerka Oviedo,27 ene 2019,P  66-84,2,7,1,21,1-2,0-0,50.0%,0-0,-,3,4,7,1,1,1,0,2,9
@ FC Barcelona II,22 ene 2019,P  81-63,4,6,0,22,2-5,0-0,40.0%,0-6,0.0%,2,4,6,0,0,1,0,4,0
vs Real Canoe N.C.,18 ene 2019,P  94-96,16,11,1,23,7-8,0-0,87.5%,2-4,50.0%,3,8,11,1,0,0,0,16,25
vs Coviran Granada,11 ene 2019,P  76-79,5,3,0,12,2-4,0-0,50.0%,1-2,50.0%,1,2,3,0,0,1,0,5,4
@ Melilla Ciudad Del Deporte 1,4 ene 2019,P  77-74,12,3,1,17,5-7,0-0,71.4%,2-2,100.0%,2,1,3,1,0,1,0,12,13
vs Ourense,30 dic 2018,P  76-88,0,1,0,12,0-2,0-0,0.0%,0-0,-,1,0,1,0,0,1,0,0,-2
vs Araberri Basket Club,21 dic 2018,G  92-87,5,8,1,24,2-3,0-0,66.7%,1-4,25.0%,2,6,8,1,3,1,0,5,12
@ Caceres,14 dic 2018,G  85-87,3,4,0,18,1-2,0-0,50.0%,1-2,50.0%,0,4,4,0,1,0,0,3,6
vs Surne Bilbao,7 dic 2018,G  78-71,7,6,1,25,2-5,0-0,40.0%,3-6,50.0%,0,6,6,1,0,2,1,7,7
@ C.B. Prat,2 dic 2018,G  55-98,14,11,2,26,6-11,0-0,54.5%,2-5,40.0%,6,5,11,2,2,2,0,14,19
vs Fibwi Palma,28 nov 2018,P  87-95,14,9,0,21,7-12,0-0,58.3%,0-0,-,3,6,9,0,2,2,0,14,18
@ Real Betis,23 nov 2018,P  94-69,10,5,0,21,4-7,0-0,57.1%,2-5,40.0%,4,1,5,0,0,2,0,10,7
vs Real Valladolid,16 nov 2018,G  101-97,2,4,0,11,1-1,0-0,100.0%,0-0,-,1,3,4,0,0,1,0,2,5
@ Leyma Coruña,9 nov 2018,G  95-109,2,2,4,21,1-1,0-0,100.0%,0-0,-,0,2,2,4,1,1,0,2,8
vs Levitec Huesca,2 nov 2018,G  77-76,6,4,2,16,3-9,0-0,33.3%,0-2,0.0%,0,4,4,2,0,1,0,6,3
@ Hiopos Lleida,26 oct 2018,P  90-80,14,3,1,21,7-10,0-0,70.0%,0-1,0.0%,1,2,3,1,0,0,1,14,15
vs Amics Castello,19 oct 2018,G  84-59,8,8,0,17,4-6,0-0,66.7%,0-0,-,3,5,8,0,4,1,1,8,18
@ Alimerka Oviedo,13 oct 2018,G  81-83,5,7,0,23,1-2,0-0,50.0%,3-6,50.0%,3,4,7,0,1,1,0,5,8
vs FC Barcelona II,9 oct 2018,G  86-83,7,7,0,15,3-5,0-0,60.0%,1-6,16.7%,3,4,7,0,1,0,0,7,8
@ Real Canoe N.C.,5 oct 2018,G  70-84,10,10,1,25,4-9,0-0,44.4%,2-5,40.0%,5,5,10,1,0,1,1,10,13
