PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Coviran Granada,3 may 2019,P  73-60,2,2,0,10,0-1,0-0,0.0%,2-2,100.0%,0,2,2,0,0,2,0,2,1
vs Melilla Ciudad Del Deporte 1,26 abr 2019,P  76-84,4,1,0,8,2-2,0-0,100.0%,0-1,0.0%,0,1,1,0,0,0,0,4,4
@ Ourense,21 abr 2019,G  52-55,0,1,0,8,0-0,0-0,-,0-0,-,0,1,1,0,1,1,0,0,1
@ Araberri Basket Club,13 abr 2019,G  82-94,4,2,0,11,2-3,0-0,66.7%,0-1,0.0%,0,2,2,0,0,0,0,4,4
vs Caceres,5 abr 2019,P  70-76,6,8,1,16,3-6,0-0,50.0%,0-0,-,5,3,8,1,0,1,0,6,11
@ Surne Bilbao,31 mar 2019,P  88-59,9,1,1,15,3-3,0-0,100.0%,3-4,75.0%,1,0,1,1,2,2,0,9,10
vs C.B. Prat,24 mar 2019,G  64-63,6,7,0,22,3-4,0-0,75.0%,0-4,0.0%,4,3,7,0,1,1,1,6,9
@ Fibwi Palma,20 mar 2019,P  82-70,0,4,2,13,0-1,0-0,0.0%,0-0,-,1,3,4,2,1,1,3,0,8
vs Real Betis,15 mar 2019,P  66-76,9,7,1,22,4-6,0-0,66.7%,1-3,33.3%,4,3,7,1,0,0,1,9,14
@ Real Valladolid,8 mar 2019,G  76-80,10,10,2,24,2-4,0-0,50.0%,6-8,75.0%,4,6,10,2,1,4,1,10,16
vs Leyma Coruña,1 mar 2019,G  93-84,9,19,0,30,3-4,0-0,75.0%,3-4,75.0%,5,14,19,0,5,0,2,9,33
@ Levitec Huesca,24 feb 2019,G  68-79,6,1,1,11,2-2,0-0,100.0%,2-3,66.7%,1,0,1,1,0,1,0,6,6
vs Hiopos Lleida,15 feb 2019,G  81-77,4,3,2,13,2-3,0-0,66.7%,0-2,0.0%,1,2,3,2,0,0,0,4,6
@ Amics Castello,1 feb 2019,G  66-72,6,2,2,16,2-5,0-0,40.0%,2-2,100.0%,2,0,2,2,0,1,0,6,6
vs Alimerka Oviedo,27 ene 2019,P  66-84,5,10,1,18,2-6,0-0,33.3%,1-2,50.0%,4,6,10,1,0,1,1,5,11
@ FC Barcelona II,22 ene 2019,P  81-63,8,3,1,15,4-5,0-0,80.0%,0-1,0.0%,1,2,3,1,0,2,0,8,8
vs Real Canoe N.C.,18 ene 2019,P  94-96,2,1,0,15,1-2,0-0,50.0%,0-0,-,0,1,1,0,2,2,3,2,5
vs Coviran Granada,11 ene 2019,P  76-79,2,2,1,16,1-2,0-0,50.0%,0-0,-,0,2,2,1,0,0,2,2,6
@ Melilla Ciudad Del Deporte 1,4 ene 2019,P  77-74,5,5,2,13,2-5,0-0,40.0%,1-2,50.0%,1,4,5,2,1,2,0,5,7
vs Ourense,30 dic 2018,P  76-88,7,8,2,19,3-4,0-0,75.0%,1-2,50.0%,4,4,8,2,2,1,3,7,19
vs Araberri Basket Club,21 dic 2018,G  92-87,2,2,0,5,1-2,0-0,50.0%,0-0,-,0,2,2,0,0,0,1,2,4
@ Caceres,14 dic 2018,G  85-87,2,2,1,7,1-2,0-0,50.0%,0-0,-,0,2,2,1,1,0,0,2,5
vs Surne Bilbao,7 dic 2018,G  78-71,8,3,1,14,4-4,0-0,100.0%,0-0,-,0,3,3,1,1,1,1,8,13
@ C.B. Prat,2 dic 2018,G  55-98,13,8,0,13,6-8,0-0,75.0%,1-1,100.0%,1,7,8,0,1,1,1,13,20
vs Fibwi Palma,28 nov 2018,P  87-95,10,10,1,23,5-8,0-0,62.5%,0-2,0.0%,6,4,10,1,1,1,3,10,19
@ Real Betis,23 nov 2018,P  94-69,4,5,1,17,2-6,0-0,33.3%,0-0,-,2,3,5,1,1,3,1,4,5
vs Real Valladolid,16 nov 2018,G  101-97,6,7,0,15,3-6,0-0,50.0%,0-0,-,5,2,7,0,0,0,0,6,10
@ Leyma Coruña,9 nov 2018,G  95-109,2,1,2,9,1-2,0-0,50.0%,0-0,-,1,0,1,2,0,3,0,2,1
vs Levitec Huesca,2 nov 2018,G  77-76,3,1,1,10,1-4,0-0,25.0%,1-2,50.0%,1,0,1,1,1,1,1,3,2
@ Hiopos Lleida,26 oct 2018,P  90-80,3,3,1,8,1-3,0-0,33.3%,1-2,50.0%,1,2,3,1,0,1,0,3,3
vs Amics Castello,19 oct 2018,G  84-59,10,6,0,15,5-6,0-0,83.3%,0-0,-,1,5,6,0,0,3,2,10,14
@ Alimerka Oviedo,13 oct 2018,G  81-83,5,1,0,5,2-3,0-0,66.7%,1-5,20.0%,0,1,1,0,1,2,0,5,0
vs FC Barcelona II,9 oct 2018,G  86-83,11,7,1,19,5-9,0-0,55.6%,1-2,50.0%,1,6,7,1,0,0,1,11,15
@ Real Canoe N.C.,5 oct 2018,G  70-84,6,4,0,9,3-4,0-0,75.0%,0-0,-,1,3,4,0,0,1,1,6,9
