PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,9 abr 2021,G  84-73,3,0,0,7,0-1,1-3,25.0%,0-0,-,0,0,0,0,0,0,0,3,0
@ Rio Breogan,4 abr 2021,G  82-85,1,2,0,13,0-0,0-2,0.0%,1-2,50.0%,1,1,2,0,0,0,0,1,0
vs Real Valladolid,31 mar 2021,G  108-69,10,4,0,21,2-2,2-6,50.0%,0-0,-,0,4,4,0,0,1,1,10,10
vs Leyma Coruña,26 mar 2021,G  85-60,8,0,1,17,1-1,2-4,60.0%,0-0,-,0,0,0,1,0,0,0,8,7
vs Alimerka Oviedo,19 mar 2021,P  84-85,9,1,0,15,0-0,3-7,42.9%,0-0,-,0,1,1,0,0,1,0,9,5
@ Real Canoe N.C.,7 mar 2021,P  79-75,0,0,1,13,0-0,0-3,0.0%,0-0,-,0,0,0,1,0,0,0,0,-2
vs Real Murcia,28 feb 2021,P  81-105,12,0,0,15,3-3,2-6,55.6%,0-0,-,0,0,0,0,0,1,0,12,7
@ Coviran Granada,13 feb 2021,P  84-77,17,5,0,22,2-3,3-4,71.4%,4-4,100.0%,0,5,5,0,0,0,0,17,20
vs Almansa Con Afanion,6 feb 2021,G  79-76,2,4,0,24,0-1,0-4,0.0%,2-2,100.0%,0,4,4,0,0,3,0,2,-2
vs Basquet Girona,2 feb 2021,G  74-62,13,6,1,22,2-2,3-7,55.6%,0-0,-,0,6,6,1,1,1,0,13,16
@ Levitec Huesca,29 ene 2021,P  76-64,4,5,1,20,2-2,0-3,40.0%,0-0,-,0,5,5,1,0,1,0,4,6
vs Amics Castello,16 ene 2021,P  81-87,9,0,0,15,0-0,3-6,50.0%,0-0,-,0,0,0,0,0,0,0,9,6
@ Fibwi Palma,10 ene 2021,P  80-69,8,1,2,22,0-0,2-6,33.3%,2-2,100.0%,0,1,1,2,0,1,0,8,6
@ Hiopos Lleida,30 dic 2020,G  67-87,9,1,0,20,0-0,3-7,42.9%,0-0,-,1,0,1,0,1,0,0,9,7
vs Real Canoe N.C.,18 dic 2020,G  82-77,5,1,0,13,1-2,1-4,33.3%,0-0,-,1,0,1,0,0,1,0,5,1
@ Real Murcia,12 dic 2020,G  65-71,5,3,1,13,1-2,1-3,40.0%,0-0,-,0,3,3,1,0,0,0,5,6
vs Coviran Granada,6 dic 2020,P  67-70,2,2,1,18,1-1,0-4,20.0%,0-0,-,1,1,2,1,0,1,0,2,0
@ Almansa Con Afanion,20 nov 2020,G  93-99,14,4,0,26,1-4,4-5,55.6%,0-0,-,0,4,4,0,1,3,0,14,12
vs Levitec Huesca,13 nov 2020,G  84-50,3,1,0,10,0-1,1-3,25.0%,0-0,-,1,0,1,0,1,2,0,3,0
@ Amics Castello,6 nov 2020,G  62-85,6,0,2,12,0-2,2-4,33.3%,0-0,-,0,0,0,2,2,2,0,6,4
vs Fibwi Palma,30 oct 2020,G  96-89,5,1,0,21,0-1,1-5,16.7%,2-2,100.0%,0,1,1,0,0,0,0,5,1
vs Hiopos Lleida,23 oct 2020,G  82-65,9,1,0,22,3-3,1-1,100.0%,0-0,-,0,1,1,0,0,0,0,9,10
@ Basquet Girona,16 oct 2020,G  77-83,2,3,0,17,1-1,0-4,20.0%,0-0,-,1,2,3,0,0,0,0,2,1
