PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,12 feb 2016,G  59-70,2,1,0,11,1-1,0-1,50.0%,0-0,-,0,1,1,0,1,2,0,2,1
vs Alimerka Oviedo,5 feb 2016,P  76-83,3,0,0,15,0-1,1-3,25.0%,0-0,-,0,0,0,0,1,2,1,3,0
@ Rioverde Clavijo,22 ene 2016,G  78-81,6,0,0,12,0-0,2-4,50.0%,0-0,-,0,0,0,0,0,0,0,6,4
vs C.B. Prat,15 ene 2016,G  73-54,5,4,2,26,1-2,1-3,40.0%,0-0,-,0,4,4,2,1,2,0,5,7
@ Levitec Huesca,8 ene 2016,P  74-56,4,3,0,24,2-4,0-1,40.0%,0-0,-,1,2,3,0,2,0,0,4,6
vs San Pablo Burgos,30 dic 2015,G  75-68,8,2,1,20,1-3,2-5,37.5%,0-0,-,0,2,2,1,1,1,0,8,6
@ Fibwi Palma,20 dic 2015,G  65-70,6,4,0,25,0-1,2-5,33.3%,0-0,-,1,3,4,0,0,2,0,6,4
vs Rio Breogan,16 dic 2015,G  73-58,6,4,1,27,3-3,0-4,42.9%,0-0,-,0,4,4,1,2,1,0,6,8
@ Leyma Coruña,11 dic 2015,P  85-75,14,1,0,24,1-3,4-5,62.5%,0-0,-,0,1,1,0,1,1,0,14,12
vs Melilla Ciudad Del Deporte 1,4 dic 2015,G  82-79,5,4,1,28,1-6,1-4,20.0%,0-0,-,1,3,4,1,2,0,0,5,4
vs Hiopos Lleida,20 nov 2015,P  69-73,0,0,0,13,0-0,0-3,0.0%,0-0,-,0,0,0,0,0,1,0,0,-4
@ Navarra,15 nov 2015,P  72-65,3,2,1,19,1-3,0-2,20.0%,1-2,50.0%,0,2,2,1,0,0,0,3,1
vs FC Barcelona II,11 nov 2015,P  60-74,18,2,1,28,3-9,4-8,41.2%,0-2,0.0%,1,1,2,1,2,2,0,18,9
vs Ourense,6 nov 2015,P  64-76,9,1,0,22,3-5,1-5,40.0%,0-0,-,0,1,1,0,1,0,0,9,5
@ Alimerka Oviedo,31 oct 2015,P  82-78,8,1,2,18,1-1,2-4,60.0%,0-0,-,0,1,1,2,0,1,0,8,8
vs Rioverde Clavijo,23 oct 2015,G  101-93,18,5,1,28,1-2,5-8,60.0%,1-2,50.0%,1,4,5,1,0,1,0,18,18
@ C.B. Prat,17 oct 2015,P  70-62,10,3,1,21,1-2,2-6,37.5%,2-2,100.0%,2,1,3,1,1,2,0,10,8
vs Levitec Huesca,9 oct 2015,G  79-75,7,1,3,18,2-4,1-4,37.5%,0-0,-,0,1,1,3,2,1,0,7,7
@ Amics Castello,2 oct 2015,G  85-87,0,0,0,6,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-3
