PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Betis,9 may 2025,G  87-68,17,2,1,18,7-9,0-1,70.0%,3-6,50.0%,2,0,2,1,0,1,1,17,14
@ Amics Castello,2 may 2025,P  101-96,12,8,1,22,5-5,0-1,83.3%,2-4,50.0%,5,3,8,1,0,1,0,12,17
vs C.B. Moron,26 abr 2025,G  81-68,2,3,0,9,1-2,0-0,50.0%,0-2,0.0%,1,2,3,0,0,3,1,2,0
@ Ourense,23 abr 2025,P  94-84,0,0,1,6,0-1,0-0,0.0%,0-0,-,0,0,0,1,1,0,0,0,1
vs UBU Tizona Burgos,19 abr 2025,G  102-79,9,4,2,17,3-6,0-1,42.9%,3-5,60.0%,3,1,4,2,2,0,0,9,11
@ Monbus Obradoiro,12 abr 2025,P  77-76,13,4,0,16,2-3,2-2,80.0%,3-5,60.0%,1,3,4,0,1,1,0,13,14
vs Hestia Menorca,4 abr 2025,G  84-72,13,3,1,23,4-6,0-2,50.0%,5-5,100.0%,2,1,3,1,0,1,0,13,12
vs Zalgiris Kaunas,23 mar 2025,P  80-84,4,3,0,14,2-3,0-0,66.7%,0-0,-,0,3,3,0,1,1,1,4,7
vs Juventus,16 mar 2025,G  105-74,5,4,0,20,2-3,0-0,66.7%,1-1,100.0%,2,2,4,0,2,0,0,5,10
vs Neptunas,6 mar 2025,P  81-83,0,3,0,14,0-0,0-1,0.0%,0-0,-,1,2,3,0,3,2,0,0,3
@ Rytas Vilnius,1 mar 2025,P  99-98,4,2,0,11,2-4,0-0,50.0%,0-0,-,2,0,2,0,1,2,0,4,3
@ Neptunas,9 feb 2025,G  94-107,2,2,0,10,0-0,0-0,-,2-2,100.0%,1,1,2,0,0,1,0,2,3
@ Jonavos CBet,2 feb 2025,G  87-110,2,1,1,14,1-1,0-0,100.0%,0-0,-,0,1,1,1,0,2,0,2,2
@ Juventus,26 ene 2025,P  91-84,10,5,0,20,4-8,0-0,50.0%,2-2,100.0%,4,1,5,0,0,2,0,10,9
@ Zalgiris Kaunas,12 ene 2025,P  88-86,0,1,2,15,0-1,0-0,0.0%,0-2,0.0%,1,0,1,2,0,1,0,0,-1
@ Wolves Twinsbet Vilnius,5 ene 2025,P  103-102,4,0,0,9,2-3,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,4,2
vs Siauliai,29 dic 2024,G  106-90,8,4,0,21,2-5,0-0,40.0%,4-6,66.7%,3,1,4,0,0,0,1,8,8
@ Rytas Vilnius,14 dic 2024,P  89-69,7,5,0,25,2-9,0-4,15.4%,3-6,50.0%,2,3,5,0,1,1,1,7,-1
vs M Basket-Delamode,7 dic 2024,G  93-87,14,4,1,21,5-5,0-1,83.3%,4-4,100.0%,1,3,4,1,3,0,0,14,21
@ Lietkabelis,1 dic 2024,P  93-82,2,1,0,15,0-1,0-0,0.0%,2-6,33.3%,0,1,1,0,3,1,0,2,0
vs Neptunas,16 nov 2024,P  74-83,11,6,0,27,3-7,0-2,33.3%,5-9,55.6%,4,2,6,0,1,1,1,11,8
vs Wolves Twinsbet Vilnius,9 nov 2024,P  85-90,10,5,1,31,5-9,0-0,55.6%,0-0,-,4,1,5,1,1,1,0,10,12
@ M Basket-Delamode,3 nov 2024,G  77-98,17,7,1,31,8-12,0-0,66.7%,1-2,50.0%,6,1,7,1,2,0,0,17,22
vs Jonavos CBet,28 oct 2024,P  93-105,13,4,1,21,4-5,1-1,83.3%,2-4,50.0%,4,0,4,1,1,1,1,13,16
vs Rytas Vilnius,20 oct 2024,P  83-93,7,5,1,23,2-2,0-0,100.0%,3-4,75.0%,1,4,5,1,1,2,0,7,11
@ Siauliai,13 oct 2024,P  95-91,11,10,1,23,4-6,0-1,57.1%,3-6,50.0%,5,5,10,1,1,1,0,11,16
vs Lietkabelis,5 oct 2024,P  78-85,8,4,0,25,3-5,0-0,60.0%,2-6,33.3%,1,3,4,0,1,2,2,8,7
vs Zalgiris Kaunas,29 sept 2024,P  76-89,13,5,1,31,6-9,0-1,60.0%,1-1,100.0%,3,2,5,1,1,2,0,13,14
vs Juventus,25 sept 2024,P  74-78,3,1,1,15,1-2,0-0,50.0%,1-2,50.0%,0,1,1,1,3,0,0,3,6
