PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs C.B. Moron,26 abr 2025,G  81-68,0,1,0,11,0-0,0-2,0.0%,0-0,-,0,1,1,0,1,0,0,0,0
@ Ourense,23 abr 2025,P  94-84,5,3,0,16,1-1,0-2,33.3%,3-3,100.0%,0,3,3,0,1,0,0,5,7
vs UBU Tizona Burgos,19 abr 2025,G  102-79,6,2,0,16,1-1,0-0,100.0%,4-4,100.0%,2,0,2,0,0,0,0,6,8
@ Monbus Obradoiro,12 abr 2025,P  77-76,1,5,0,11,0-1,0-1,0.0%,1-2,50.0%,2,3,5,0,0,0,0,1,3
vs Hestia Menorca,4 abr 2025,G  84-72,3,3,3,16,0-1,0-1,0.0%,3-4,75.0%,0,3,3,3,1,0,0,3,7
@ CB Zamora,30 mar 2025,P  84-77,4,3,0,15,2-2,0-2,50.0%,0-0,-,2,1,3,0,0,1,0,4,4
vs Grupo Alega Cantabria,21 mar 2025,G  85-77,2,1,0,12,1-1,0-3,25.0%,0-0,-,1,0,1,0,1,4,1,2,-2
@ Split,1 feb 2025,G  69-75,4,0,0,6,1-2,0-0,50.0%,2-2,100.0%,0,0,0,0,0,1,0,4,2
vs Mornar-Barsko zlato,26 ene 2025,G  114-72,3,2,1,15,0-1,0-1,0.0%,3-4,75.0%,0,2,2,1,0,1,1,3,3
@ Dubai,19 ene 2025,G  84-85,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Krka Novo Mesto,5 ene 2025,G  84-82,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Partizan Belgrade,30 dic 2024,P  78-76,0,1,0,5,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Mega MIS,16 nov 2024,G  93-82,0,0,1,3,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,1,0,1
@ Zadar,9 nov 2024,P  81-73,5,1,0,7,0-1,1-2,33.3%,2-2,100.0%,0,1,1,0,0,0,0,5,4
@ Crvena Zvezda Belgrade,4 nov 2024,P  92-86,0,1,2,7,0-0,0-0,-,0-0,-,1,0,1,2,0,3,0,0,0
vs Buducnost VOLI,27 oct 2024,P  71-91,0,0,0,3,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
