PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Kataja Basket,30 mar 2024,G  84-90,12,2,2,17,5-8,0-3,45.5%,2-2,100.0%,0,2,2,2,1,2,0,12,9
vs Helsinki Seagulls,26 mar 2024,P  78-88,15,5,2,25,2-8,3-5,38.5%,2-3,66.7%,1,4,5,2,0,3,0,15,10
vs Kauhajoki,22 mar 2024,G  81-77,11,2,2,22,1-5,3-5,40.0%,0-1,0.0%,1,1,2,2,0,2,0,11,6
@ Korihait,16 mar 2024,P  83-74,17,2,1,25,4-9,1-5,35.7%,6-6,100.0%,1,1,2,1,2,2,0,17,11
@ BC Nokia BB,9 mar 2024,P  91-87,16,5,0,17,4-12,2-6,33.3%,2-2,100.0%,3,2,5,0,1,1,0,16,9
vs Kataja Basket,5 mar 2024,G  81-78,11,3,1,21,3-5,0-1,50.0%,5-5,100.0%,1,2,3,1,1,2,0,11,11
@ Helsinki Seagulls,1 mar 2024,G  79-91,16,3,0,18,5-8,1-2,60.0%,3-3,100.0%,1,2,3,0,0,0,0,16,15
vs Alimerka Oviedo,21 ene 2024,G  90-74,0,0,0,7,0-3,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-4
@ Fuenlabrada,14 ene 2024,G  75-81,7,3,0,16,0-1,1-4,20.0%,4-4,100.0%,1,2,3,0,1,0,0,7,7
vs Hiopos Lleida,6 ene 2024,P  67-70,3,0,0,25,0-0,1-4,25.0%,0-0,-,0,0,0,0,1,1,0,3,0
vs Caceres,30 dic 2023,G  86-67,0,4,1,10,0-0,0-0,-,0-0,-,0,4,4,1,0,0,0,0,5
@ Grupo Alega Cantabria,22 dic 2023,P  95-77,5,0,0,20,0-1,1-5,16.7%,2-2,100.0%,0,0,0,0,0,0,0,5,0
vs UBU Tizona Burgos,17 dic 2023,P  77-78,6,4,1,31,2-3,0-2,40.0%,2-2,100.0%,0,4,4,1,1,2,0,6,7
@ Alimerka Oviedo,9 dic 2023,G  78-84,20,3,4,35,2-2,5-10,58.3%,1-2,50.0%,0,3,3,4,1,3,0,20,19
@ Real Betis,29 nov 2023,P  88-57,2,0,0,12,0-1,0-2,0.0%,2-2,100.0%,0,0,0,0,0,1,0,2,-2
vs San Pablo Burgos,25 nov 2023,P  82-90,10,2,1,29,2-5,2-6,36.4%,0-0,-,0,2,2,1,2,2,0,10,6
@ Movistar Estudiantes,19 nov 2023,P  81-56,0,1,0,10,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,1,0,0,-2
vs Ourense,12 nov 2023,P  50-74,2,0,0,10,1-2,0-2,25.0%,0-0,-,0,0,0,0,0,1,0,2,-2
@ Gipuzkoa Basket,5 nov 2023,P  87-79,5,1,0,13,0-0,1-1,100.0%,2-2,100.0%,0,1,1,0,0,2,0,5,4
vs Leyma Coruña,1 nov 2023,G  56-51,3,4,1,19,1-1,0-1,50.0%,1-2,50.0%,1,3,4,1,0,1,0,3,5
