PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,10 may 2024,P  105-70,17,1,1,19,1-1,5-9,60.0%,0-0,-,0,1,1,1,1,1,0,17,15
vs Real Betis,4 may 2024,P  75-84,26,1,3,33,2-7,6-16,34.8%,4-4,100.0%,1,0,1,3,1,2,0,26,14
@ UBU Tizona Burgos,28 abr 2024,G  83-88,14,1,2,29,1-3,4-9,41.7%,0-0,-,0,1,1,2,0,2,0,14,8
vs Fuenlabrada,20 abr 2024,P  85-88,13,3,2,34,2-3,3-10,38.5%,0-0,-,0,3,3,2,1,1,0,13,10
@ Amics Castello,14 abr 2024,G  83-84,26,3,0,41,2-5,6-14,42.1%,4-4,100.0%,0,3,3,0,0,1,0,26,17
@ Melilla Ciudad Del Deporte 1,10 abr 2024,G  74-92,16,1,1,23,2-2,4-6,75.0%,0-0,-,0,1,1,1,0,1,0,16,15
vs Rioverde Clavijo,6 abr 2024,G  68-67,6,0,0,28,0-1,2-6,28.6%,0-0,-,0,0,0,0,0,1,1,6,1
@ Leyma Coruña,31 mar 2024,P  105-73,14,0,0,11,0-0,4-6,66.7%,2-2,100.0%,0,0,0,0,1,0,0,14,13
vs Grupo Alega Cantabria,23 mar 2024,G  84-68,5,1,2,26,1-1,1-4,40.0%,0-0,-,0,1,1,2,2,1,0,5,6
@ Caceres,17 mar 2024,P  63-56,0,1,0,27,0-3,0-13,0.0%,0-0,-,1,0,1,0,0,1,0,0,-16
vs Real Valladolid,12 mar 2024,G  76-57,22,1,1,27,3-4,4-12,43.8%,4-4,100.0%,0,1,1,1,1,1,0,22,15
@ HLA Alicante,8 mar 2024,P  67-61,10,3,1,24,1-2,2-7,33.3%,2-2,100.0%,0,3,3,1,0,3,0,10,5
vs Gipuzkoa Basket,3 mar 2024,G  89-81,0,0,1,5,0-0,0-3,0.0%,0-0,-,0,0,0,1,0,1,0,0,-3
@ San Pablo Burgos,17 feb 2024,P  90-69,1,0,1,12,0-1,0-3,0.0%,1-2,50.0%,0,0,0,1,1,1,0,1,-3
vs Movistar Estudiantes,11 feb 2024,P  67-75,6,0,1,26,0-2,2-4,33.3%,0-0,-,0,0,0,1,0,0,0,6,3
@ Ourense,3 feb 2024,G  61-66,5,1,0,19,1-2,1-4,33.3%,0-0,-,0,1,1,0,0,0,0,5,2
vs Alimerka Oviedo,21 ene 2024,G  90-74,13,0,2,23,5-8,1-4,50.0%,0-0,-,0,0,0,2,0,0,0,13,9
@ Fuenlabrada,14 ene 2024,G  75-81,17,0,0,25,4-5,3-8,53.8%,0-0,-,0,0,0,0,0,1,0,17,10
vs Hiopos Lleida,6 ene 2024,P  67-70,3,0,0,15,0-0,1-4,25.0%,0-0,-,0,0,0,0,0,0,0,3,0
vs Caceres,30 dic 2023,G  86-67,12,2,0,16,1-1,3-7,50.0%,1-2,50.0%,1,1,2,0,1,2,0,12,8
@ Grupo Alega Cantabria,22 dic 2023,P  95-77,3,2,1,20,0-1,1-4,20.0%,0-0,-,0,2,2,1,0,2,0,3,0
vs UBU Tizona Burgos,17 dic 2023,P  77-78,8,1,0,25,1-3,2-5,37.5%,0-0,-,0,1,1,0,1,2,0,8,3
@ Alimerka Oviedo,9 dic 2023,G  78-84,18,1,3,29,0-3,4-9,33.3%,6-6,100.0%,0,1,1,3,0,3,0,18,11
vs HLA Alicante,3 dic 2023,P  57-76,9,2,1,19,0-4,3-7,27.3%,0-0,-,1,1,2,1,0,1,0,9,3
@ Real Valladolid,14 oct 2023,P  70-66,3,3,1,20,0-5,1-5,10.0%,0-0,-,0,3,3,1,0,1,0,3,-3
vs Melilla Ciudad Del Deporte 1,7 oct 2023,P  66-83,15,3,1,37,4-7,1-11,27.8%,4-6,66.7%,1,2,3,1,0,4,1,15,1
