PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Leyma Coruña,10 may 2024,P  74-80,8,3,0,19,3-3,0-2,60.0%,2-2,100.0%,0,3,3,0,0,1,0,8,8
@ Movistar Estudiantes,5 may 2024,P  85-72,7,3,2,16,2-4,1-4,37.5%,0-0,-,0,3,3,2,1,3,0,7,5
vs Rioverde Clavijo,26 abr 2024,G  91-68,0,5,1,12,0-4,0-2,0.0%,0-0,-,2,3,5,1,1,1,0,0,0
vs Hiopos Lleida,19 abr 2024,P  75-80,4,0,1,20,1-6,0-0,16.7%,2-2,100.0%,0,0,0,1,2,2,0,4,0
@ UBU Tizona Burgos,14 abr 2024,P  89-74,19,5,0,25,3-10,3-5,40.0%,4-5,80.0%,3,2,5,0,1,1,0,19,14
vs Hestia Menorca,10 abr 2024,P  74-92,20,5,1,33,3-7,3-6,46.2%,5-5,100.0%,0,5,5,1,2,3,0,20,18
@ Amics Castello,5 abr 2024,P  90-85,38,2,1,34,6-13,7-9,59.1%,5-8,62.5%,0,2,2,1,0,3,1,38,27
@ Gipuzkoa Basket,31 mar 2024,P  88-80,19,6,1,36,4-13,1-6,26.3%,8-8,100.0%,3,3,6,1,1,2,0,19,11
vs Real Valladolid,22 mar 2024,P  80-81,23,7,3,33,5-11,3-6,47.1%,4-5,80.0%,3,4,7,3,1,3,1,23,22
@ San Pablo Burgos,16 mar 2024,P  99-72,20,8,0,31,5-10,3-7,47.1%,1-2,50.0%,4,4,8,0,0,0,0,20,18
vs Grupo Alega Cantabria,13 mar 2024,P  71-84,13,4,0,26,2-11,3-5,31.3%,0-2,0.0%,0,4,4,0,3,2,0,13,5
@ Real Betis,8 mar 2024,P  86-70,16,10,0,30,3-11,2-2,38.5%,4-6,66.7%,1,9,10,0,2,3,0,16,15
vs Caceres,3 mar 2024,G  95-79,23,10,5,32,6-6,3-5,81.8%,2-4,50.0%,2,8,10,5,4,2,1,23,37
@ HLA Alicante,16 feb 2024,P  90-66,13,11,0,29,2-6,1-5,27.3%,6-6,100.0%,2,9,11,0,1,3,0,13,14
vs Alimerka Oviedo,9 feb 2024,G  84-81,15,3,3,16,1-2,3-5,57.1%,4-4,100.0%,2,1,3,3,0,1,0,15,17
@ Fuenlabrada,3 feb 2024,P  93-74,10,5,1,27,2-6,2-4,40.0%,0-0,-,2,3,5,1,0,3,0,10,7
@ CSM Constanta (M),12 ene 2024,G  68-72,2,1,1,2,1-2,0-1,33.3%,0-0,-,1,0,1,1,0,0,0,2,2
vs SCMU Craiova,26 dic 2023,G  91-62,12,7,1,21,3-3,1-1,100.0%,3-3,100.0%,0,7,7,1,1,2,0,12,19
@ CSU Sibiu,22 dic 2023,P  83-70,9,4,1,29,1-2,1-4,33.3%,4-6,66.7%,1,3,4,1,2,1,1,9,10
vs CSM CSU Oradea,17 dic 2023,P  79-95,2,2,1,12,1-1,0-1,50.0%,0-0,-,0,2,2,1,0,0,0,2,4
@ CS Valcea 1924,8 dic 2023,P  73-69,13,2,0,18,5-7,1-2,66.7%,0-0,-,0,2,2,0,1,1,0,13,12
vs CSM 2007 Focsani,1 dic 2023,G  80-74,8,2,1,20,1-2,2-2,75.0%,0-0,-,0,2,2,1,1,3,0,8,8
@ CSM Petrolul Ploiesti,23 nov 2023,G  82-90,13,11,1,30,3-6,2-3,55.6%,1-2,50.0%,3,8,11,1,1,3,0,13,18
@ CSM Targu Mures,16 nov 2023,G  81-85,15,5,1,22,4-7,2-6,46.2%,1-2,50.0%,3,2,5,1,0,0,0,15,13
vs CSM Constanta (M),9 nov 2023,G  77-74,4,2,0,15,2-4,0-1,40.0%,0-0,-,0,2,2,0,2,2,0,4,3
@ SCMU Craiova,27 oct 2023,G  80-82,5,1,0,24,2-3,0-6,22.2%,1-2,50.0%,0,1,1,0,1,1,0,5,-2
vs CSU Sibiu,20 oct 2023,G  77-70,12,7,4,29,4-6,0-0,66.7%,4-4,100.0%,2,5,7,4,2,3,0,12,20
@ CSM CSU Oradea,13 oct 2023,P  78-74,7,3,0,15,3-7,0-1,37.5%,1-2,50.0%,1,2,3,0,2,2,0,7,4
vs CS Valcea 1924,10 oct 2023,G  87-73,10,7,3,25,3-6,1-5,36.4%,1-2,50.0%,3,4,7,3,2,3,0,10,11
@ CSM 2007 Focsani,28 sept 2023,G  70-83,11,8,3,29,4-9,0-2,36.4%,3-3,100.0%,3,5,8,3,1,2,1,11,15
vs CSM Petrolul Ploiesti,22 sept 2023,G  78-75,11,4,0,21,2-4,1-4,37.5%,4-4,100.0%,0,4,4,0,1,0,0,11,11
