PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Leyma Coruña,10 may 2024,P  74-80,9,2,4,28,2-4,1-3,42.9%,2-2,100.0%,0,2,2,4,1,2,0,9,10
@ Movistar Estudiantes,5 may 2024,P  85-72,9,4,1,24,3-6,1-2,50.0%,0-0,-,1,3,4,1,2,1,0,9,11
vs Rioverde Clavijo,26 abr 2024,G  91-68,6,3,2,29,3-6,0-2,37.5%,0-0,-,0,3,3,2,0,0,1,6,7
vs Hiopos Lleida,19 abr 2024,P  75-80,10,1,1,30,2-2,2-4,66.7%,0-0,-,1,0,1,1,3,1,0,10,12
@ UBU Tizona Burgos,14 abr 2024,P  89-74,5,1,0,11,1-3,1-4,28.6%,0-0,-,0,1,1,0,1,1,0,5,1
vs Hestia Menorca,10 abr 2024,P  74-92,10,1,4,19,4-4,0-1,80.0%,2-2,100.0%,0,1,1,4,1,2,0,10,13
@ Amics Castello,5 abr 2024,P  90-85,3,0,0,3,0-1,1-1,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
@ Gipuzkoa Basket,31 mar 2024,P  88-80,3,1,0,8,0-2,1-2,25.0%,0-0,-,0,1,1,0,1,2,0,3,0
@ San Pablo Burgos,16 mar 2024,P  99-72,2,1,1,10,0-1,0-1,0.0%,2-2,100.0%,0,1,1,1,0,0,0,2,2
vs Grupo Alega Cantabria,13 mar 2024,P  71-84,0,1,2,16,0-1,0-2,0.0%,0-0,-,0,1,1,2,1,0,0,0,1
@ Real Betis,8 mar 2024,P  86-70,10,2,1,19,5-6,0-1,71.4%,0-0,-,0,2,2,1,1,2,0,10,10
vs Caceres,3 mar 2024,G  95-79,5,1,1,10,0-0,1-3,33.3%,2-2,100.0%,0,1,1,1,0,0,0,5,5
@ HLA Alicante,16 feb 2024,P  90-66,0,2,1,8,0-0,0-1,0.0%,0-0,-,0,2,2,1,0,2,0,0,0
vs Alimerka Oviedo,9 feb 2024,G  84-81,6,4,9,19,3-4,0-2,50.0%,0-0,-,1,3,4,9,0,1,0,6,15
@ Fuenlabrada,3 feb 2024,P  93-74,4,0,1,9,1-2,0-1,33.3%,2-3,66.7%,0,0,0,1,0,1,0,4,1
vs Ourense,19 ene 2024,P  67-81,3,3,1,15,0-1,1-3,25.0%,0-0,-,0,3,3,1,1,1,0,3,4
@ Leyma Coruña,12 ene 2024,P  97-82,0,1,0,7,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Gipuzkoa Basket,7 ene 2024,P  82-93,0,1,0,10,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
vs Amics Castello,29 dic 2023,G  76-65,4,0,1,9,2-4,0-2,33.3%,0-0,-,0,0,0,1,1,1,0,4,1
@ Real Valladolid,20 dic 2023,G  73-76,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Movistar Estudiantes,15 dic 2023,P  80-81,3,2,2,12,0-2,1-2,25.0%,0-0,-,0,2,2,2,0,1,0,3,3
@ Ourense,9 dic 2023,G  59-65,1,3,2,10,0-2,0-1,0.0%,1-2,50.0%,0,3,3,2,0,0,0,1,2
vs UBU Tizona Burgos,3 dic 2023,G  83-73,6,1,0,11,2-2,0-1,66.7%,2-2,100.0%,0,1,1,0,1,2,0,6,5
@ Grupo Alega Cantabria,29 nov 2023,P  75-69,6,4,3,28,3-4,0-1,60.0%,0-0,-,2,2,4,3,1,1,0,6,11
@ Rioverde Clavijo,24 nov 2023,G  62-64,3,2,2,14,1-1,0-1,50.0%,1-1,100.0%,0,2,2,2,0,0,0,3,6
vs San Pablo Burgos,17 nov 2023,P  79-92,8,1,1,19,1-2,2-5,42.9%,0-0,-,0,1,1,1,1,2,0,8,5
@ Alimerka Oviedo,11 nov 2023,G  71-79,14,3,2,27,3-4,2-5,55.6%,2-2,100.0%,1,2,3,2,1,2,0,14,14
vs HLA Alicante,5 nov 2023,P  69-73,6,4,4,25,1-2,1-6,25.0%,1-2,50.0%,1,3,4,4,3,2,0,6,8
@ Hiopos Lleida,1 nov 2023,P  96-62,2,3,0,9,1-2,0-1,33.3%,0-0,-,1,2,3,0,1,0,0,2,4
vs Real Betis,27 oct 2023,P  83-87,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Caceres,20 oct 2023,P  90-76,10,2,1,21,3-4,0-1,60.0%,4-5,80.0%,1,1,2,1,0,1,0,10,9
vs Fuenlabrada,13 oct 2023,P  65-87,4,3,2,22,2-2,0-2,50.0%,0-0,-,0,3,3,2,1,1,0,4,7
@ Hestia Menorca,7 oct 2023,G  66-83,0,1,0,3,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,0,0,0,0
