PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Leyma Coruña,10 may 2024,P  74-80,14,8,0,28,1-2,4-8,50.0%,0-0,-,0,8,8,0,0,1,0,14,16
@ Movistar Estudiantes,5 may 2024,P  85-72,5,5,0,23,1-4,1-3,28.6%,0-0,-,0,5,5,0,0,1,1,5,5
vs Rioverde Clavijo,26 abr 2024,G  91-68,6,7,3,29,1-2,1-2,50.0%,1-2,50.0%,3,4,7,3,1,0,0,6,14
vs Hiopos Lleida,19 abr 2024,P  75-80,9,8,0,25,2-2,1-3,60.0%,2-2,100.0%,2,6,8,0,2,2,0,9,15
@ UBU Tizona Burgos,14 abr 2024,P  89-74,13,5,0,31,2-4,3-4,62.5%,0-0,-,0,5,5,0,0,1,1,13,15
vs Hestia Menorca,10 abr 2024,P  74-92,0,4,1,18,0-2,0-1,0.0%,0-0,-,1,3,4,1,0,0,1,0,3
@ Amics Castello,5 abr 2024,P  90-85,8,5,2,30,0-2,2-6,25.0%,2-2,100.0%,1,4,5,2,0,1,2,8,10
@ Gipuzkoa Basket,31 mar 2024,P  88-80,21,11,1,31,6-9,2-4,61.5%,3-4,75.0%,4,7,11,1,1,1,1,21,28
vs Real Valladolid,22 mar 2024,P  80-81,11,9,0,34,5-8,0-2,50.0%,1-2,50.0%,4,5,9,0,1,2,0,11,13
@ San Pablo Burgos,16 mar 2024,P  99-72,8,2,1,27,3-5,0-1,50.0%,2-2,100.0%,0,2,2,1,1,6,0,8,3
vs Grupo Alega Cantabria,13 mar 2024,P  71-84,12,5,0,25,4-6,1-3,55.6%,1-1,100.0%,2,3,5,0,0,0,0,12,13
@ Real Betis,8 mar 2024,P  86-70,4,6,0,35,1-3,0-2,20.0%,2-2,100.0%,2,4,6,0,0,4,0,4,2
vs Caceres,3 mar 2024,G  95-79,18,6,0,33,2-8,3-4,41.7%,5-6,83.3%,2,4,6,0,1,4,0,18,13
@ HLA Alicante,16 feb 2024,P  90-66,25,6,0,35,8-13,2-4,58.8%,3-4,75.0%,3,3,6,0,1,3,0,25,21
vs Alimerka Oviedo,9 feb 2024,G  84-81,13,10,1,36,5-8,1-2,60.0%,0-0,-,3,7,10,1,1,3,0,13,18
@ Fuenlabrada,3 feb 2024,P  93-74,4,7,2,25,0-2,1-4,16.7%,1-2,50.0%,2,5,7,2,2,1,1,4,9
vs Ourense,19 ene 2024,P  67-81,16,8,1,37,5-9,2-3,58.3%,0-0,-,2,6,8,1,0,1,2,16,21
@ Leyma Coruña,12 ene 2024,P  97-82,12,7,1,33,6-10,0-3,46.2%,0-1,0.0%,2,5,7,1,2,0,1,12,15
vs Gipuzkoa Basket,7 ene 2024,P  82-93,11,9,1,28,4-7,1-2,55.6%,0-0,-,6,3,9,1,0,1,0,11,16
vs Amics Castello,29 dic 2023,G  76-65,7,9,0,25,2-5,1-5,30.0%,0-0,-,2,7,9,0,1,1,0,7,9
@ Real Valladolid,20 dic 2023,G  73-76,11,5,2,32,2-4,2-6,40.0%,1-1,100.0%,1,4,5,2,1,1,0,11,12
vs Movistar Estudiantes,15 dic 2023,P  80-81,10,9,3,28,2-4,2-3,57.1%,0-0,-,3,6,9,3,0,0,0,10,19
@ Ourense,9 dic 2023,G  59-65,7,9,1,27,3-5,0-6,27.3%,1-4,25.0%,2,7,9,1,1,0,0,7,7
vs UBU Tizona Burgos,3 dic 2023,G  83-73,11,9,2,36,4-6,1-5,45.5%,0-0,-,2,7,9,2,1,1,0,11,16
@ Grupo Alega Cantabria,29 nov 2023,P  75-69,16,8,0,22,4-6,2-7,46.2%,2-2,100.0%,2,6,8,0,2,1,1,16,19
@ Rioverde Clavijo,24 nov 2023,G  62-64,3,7,0,26,1-4,0-0,25.0%,1-2,50.0%,2,5,7,0,1,3,0,3,4
vs San Pablo Burgos,17 nov 2023,P  79-92,15,10,1,27,7-10,0-1,63.6%,1-1,100.0%,4,6,10,1,0,1,0,15,21
@ Alimerka Oviedo,11 nov 2023,G  71-79,8,10,0,26,2-6,1-1,42.9%,1-2,50.0%,3,7,10,0,1,0,0,8,14
vs HLA Alicante,5 nov 2023,P  69-73,6,9,1,19,1-2,1-4,33.3%,1-2,50.0%,3,6,9,1,1,2,0,6,10
@ Hiopos Lleida,1 nov 2023,P  96-62,10,7,1,27,3-4,1-3,57.1%,1-1,100.0%,1,6,7,1,0,0,1,10,16
vs Real Betis,27 oct 2023,P  83-87,12,12,1,30,4-5,1-7,41.7%,1-2,50.0%,1,11,12,1,2,2,0,12,17
@ Caceres,20 oct 2023,P  90-76,3,3,0,20,0-2,1-3,20.0%,0-0,-,0,3,3,0,1,3,0,3,0
vs Fuenlabrada,13 oct 2023,P  65-87,0,7,1,22,0-2,0-2,0.0%,0-0,-,2,5,7,1,0,2,0,0,2
@ Hestia Menorca,7 oct 2023,G  66-83,15,11,0,25,4-5,2-2,85.7%,1-2,50.0%,2,9,11,0,0,0,0,15,24
