PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,27 abr 2018,P  72-69,4,3,0,18,2-2,0-0,100.0%,0-2,0.0%,0,3,3,0,0,1,0,4,4
@ Súper Agropal Palencia,1 abr 2018,P  74-72,0,1,0,7,0-0,0-2,0.0%,0-0,-,1,0,1,0,0,0,0,0,-1
vs Amics Castello,25 mar 2018,P  65-75,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Melilla Ciudad Del Deporte 1,21 mar 2018,P  91-80,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Caceres,16 mar 2018,G  90-72,0,1,0,9,0-0,0-1,0.0%,0-0,-,0,1,1,0,1,1,1,0,1
@ Amics Castello,3 dic 2017,P  82-64,7,4,0,19,3-3,0-1,75.0%,1-2,50.0%,1,3,4,0,1,0,0,7,10
vs Melilla Ciudad Del Deporte 1,28 nov 2017,P  52-61,0,3,0,16,0-1,0-1,0.0%,0-0,-,0,3,3,0,1,1,0,0,1
@ Caceres,24 nov 2017,P  84-75,5,7,0,20,2-5,0-2,28.6%,1-2,50.0%,4,3,7,0,1,1,0,5,6
vs Hiopos Lleida,17 nov 2017,P  75-84,4,8,1,34,1-2,0-1,33.3%,2-2,100.0%,2,6,8,1,2,2,1,4,12
@ C.B. Prat,11 nov 2017,P  86-76,1,2,2,11,0-0,0-0,-,1-2,50.0%,0,2,2,2,1,0,0,1,5
vs Real Valladolid,4 nov 2017,P  65-72,0,7,0,15,0-1,0-2,0.0%,0-0,-,1,6,7,0,0,0,0,0,4
vs Leyma Coruña,1 nov 2017,P  84-87,0,4,0,15,0-0,0-0,-,0-0,-,0,4,4,0,1,0,1,0,6
vs Araberri Basket Club,27 oct 2017,G  98-75,13,4,1,19,2-2,3-3,100.0%,0-0,-,1,3,4,1,1,1,1,13,19
@ Biele ISB,10 oct 2017,P  89-80,0,0,0,0,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
