PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,27 abr 2018,P  72-69,4,6,0,8,2-3,0-0,66.7%,0-0,-,1,5,6,0,0,2,0,4,7
vs Fibwi Palma,20 abr 2018,P  63-76,4,5,0,9,2-3,0-0,66.7%,0-2,0.0%,2,3,5,0,0,1,1,4,6
@ FC Barcelona II,15 abr 2018,P  83-69,8,5,0,14,3-6,0-0,50.0%,2-2,100.0%,3,2,5,0,0,3,0,8,7
vs BAXI Manresa,6 abr 2018,G  86-78,7,4,0,11,3-5,0-0,60.0%,1-2,50.0%,1,3,4,0,1,1,0,7,8
@ Súper Agropal Palencia,1 abr 2018,P  74-72,5,4,0,12,2-6,0-0,33.3%,1-2,50.0%,2,2,4,0,1,3,0,5,2
vs Amics Castello,25 mar 2018,P  65-75,7,8,0,13,3-4,0-0,75.0%,1-2,50.0%,4,4,8,0,1,1,0,7,13
@ Melilla Ciudad Del Deporte 1,21 mar 2018,P  91-80,8,4,1,19,2-4,0-0,50.0%,4-6,66.7%,2,2,4,1,1,1,0,8,9
vs Caceres,16 mar 2018,G  90-72,4,2,1,16,2-5,0-0,40.0%,0-0,-,1,1,2,1,2,1,1,4,6
@ Hiopos Lleida,9 mar 2018,G  73-77,0,2,0,14,0-0,0-0,-,0-0,-,0,2,2,0,0,0,0,0,2
vs C.B. Prat,2 mar 2018,G  61-58,0,6,0,14,0-2,0-0,0.0%,0-0,-,3,3,6,0,1,1,0,0,4
@ Real Valladolid,23 feb 2018,G  81-93,0,0,1,4,0-0,0-0,-,0-0,-,0,0,0,1,0,1,1,0,1
@ Araberri Basket Club,17 feb 2018,G  90-97,3,6,0,17,1-1,0-0,100.0%,1-2,50.0%,3,3,6,0,0,0,1,3,9
vs Alimerka Oviedo,9 feb 2018,G  70-61,0,7,0,20,0-0,0-0,-,0-0,-,2,5,7,0,0,2,1,0,6
@ Leyma Coruña,28 ene 2018,P  77-75,4,4,0,7,2-2,0-0,100.0%,0-0,-,1,3,4,0,0,2,0,4,6
vs Biele ISB,24 ene 2018,G  77-65,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Rioverde Clavijo,19 ene 2018,G  59-69,2,2,0,14,0-3,0-0,0.0%,2-2,100.0%,2,0,2,0,1,1,2,2,3
vs Rio Breogan,13 ene 2018,G  79-67,0,4,0,11,0-1,0-0,0.0%,0-0,-,2,2,4,0,1,0,0,0,4
vs Levitec Huesca,7 ene 2018,G  73-59,7,4,0,15,1-5,0-0,20.0%,5-6,83.3%,2,2,4,0,0,0,1,7,7
@ Fibwi Palma,30 dic 2017,G  67-69,8,3,0,11,3-4,0-0,75.0%,2-2,100.0%,1,2,3,0,0,1,0,8,9
vs FC Barcelona II,20 dic 2017,P  76-81,0,4,0,10,0-5,0-0,0.0%,0-0,-,1,3,4,0,0,0,0,0,-1
@ BAXI Manresa,17 dic 2017,P  89-65,6,4,1,15,3-6,0-0,50.0%,0-0,-,2,2,4,1,0,1,1,6,8
vs Súper Agropal Palencia,10 dic 2017,P  71-74,6,10,1,26,3-8,0-0,37.5%,0-2,0.0%,3,7,10,1,3,2,1,6,12
@ Amics Castello,3 dic 2017,P  82-64,0,2,0,12,0-1,0-0,0.0%,0-0,-,0,2,2,0,0,3,0,0,-2
vs Melilla Ciudad Del Deporte 1,28 nov 2017,P  52-61,5,4,0,19,2-5,0-0,40.0%,1-2,50.0%,0,4,4,0,3,1,0,5,7
@ Caceres,24 nov 2017,P  84-75,10,9,1,16,4-5,0-0,80.0%,2-3,66.7%,5,4,9,1,1,1,0,10,18
vs Hiopos Lleida,17 nov 2017,P  75-84,7,9,0,26,2-7,0-0,28.6%,3-7,42.9%,4,5,9,0,1,2,0,7,6
@ C.B. Prat,11 nov 2017,P  86-76,10,2,0,17,5-5,0-0,100.0%,0-0,-,0,2,2,0,0,0,2,10,14
vs Real Valladolid,4 nov 2017,P  65-72,16,7,0,15,5-6,0-0,83.3%,6-9,66.7%,3,4,7,0,0,3,0,16,16
vs Leyma Coruña,1 nov 2017,P  84-87,6,2,0,9,1-1,0-0,100.0%,4-4,100.0%,1,1,2,0,1,1,0,6,8
vs Araberri Basket Club,27 oct 2017,G  98-75,14,10,0,15,7-8,0-0,87.5%,0-0,-,5,5,10,0,3,3,2,14,25
@ Alimerka Oviedo,21 oct 2017,P  90-85,3,4,0,14,1-4,0-0,25.0%,1-2,50.0%,0,4,4,0,0,0,0,3,3
@ Biele ISB,10 oct 2017,P  89-80,9,6,0,19,3-3,0-0,100.0%,3-6,50.0%,3,3,6,0,0,1,0,9,11
vs Rioverde Clavijo,6 oct 2017,P  70-72,7,6,0,17,3-5,0-0,60.0%,1-1,100.0%,2,4,6,0,1,1,1,7,12
@ Rio Breogan,30 sept 2017,P  83-71,8,5,0,14,3-5,0-0,60.0%,2-2,100.0%,1,4,5,0,1,2,0,8,10
