PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Fibwi Palma,20 abr 2018,P  63-76,4,5,1,19,2-5,0-4,22.2%,0-0,-,4,1,5,1,0,1,0,4,2
@ FC Barcelona II,15 abr 2018,P  83-69,7,3,0,19,2-4,0-1,40.0%,3-3,100.0%,2,1,3,0,1,0,0,7,8
vs BAXI Manresa,6 abr 2018,G  86-78,4,0,1,18,1-3,0-2,20.0%,2-2,100.0%,0,0,0,1,1,1,0,4,1
@ Súper Agropal Palencia,1 abr 2018,P  74-72,5,2,1,17,0-0,1-2,50.0%,2-2,100.0%,0,2,2,1,1,0,0,5,8
vs Amics Castello,25 mar 2018,P  65-75,5,7,4,30,0-1,1-2,33.3%,2-2,100.0%,1,6,7,4,0,0,1,5,15
@ Melilla Ciudad Del Deporte 1,21 mar 2018,P  91-80,3,3,2,21,1-1,0-4,20.0%,1-1,100.0%,0,3,3,2,1,1,0,3,4
vs Caceres,16 mar 2018,G  90-72,7,3,4,20,1-2,1-3,40.0%,2-2,100.0%,2,1,3,4,0,1,0,7,10
@ Hiopos Lleida,9 mar 2018,G  73-77,2,3,0,16,0-3,0-4,0.0%,2-2,100.0%,0,3,3,0,1,2,0,2,-3
vs C.B. Prat,2 mar 2018,G  61-58,3,2,0,16,0-1,1-2,33.3%,0-0,-,0,2,2,0,0,1,0,3,2
@ Real Valladolid,23 feb 2018,G  81-93,5,3,2,19,1-4,1-1,40.0%,0-0,-,0,3,3,2,0,0,1,5,8
@ Araberri Basket Club,17 feb 2018,G  90-97,3,5,0,11,1-1,0-1,50.0%,1-1,100.0%,1,4,5,0,0,0,0,3,7
vs Alimerka Oviedo,9 feb 2018,G  70-61,2,6,0,18,1-5,0-2,14.3%,0-0,-,2,4,6,0,0,2,0,2,0
@ Leyma Coruña,28 ene 2018,P  77-75,4,4,1,17,1-3,0-1,25.0%,2-2,100.0%,0,4,4,1,0,0,0,4,6
vs Biele ISB,24 ene 2018,G  77-65,4,6,0,18,2-2,0-0,100.0%,0-0,-,0,6,6,0,1,0,0,4,11
@ Rioverde Clavijo,19 ene 2018,G  59-69,4,5,2,18,1-3,0-3,16.7%,2-2,100.0%,2,3,5,2,0,0,0,4,6
vs Rio Breogan,13 ene 2018,G  79-67,10,7,2,26,1-3,2-3,50.0%,2-2,100.0%,2,5,7,2,0,0,0,10,16
vs Levitec Huesca,7 ene 2018,G  73-59,7,14,1,26,0-3,2-2,40.0%,1-2,50.0%,2,12,14,1,2,2,0,7,18
@ Fibwi Palma,30 dic 2017,G  67-69,9,3,0,22,2-4,1-2,50.0%,2-3,66.7%,1,2,3,0,0,0,0,9,8
vs FC Barcelona II,20 dic 2017,P  76-81,7,1,0,11,1-1,1-1,100.0%,2-2,100.0%,0,1,1,0,0,2,0,7,6
@ BAXI Manresa,17 dic 2017,P  89-65,1,4,0,11,0-3,0-0,0.0%,1-2,50.0%,1,3,4,0,0,0,0,1,1
vs Súper Agropal Palencia,10 dic 2017,P  71-74,6,2,1,11,1-3,1-1,50.0%,1-1,100.0%,0,2,2,1,0,2,0,6,5
@ Amics Castello,3 dic 2017,P  82-64,14,3,0,29,3-5,1-3,50.0%,5-6,83.3%,0,3,3,0,0,0,0,14,12
vs Melilla Ciudad Del Deporte 1,28 nov 2017,P  52-61,4,5,0,19,2-5,0-1,33.3%,0-0,-,1,4,5,0,1,2,0,4,4
@ Caceres,24 nov 2017,P  84-75,16,2,1,25,5-6,2-3,77.8%,0-2,0.0%,1,1,2,1,1,0,0,16,16
vs Hiopos Lleida,17 nov 2017,P  75-84,2,4,1,16,1-3,0-1,25.0%,0-0,-,0,4,4,1,0,1,0,2,3
@ C.B. Prat,11 nov 2017,P  86-76,4,1,0,17,2-4,0-2,33.3%,0-0,-,0,1,1,0,0,0,0,4,1
vs Real Valladolid,4 nov 2017,P  65-72,5,6,0,30,1-3,1-3,33.3%,0-0,-,0,6,6,0,1,0,0,5,8
vs Leyma Coruña,1 nov 2017,P  84-87,13,9,0,24,4-6,1-5,45.5%,2-2,100.0%,2,7,9,0,2,1,0,13,17
vs Araberri Basket Club,27 oct 2017,G  98-75,8,4,1,24,2-2,1-2,75.0%,1-2,50.0%,0,4,4,1,0,1,1,8,11
@ Alimerka Oviedo,21 oct 2017,P  90-85,6,3,0,17,2-5,0-0,40.0%,2-4,50.0%,3,0,3,0,0,0,0,6,4
@ Biele ISB,10 oct 2017,P  89-80,9,4,0,25,4-6,0-3,44.4%,1-1,100.0%,2,2,4,0,1,1,0,9,8
vs Rioverde Clavijo,6 oct 2017,P  70-72,4,7,1,25,1-2,0-1,33.3%,2-2,100.0%,4,3,7,1,1,2,0,4,9
@ Rio Breogan,30 sept 2017,P  83-71,2,4,0,24,0-2,0-2,0.0%,2-4,50.0%,0,4,4,0,1,3,0,2,-2
