PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs C.B. Prat,3 may 2019,G  81-71,4,3,0,11,0-1,1-2,33.3%,1-2,50.0%,1,2,3,0,1,1,0,4,4
@ Fibwi Palma,26 abr 2019,P  65-51,2,3,0,20,1-2,0-5,14.3%,0-0,-,0,3,3,0,0,2,1,2,-2
vs Real Betis,21 abr 2019,P  84-90,8,2,0,10,1-1,1-2,66.7%,3-4,75.0%,0,2,2,0,0,0,0,8,8
@ Real Valladolid,12 abr 2019,G  79-85,10,2,1,19,2-2,2-3,80.0%,0-0,-,1,1,2,1,0,1,0,10,11
vs Leyma Coruña,5 abr 2019,G  80-70,3,3,0,12,0-0,1-3,33.3%,0-0,-,0,3,3,0,1,1,0,3,4
@ Levitec Huesca,29 mar 2019,P  68-66,6,1,0,10,0-0,2-4,50.0%,0-0,-,0,1,1,0,0,0,0,6,5
vs Hiopos Lleida,23 mar 2019,G  83-68,0,2,0,5,0-0,0-0,-,0-0,-,0,2,2,0,0,1,0,0,1
@ Amics Castello,19 mar 2019,G  84-89,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Araberri Basket Club,16 mar 2019,G  71-63,6,3,0,12,0-0,2-2,100.0%,0-2,0.0%,2,1,3,0,0,0,0,6,7
vs FC Barcelona II,9 mar 2019,G  103-63,5,1,2,17,1-2,1-1,66.7%,0-0,-,0,1,1,2,0,1,0,5,6
@ Real Canoe N.C.,1 mar 2019,G  59-70,0,5,1,11,0-2,0-3,0.0%,0-1,0.0%,1,4,5,1,0,2,0,0,-2
vs Coviran Granada,23 feb 2019,G  76-56,3,7,0,22,0-0,1-6,16.7%,0-0,-,0,7,7,0,0,0,0,3,5
@ Melilla Ciudad Del Deporte 1,15 feb 2019,P  74-69,9,1,0,16,1-1,2-5,50.0%,1-1,100.0%,0,1,1,0,0,0,0,9,7
vs Ourense,2 feb 2019,P  78-81,3,0,1,8,0-1,1-1,50.0%,0-0,-,0,0,0,1,0,0,0,3,3
@ Súper Agropal Palencia,27 ene 2019,G  66-84,8,4,0,13,2-4,1-4,37.5%,1-2,50.0%,1,3,4,0,0,1,0,8,5
vs Caceres,23 ene 2019,G  82-62,2,4,0,12,1-3,0-5,12.5%,0-0,-,2,2,4,0,0,2,0,2,-3
@ Surne Bilbao,20 ene 2019,G  72-81,5,1,0,16,1-2,1-3,40.0%,0-0,-,1,0,1,0,0,0,1,5,4
@ C.B. Prat,11 ene 2019,P  79-78,7,4,1,15,1-1,1-3,50.0%,2-2,100.0%,1,3,4,1,0,1,0,7,9
vs Fibwi Palma,6 ene 2019,G  72-66,3,1,1,9,0-0,1-3,33.3%,0-0,-,0,1,1,1,0,0,0,3,3
@ Real Betis,28 dic 2018,P  85-69,3,0,0,15,1-2,0-5,14.3%,1-1,100.0%,0,0,0,0,0,0,0,3,-3
vs Real Valladolid,22 dic 2018,G  78-68,14,2,0,19,3-3,2-5,62.5%,2-2,100.0%,0,2,2,0,1,2,1,14,13
@ Leyma Coruña,15 dic 2018,P  98-76,6,4,1,15,0-2,2-3,40.0%,0-0,-,2,2,4,1,0,0,0,6,8
vs Levitec Huesca,8 dic 2018,G  73-58,6,4,1,12,0-0,2-5,40.0%,0-0,-,1,3,4,1,0,2,1,6,7
@ Hiopos Lleida,2 dic 2018,G  67-70,2,1,0,14,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,1,0,2,1
vs Amics Castello,28 nov 2018,G  95-70,8,6,0,27,1-2,2-5,42.9%,0-0,-,0,6,6,0,1,0,1,8,12
@ Araberri Basket Club,24 nov 2018,P  74-72,3,1,1,7,0-1,1-2,33.3%,0-0,-,1,0,1,1,0,1,0,3,2
@ FC Barcelona II,17 nov 2018,G  60-63,5,7,0,15,0-2,1-4,16.7%,2-2,100.0%,2,5,7,0,0,2,0,5,5
vs Real Canoe N.C.,10 nov 2018,G  78-56,13,1,0,16,2-4,3-5,55.6%,0-0,-,0,1,1,0,0,2,0,13,8
@ Coviran Granada,4 nov 2018,G  70-73,11,1,0,14,1-1,3-5,66.7%,0-2,0.0%,1,0,1,0,0,0,0,11,8
vs Melilla Ciudad Del Deporte 1,27 oct 2018,P  75-78,3,3,1,11,0-0,1-3,33.3%,0-0,-,0,3,3,1,0,0,1,3,6
@ Ourense,20 oct 2018,G  67-74,11,4,1,16,1-2,3-5,57.1%,0-0,-,2,2,4,1,0,2,1,11,12
vs Súper Agropal Palencia,13 oct 2018,P  81-83,15,1,1,15,0-0,4-5,80.0%,3-3,100.0%,0,1,1,1,1,2,0,15,15
@ Caceres,10 oct 2018,G  57-70,6,3,1,13,0-0,2-3,66.7%,0-0,-,0,3,3,1,0,0,0,6,9
vs Surne Bilbao,6 oct 2018,P  77-82,4,0,0,12,0-0,1-2,50.0%,1-2,50.0%,0,0,0,0,1,1,0,4,2
