PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,15 abr 2016,G  89-77,12,10,1,18,5-10,0-0,50.0%,2-2,100.0%,1,9,10,1,1,1,0,12,18
@ Hiopos Lleida,8 abr 2016,G  64-71,10,3,0,17,4-4,0-0,100.0%,2-2,100.0%,0,3,3,0,0,2,1,10,12
vs Navarra,1 abr 2016,G  93-74,2,4,0,20,1-1,0-1,50.0%,0-0,-,1,3,4,0,0,1,3,2,7
@ FC Barcelona II,26 mar 2016,G  73-85,20,5,1,23,9-16,0-0,56.3%,2-2,100.0%,2,3,5,1,1,1,2,20,21
vs Caceres,18 mar 2016,G  78-64,12,2,2,20,5-8,0-1,55.6%,2-2,100.0%,1,1,2,2,0,1,1,12,12
@ Alimerka Oviedo,12 mar 2016,G  80-94,6,3,0,16,2-3,0-0,66.7%,2-2,100.0%,0,3,3,0,1,0,1,6,10
vs Rioverde Clavijo,4 mar 2016,P  85-93,20,3,0,26,8-11,0-0,72.7%,4-4,100.0%,1,2,3,0,0,0,0,20,20
@ C.B. Prat,27 feb 2016,P  95-80,14,4,1,21,3-5,0-0,60.0%,8-8,100.0%,2,2,4,1,0,3,1,14,15
vs Levitec Huesca,19 feb 2016,G  72-70,8,10,0,20,3-3,0-0,100.0%,2-3,66.7%,3,7,10,0,0,3,0,8,14
@ Amics Castello,12 feb 2016,P  80-73,13,6,3,23,6-8,0-0,75.0%,1-1,100.0%,3,3,6,3,1,4,1,13,18
vs San Pablo Burgos,5 feb 2016,G  66-65,7,6,1,20,3-6,0-0,50.0%,1-1,100.0%,1,5,6,1,0,3,2,7,10
@ Fibwi Palma,23 ene 2016,G  62-68,10,5,0,21,3-7,0-1,37.5%,4-4,100.0%,3,2,5,0,0,2,0,10,8
vs Rio Breogan,15 ene 2016,G  70-61,17,11,0,30,6-10,0-0,60.0%,5-6,83.3%,3,8,11,0,0,3,1,17,21
@ Leyma Coruña,8 ene 2016,P  77-71,14,7,2,29,6-12,0-0,50.0%,2-2,100.0%,1,6,7,2,0,3,2,14,16
vs Ourense,3 ene 2016,G  98-71,28,9,1,27,10-13,1-1,78.6%,5-5,100.0%,2,7,9,1,0,2,4,28,37
@ Súper Agropal Palencia,30 dic 2015,G  80-83,2,12,2,29,1-7,0-0,14.3%,0-0,-,1,11,12,2,1,4,2,2,9
vs Hiopos Lleida,20 dic 2015,G  101-78,11,9,1,23,5-10,0-0,50.0%,1-2,50.0%,2,7,9,1,1,4,1,11,13
@ Navarra,16 dic 2015,G  75-83,9,5,2,19,4-5,0-0,80.0%,1-2,50.0%,0,5,5,2,0,1,1,9,14
vs FC Barcelona II,11 dic 2015,G  80-74,7,2,1,17,3-5,0-0,60.0%,1-1,100.0%,2,0,2,1,0,2,0,7,6
@ Caceres,4 dic 2015,P  82-79,12,6,4,24,5-9,0-0,55.6%,2-2,100.0%,2,4,6,4,0,1,1,12,18
vs Alimerka Oviedo,27 nov 2015,G  95-65,7,5,2,24,2-4,0-0,50.0%,3-4,75.0%,1,4,5,2,0,1,3,7,13
@ Rioverde Clavijo,20 nov 2015,G  72-92,8,7,1,15,2-2,0-0,100.0%,4-4,100.0%,2,5,7,1,0,0,0,8,16
vs C.B. Prat,15 nov 2015,G  76-53,17,12,2,31,6-8,0-0,75.0%,5-5,100.0%,3,9,12,2,3,1,4,17,35
@ Levitec Huesca,11 nov 2015,G  62-71,13,7,1,25,5-8,0-0,62.5%,3-3,100.0%,3,4,7,1,0,4,3,13,17
vs Amics Castello,6 nov 2015,P  70-76,6,7,0,23,3-7,0-0,42.9%,0-0,-,2,5,7,0,0,5,3,6,7
@ San Pablo Burgos,30 oct 2015,P  85-81,12,7,1,28,4-6,1-1,71.4%,1-1,100.0%,2,5,7,1,0,1,0,12,17
vs Fibwi Palma,23 oct 2015,G  94-78,10,5,2,27,4-4,0-1,80.0%,2-2,100.0%,2,3,5,2,1,2,1,10,16
@ Rio Breogan,17 oct 2015,P  69-68,4,3,0,19,2-6,0-0,33.3%,0-0,-,1,2,3,0,1,4,0,4,0
vs Leyma Coruña,9 oct 2015,G  86-72,16,3,2,26,5-9,0-0,55.6%,6-6,100.0%,0,3,3,2,0,2,2,16,17
@ Ourense,2 oct 2015,G  55-75,14,4,1,27,4-6,1-1,71.4%,3-3,100.0%,1,3,4,1,0,3,0,14,14
