PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,15 abr 2016,G  89-77,6,2,3,21,3-5,0-2,42.9%,0-0,-,1,1,2,3,0,0,0,6,7
@ Hiopos Lleida,8 abr 2016,G  64-71,7,4,0,22,1-5,1-2,28.6%,2-2,100.0%,0,4,4,0,0,3,0,7,3
vs Navarra,1 abr 2016,G  93-74,3,6,0,23,1-3,0-2,20.0%,1-2,50.0%,2,4,6,0,1,2,1,3,4
@ FC Barcelona II,26 mar 2016,G  73-85,7,7,3,23,1-4,1-2,33.3%,2-4,50.0%,2,5,7,3,1,0,0,7,12
vs Caceres,18 mar 2016,G  78-64,11,2,1,20,4-8,1-3,45.5%,0-0,-,2,0,2,1,0,2,1,11,7
@ Alimerka Oviedo,12 mar 2016,G  80-94,15,4,1,21,5-9,1-3,50.0%,2-2,100.0%,0,4,4,1,1,0,0,15,15
vs Rioverde Clavijo,4 mar 2016,P  85-93,4,5,0,20,0-5,0-3,0.0%,4-4,100.0%,2,3,5,0,0,0,0,4,1
@ C.B. Prat,27 feb 2016,P  95-80,6,3,1,21,3-4,0-1,60.0%,0-0,-,0,3,3,1,1,0,0,6,9
vs Levitec Huesca,19 feb 2016,G  72-70,10,2,1,20,4-6,0-1,57.1%,2-2,100.0%,0,2,2,1,0,1,0,10,9
@ Amics Castello,12 feb 2016,P  80-73,8,2,0,18,1-1,1-5,33.3%,3-4,75.0%,0,2,2,0,0,2,0,8,3
vs San Pablo Burgos,5 feb 2016,G  66-65,11,4,1,23,2-5,1-2,42.9%,4-6,66.7%,3,1,4,1,0,1,0,11,9
@ Fibwi Palma,23 ene 2016,G  62-68,9,7,0,23,4-9,0-1,40.0%,1-2,50.0%,1,6,7,0,1,0,0,9,10
vs Rio Breogan,15 ene 2016,G  70-61,9,2,1,23,1-2,2-3,60.0%,1-2,50.0%,1,1,2,1,2,0,1,9,12
@ Leyma Coruña,8 ene 2016,P  77-71,16,2,1,19,2-5,3-5,50.0%,3-3,100.0%,1,1,2,1,1,0,0,16,15
vs Ourense,3 ene 2016,G  98-71,16,6,0,17,3-3,2-4,71.4%,4-6,66.7%,1,5,6,0,0,0,0,16,18
@ Súper Agropal Palencia,30 dic 2015,G  80-83,15,9,0,29,4-6,1-4,50.0%,4-5,80.0%,2,7,9,0,1,3,0,15,16
vs Hiopos Lleida,20 dic 2015,G  101-78,18,4,3,23,5-5,2-4,77.8%,2-2,100.0%,0,4,4,3,1,1,0,18,23
@ Navarra,16 dic 2015,G  75-83,13,4,1,22,2-5,2-3,50.0%,3-5,60.0%,1,3,4,1,0,0,0,13,12
vs FC Barcelona II,11 dic 2015,G  80-74,9,6,1,20,4-8,0-3,36.4%,1-1,100.0%,3,3,6,1,0,0,0,9,9
@ Caceres,4 dic 2015,P  82-79,15,5,1,16,4-5,2-3,75.0%,1-1,100.0%,1,4,5,1,0,1,0,15,18
vs Alimerka Oviedo,27 nov 2015,G  95-65,14,7,4,18,4-6,2-3,66.7%,0-0,-,5,2,7,4,0,0,0,14,22
@ Rioverde Clavijo,20 nov 2015,G  72-92,5,4,1,23,1-4,1-3,28.6%,0-0,-,3,1,4,1,0,0,0,5,5
vs C.B. Prat,15 nov 2015,G  76-53,9,2,1,22,2-4,1-2,50.0%,2-3,66.7%,1,1,2,1,0,2,0,9,6
vs Amics Castello,6 nov 2015,P  70-76,0,1,0,6,0-2,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
@ San Pablo Burgos,30 oct 2015,P  85-81,16,4,2,24,2-4,2-3,57.1%,6-7,85.7%,3,1,4,2,0,2,0,16,16
vs Fibwi Palma,23 oct 2015,G  94-78,10,7,0,22,3-5,1-1,66.7%,1-2,50.0%,2,5,7,0,0,1,0,10,13
@ Rio Breogan,17 oct 2015,P  69-68,0,0,2,12,0-1,0-1,0.0%,0-0,-,0,0,0,2,0,3,0,0,-3
vs Leyma Coruña,9 oct 2015,G  86-72,4,3,2,18,2-4,0-2,33.3%,0-0,-,0,3,3,2,1,1,0,4,5
@ Ourense,2 oct 2015,G  55-75,0,4,1,15,0-0,0-3,0.0%,0-0,-,0,4,4,1,0,4,0,0,-2
