PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Levitec Huesca,24 abr 2022,P  62-74,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Coviran Granada,29 mar 2022,P  98-70,3,1,2,10,0-0,1-4,25.0%,0-0,-,1,0,1,2,1,0,0,3,4
vs Real Valladolid,25 mar 2022,P  60-79,3,1,1,10,1-1,0-1,50.0%,1-2,50.0%,0,1,1,1,0,1,0,3,2
@ Caceres,20 mar 2022,P  79-75,3,0,2,9,0-1,1-1,50.0%,0-0,-,0,0,0,2,0,1,0,3,3
vs Almansa Con Afanion,16 mar 2022,P  69-84,2,1,1,18,1-2,0-1,33.3%,0-0,-,0,1,1,1,2,1,0,2,3
@ Amics Castello,11 mar 2022,P  92-91,6,4,4,22,2-3,0-0,66.7%,2-2,100.0%,2,2,4,4,0,1,0,6,12
@ Hiopos Lleida,9 mar 2022,P  83-73,2,2,1,16,1-1,0-1,50.0%,0-0,-,1,1,2,1,0,1,0,2,3
vs C.B. Prat,6 mar 2022,G  77-71,0,2,0,10,0-0,0-1,0.0%,0-0,-,2,0,2,0,0,0,0,0,1
vs Súper Agropal Palencia,26 feb 2022,G  88-75,14,1,1,12,1-1,4-5,83.3%,0-1,0.0%,0,1,1,1,0,0,0,14,14
@ Biele ISB,20 feb 2022,G  67-77,0,1,1,22,0-1,0-4,0.0%,0-0,-,1,0,1,1,0,2,0,0,-5
@ Basquet Girona,13 feb 2022,P  78-71,0,0,0,4,0-1,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
vs HLA Alicante,6 feb 2022,P  79-93,0,0,2,13,0-0,0-0,-,0-0,-,0,0,0,2,1,4,0,0,-1
@ Movistar Estudiantes,3 feb 2022,P  76-66,0,1,3,16,0-1,0-1,0.0%,0-0,-,0,1,1,3,2,2,0,0,2
vs Fibwi Palma,28 ene 2022,P  82-89,2,1,2,10,0-0,0-0,-,2-3,66.7%,0,1,1,2,1,1,0,2,4
vs Alimerka Oviedo,16 ene 2022,G  79-78,6,3,2,14,1-1,1-2,66.7%,1-2,50.0%,0,3,3,2,0,0,0,6,9
