PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Niagara River Lions,13 ago 2022,G  81-93,0,3,3,11,0-0,0-2,0.0%,0-0,-,0,3,3,3,0,1,0,0,3
vs Saskatchewan Rattlers,7 ago 2022,G  108-96,6,6,1,12,0-1,2-4,40.0%,0-0,-,1,5,6,1,1,1,0,6,10
@ Newfoundland Growlers,31 jul 2022,G  88-95,7,6,3,22,2-4,1-2,50.0%,0-1,0.0%,3,3,6,3,0,3,1,7,10
vs Vancouver Bandits,28 jul 2022,G  101-86,8,3,2,19,1-1,2-2,100.0%,0-0,-,0,3,3,2,2,1,0,8,14
vs Saskatchewan Rattlers,24 jul 2022,P  85-91,4,5,1,13,2-3,0-2,40.0%,0-0,-,0,5,5,1,1,0,1,4,9
@ Niagara River Lions,22 jul 2022,G  75-86,8,3,2,19,1-2,2-2,75.0%,0-0,-,0,3,3,2,2,1,0,8,13
vs Edmonton Stingers,19 jul 2022,G  97-74,2,0,1,16,1-1,0-4,20.0%,0-0,-,0,0,0,1,1,0,0,2,0
vs Niagara River Lions,17 jul 2022,P  70-93,2,0,2,21,1-2,0-2,25.0%,0-2,0.0%,0,0,0,2,1,4,1,2,-3
@ Brampton Honey Badgers,14 jul 2022,P  84-70,12,4,4,26,2-4,1-4,37.5%,5-6,83.3%,1,3,4,4,1,1,0,12,14
vs Guelph Nighthawks,7 jul 2022,G  94-89,6,3,0,13,1-2,0-2,25.0%,4-5,80.0%,0,3,3,0,0,0,0,6,5
vs Montreal Alliance,3 jul 2022,G  78-68,0,4,1,19,0-1,0-1,0.0%,0-0,-,0,4,4,1,2,1,0,0,4
vs Brampton Honey Badgers,25 jun 2022,G  75-72,4,6,2,25,0-1,1-3,25.0%,1-4,25.0%,2,4,6,2,1,2,1,4,6
@ Vancouver Bandits,18 jun 2022,P  92-89,6,7,1,24,0-0,2-5,40.0%,0-0,-,2,5,7,1,0,0,1,6,12
@ Saskatchewan Rattlers,15 jun 2022,G  83-99,5,2,3,14,0-0,1-3,33.3%,2-5,40.0%,0,2,2,3,0,0,0,5,5
@ Edmonton Stingers,12 jun 2022,G  69-78,0,1,0,7,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,1,0,0,-3
vs Newfoundland Growlers,7 jun 2022,G  99-81,6,4,2,22,0-1,2-6,28.6%,0-0,-,0,4,4,2,0,0,1,6,8
vs Brampton Honey Badgers,4 jun 2022,P  69-84,9,3,2,19,3-4,1-3,57.1%,0-1,0.0%,1,2,3,2,2,5,1,9,8
@ Ottawa BlackJacks,2 jun 2022,G  81-98,8,3,0,20,1-3,2-5,37.5%,0-2,0.0%,0,3,3,0,2,2,0,8,4
@ Montreal Alliance,29 may 2022,P  80-70,5,2,0,24,1-2,1-3,40.0%,0-1,0.0%,0,2,2,0,0,1,1,5,3
@ Guelph Nighthawks,26 may 2022,P  89-80,7,5,0,28,2-2,1-5,42.9%,0-0,-,1,4,5,0,0,2,1,7,7
vs Cangrejeros de Santurce,15 mar 2022,G  93-87,10,3,0,23,1-2,2-2,75.0%,2-2,100.0%,0,3,3,0,2,1,0,10,13
@ Real Esteli,7 mar 2022,P  89-73,4,3,0,17,2-3,0-2,40.0%,0-0,-,0,3,3,0,0,3,2,4,3
@ Cangrejeros de Santurce,6 mar 2022,P  93-55,0,1,1,23,0-2,0-3,0.0%,0-2,0.0%,0,1,1,1,1,4,0,0,-8
vs Coviran Granada,5 dic 2021,G  89-77,3,1,1,10,0-1,1-2,33.3%,0-0,-,1,0,1,1,0,0,0,3,3
@ Real Valladolid,19 nov 2021,G  68-72,0,1,1,13,0-0,0-1,0.0%,0-0,-,0,1,1,1,1,1,3,0,4
vs Caceres,14 nov 2021,G  75-67,6,6,1,20,0-3,1-4,14.3%,3-4,75.0%,3,3,6,1,2,0,0,6,8
@ Almansa Con Afanion,9 nov 2021,P  89-70,11,4,4,27,3-5,1-4,44.4%,2-3,66.7%,1,3,4,4,4,3,0,11,14
vs Amics Castello,5 nov 2021,P  58-75,11,1,2,20,4-4,1-3,71.4%,0-0,-,0,1,1,2,1,1,0,11,12
@ C.B. Prat,30 oct 2021,P  97-81,0,1,0,5,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,1,0,0,-1
