PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Grupo Alega Cantabria,6 dic 2025,G  97-79,0,0,1,4,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs Hestia Menorca,22 nov 2025,P  67-75,5,4,1,14,2-3,0-3,33.3%,1-2,50.0%,0,4,4,1,0,1,0,5,4
@ Súper Agropal Palencia,14 nov 2025,P  88-80,10,3,1,14,4-7,0-0,57.1%,2-3,66.7%,1,2,3,1,0,1,0,10,9
@ Fuenlabrada,8 nov 2025,G  71-92,4,0,0,6,2-2,0-1,66.7%,0-0,-,0,0,0,0,0,0,0,4,3
vs Monbus Obradoiro,1 nov 2025,P  75-79,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
@ Palma Basquet Mallorca,26 oct 2025,G  57-78,2,2,4,11,0-2,0-0,0.0%,2-2,100.0%,0,2,2,4,2,1,0,2,7
vs UBU Tizona Burgos,18 oct 2025,G  93-80,3,3,1,12,1-1,0-0,100.0%,1-5,20.0%,0,3,3,1,0,0,0,3,3
@ Cartagena,11 oct 2025,P  82-78,4,3,1,11,1-3,0-0,33.3%,2-4,50.0%,2,1,3,1,1,3,0,4,2
@ Leyma Coruña,3 oct 2025,P  87-72,3,7,0,19,1-5,0-3,12.5%,1-2,50.0%,1,6,7,0,1,2,0,3,1
vs Movistar Estudiantes,26 sept 2025,P  87-101,12,4,2,19,3-7,0-2,33.3%,6-6,100.0%,3,1,4,2,1,2,0,12,11
