PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Grupo Alega Cantabria,6 dic 2025,G  97-79,19,7,0,28,6-7,1-2,77.8%,4-4,100.0%,1,6,7,0,2,1,0,19,25
vs Hestia Menorca,22 nov 2025,P  67-75,11,5,3,19,4-7,0-0,57.1%,3-3,100.0%,2,3,5,3,2,1,0,11,17
@ Súper Agropal Palencia,14 nov 2025,P  88-80,6,1,0,10,2-3,0-0,66.7%,2-4,50.0%,0,1,1,0,0,0,1,6,5
@ Fuenlabrada,8 nov 2025,G  71-92,5,7,0,10,2-3,0-0,66.7%,1-1,100.0%,1,6,7,0,0,2,0,5,9
vs Monbus Obradoiro,1 nov 2025,P  75-79,3,5,0,13,1-5,0-0,20.0%,1-2,50.0%,3,2,5,0,0,1,0,3,2
@ Palma Basquet Mallorca,26 oct 2025,G  57-78,7,3,0,12,1-2,1-2,50.0%,2-4,50.0%,1,2,3,0,0,0,0,7,6
vs UBU Tizona Burgos,18 oct 2025,G  93-80,8,5,1,14,3-3,0-0,100.0%,2-3,66.7%,0,5,5,1,1,2,1,8,13
@ Cartagena,11 oct 2025,P  82-78,8,5,0,16,3-5,0-0,60.0%,2-3,66.7%,2,3,5,0,0,4,0,8,6
@ Leyma Coruña,3 oct 2025,P  87-72,9,6,0,19,3-7,1-1,50.0%,0-0,-,1,5,6,0,0,0,0,9,11
vs Movistar Estudiantes,26 sept 2025,P  87-101,7,3,1,22,3-4,0-0,75.0%,1-2,50.0%,0,3,3,1,1,3,0,7,7
