PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,10 may 2024,G  85-58,13,1,0,14,4-6,0-0,66.7%,5-7,71.4%,1,0,1,0,0,1,0,13,9
@ San Pablo Burgos,4 may 2024,P  81-69,10,1,0,16,3-4,0-0,75.0%,4-4,100.0%,0,1,1,0,0,0,0,10,10
vs Gipuzkoa Basket,27 abr 2024,G  81-71,2,1,1,9,1-2,0-0,50.0%,0-0,-,0,1,1,1,1,0,0,2,4
@ Hestia Menorca,20 abr 2024,G  85-88,1,1,0,3,0-0,0-0,-,1-2,50.0%,0,1,1,0,0,0,0,1,1
@ Hiopos Lleida,22 mar 2024,P  90-73,4,1,1,13,2-2,0-0,100.0%,0-0,-,0,1,1,1,0,2,0,4,4
vs Leyma Coruña,16 mar 2024,G  88-82,13,2,2,22,5-6,1-2,75.0%,0-0,-,0,2,2,2,0,0,0,13,15
@ Movistar Estudiantes,12 mar 2024,P  98-83,2,0,2,13,1-2,0-0,50.0%,0-2,0.0%,0,0,0,2,0,1,0,2,0
vs Alimerka Oviedo,9 mar 2024,G  74-69,2,2,0,19,1-3,0-0,33.3%,0-0,-,0,2,2,0,2,2,0,2,2
@ Real Betis,3 mar 2024,P  79-78,10,8,0,24,5-7,0-0,71.4%,0-0,-,3,5,8,0,0,1,0,10,15
vs UBU Tizona Burgos,17 feb 2024,P  79-85,12,10,0,29,4-7,0-0,57.1%,4-8,50.0%,3,7,10,0,0,1,1,12,15
@ Grupo Alega Cantabria,10 feb 2024,P  81-74,8,2,1,16,3-6,0-1,42.9%,2-4,50.0%,0,2,2,1,0,0,0,8,5
