PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rioverde Clavijo,28 abr 2017,G  84-87,39,5,3,33,7-12,6-9,61.9%,7-7,100.0%,2,3,5,3,2,1,0,39,40
vs Ourense,21 abr 2017,G  78-66,10,6,9,32,5-10,0-6,31.3%,0-0,-,1,5,6,9,4,2,2,10,18
@ FC Barcelona II,16 abr 2017,P  79-74,24,6,6,32,7-13,2-9,40.9%,4-4,100.0%,1,5,6,6,1,1,0,24,23
vs Araberri Basket Club,7 abr 2017,G  88-80,13,3,4,28,2-3,1-6,33.3%,6-6,100.0%,0,3,3,4,2,3,0,13,13
@ Fibwi Palma,31 mar 2017,P  92-82,21,1,0,28,3-6,4-6,58.3%,3-5,60.0%,0,1,1,0,0,2,0,21,13
vs Marin Peixe Galego,24 mar 2017,P  73-79,14,2,5,31,4-9,0-6,26.7%,6-6,100.0%,1,1,2,5,1,1,2,14,12
@ Leyma Coruña,17 mar 2017,P  83-71,16,10,3,30,5-11,2-7,38.9%,0-0,-,4,6,10,3,1,2,0,16,17
vs Melilla Ciudad Del Deporte 1,10 mar 2017,G  87-82,22,7,5,33,6-10,2-6,50.0%,4-6,66.7%,0,7,7,5,2,1,1,22,26
@ Gipuzkoa Basket,3 mar 2017,P  71-65,13,5,4,31,5-8,1-8,37.5%,0-1,0.0%,1,4,5,4,2,0,0,13,13
vs Amics Castello,24 feb 2017,G  92-69,13,2,5,25,5-11,1-4,40.0%,0-0,-,1,1,2,5,0,1,0,13,10
@ C.B. Prat,17 feb 2017,P  74-73,10,5,1,21,3-6,1-6,33.3%,1-1,100.0%,1,4,5,1,3,3,0,10,8
vs Alimerka Oviedo,10 feb 2017,G  70-68,10,5,4,26,5-8,0-3,45.5%,0-0,-,0,5,5,4,4,4,2,10,15
@ Rio Breogan,3 feb 2017,G  78-81,25,7,4,32,4-7,4-6,61.5%,5-6,83.3%,1,6,7,4,2,5,1,25,28
@ Levitec Huesca,20 ene 2017,P  77-67,15,5,7,31,3-9,2-5,35.7%,3-3,100.0%,2,3,5,7,2,1,0,15,19
vs Súper Agropal Palencia,13 ene 2017,P  78-80,27,5,6,34,10-14,2-5,63.2%,1-1,100.0%,4,1,5,6,3,3,0,27,31
@ Caceres,8 ene 2017,G  79-84,27,6,4,30,6-7,4-6,76.9%,3-3,100.0%,1,5,6,4,2,1,0,27,35
vs San Pablo Burgos,4 ene 2017,P  78-80,12,6,4,27,1-7,2-6,23.1%,4-4,100.0%,1,5,6,4,1,2,1,12,12
vs Rioverde Clavijo,30 dic 2016,P  56-80,8,4,0,26,2-7,1-2,33.3%,1-1,100.0%,1,3,4,0,4,2,0,8,8
@ Ourense,20 dic 2016,P  76-60,18,5,0,25,5-11,2-3,50.0%,2-4,50.0%,1,4,5,0,2,3,1,18,14
vs FC Barcelona II,16 dic 2016,G  71-64,21,3,3,28,6-11,2-4,53.3%,3-3,100.0%,0,3,3,3,2,1,0,21,21
@ Araberri Basket Club,10 dic 2016,P  87-75,8,5,5,26,1-7,2-5,25.0%,0-0,-,2,3,5,5,0,3,0,8,6
vs Fibwi Palma,2 dic 2016,G  73-72,18,7,6,24,7-13,1-4,47.1%,1-1,100.0%,2,5,7,6,3,0,0,18,25
@ Marin Peixe Galego,29 nov 2016,G  62-85,12,8,3,18,4-6,1-3,55.6%,1-1,100.0%,2,6,8,3,2,0,0,12,21
vs Leyma Coruña,25 nov 2016,P  80-89,16,3,3,31,5-9,2-6,46.7%,0-0,-,0,3,3,3,2,1,0,16,15
@ Melilla Ciudad Del Deporte 1,18 nov 2016,P  75-65,8,3,4,22,2-9,0-3,16.7%,4-6,66.7%,1,2,3,4,1,4,0,8,0
vs Gipuzkoa Basket,11 nov 2016,P  71-73,8,2,2,26,4-8,0-2,40.0%,0-0,-,2,0,2,2,0,2,1,8,5
@ Amics Castello,8 nov 2016,G  77-80,19,5,1,28,5-10,3-5,53.3%,0-0,-,5,0,5,1,2,2,1,19,19
vs C.B. Prat,4 nov 2016,G  67-65,20,4,2,31,5-8,3-5,61.5%,1-2,50.0%,0,4,4,2,2,2,0,20,20
@ Alimerka Oviedo,29 oct 2016,P  88-84,16,6,2,21,6-9,1-3,58.3%,1-1,100.0%,2,4,6,2,0,1,0,16,18
vs Rio Breogan,21 oct 2016,G  88-77,20,2,2,27,7-12,2-3,60.0%,0-0,-,2,0,2,2,2,2,0,20,18
vs Levitec Huesca,18 oct 2016,G  78-59,14,1,0,19,7-8,0-0,87.5%,0-0,-,1,0,1,0,3,1,0,14,16
@ Súper Agropal Palencia,14 oct 2016,G  77-85,15,2,2,30,3-7,1-2,44.4%,6-7,85.7%,2,0,2,2,4,3,0,15,14
vs Caceres,7 oct 2016,G  78-66,13,4,3,28,5-10,1-2,50.0%,0-0,-,1,3,4,3,1,0,0,13,15
@ San Pablo Burgos,30 sept 2016,G  81-88,11,2,3,27,4-7,1-1,62.5%,0-0,-,1,1,2,3,2,3,0,11,12
