PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rioverde Clavijo,28 abr 2017,G  84-87,0,2,0,22,0-2,0-1,0.0%,0-0,-,0,2,2,0,0,0,0,0,-1
vs Ourense,21 abr 2017,G  78-66,2,0,3,21,1-2,0-2,25.0%,0-0,-,0,0,0,3,0,1,0,2,1
@ FC Barcelona II,16 abr 2017,P  79-74,5,4,0,21,1-3,1-3,33.3%,0-0,-,1,3,4,0,1,3,0,5,3
vs Araberri Basket Club,7 abr 2017,G  88-80,5,2,3,28,2-2,0-3,40.0%,1-2,50.0%,0,2,2,3,0,0,0,5,6
@ Fibwi Palma,31 mar 2017,P  92-82,8,2,5,22,0-1,2-6,28.6%,2-2,100.0%,1,1,2,5,3,0,0,8,13
vs Marin Peixe Galego,24 mar 2017,P  73-79,6,1,2,19,3-6,0-1,42.9%,0-0,-,0,1,1,2,3,2,0,6,6
@ Leyma Coruña,17 mar 2017,P  83-71,2,3,2,15,1-3,0-3,16.7%,0-0,-,1,2,3,2,0,1,0,2,1
vs Melilla Ciudad Del Deporte 1,10 mar 2017,G  87-82,2,2,2,27,1-4,0-1,20.0%,0-0,-,0,2,2,2,1,0,1,2,4
@ Gipuzkoa Basket,3 mar 2017,P  71-65,2,1,0,17,1-1,0-0,100.0%,0-0,-,0,1,1,0,1,0,0,2,4
vs Amics Castello,24 feb 2017,G  92-69,5,2,5,19,0-0,1-1,100.0%,2-2,100.0%,1,1,2,5,1,0,0,5,13
@ C.B. Prat,17 feb 2017,P  74-73,2,0,0,18,1-3,0-1,25.0%,0-2,0.0%,0,0,0,0,0,0,0,2,-3
vs Alimerka Oviedo,10 feb 2017,G  70-68,7,1,0,20,2-3,0-1,50.0%,3-4,75.0%,0,1,1,0,1,2,0,7,4
@ Rio Breogan,3 feb 2017,G  78-81,6,4,1,26,2-4,0-0,50.0%,2-2,100.0%,0,4,4,1,0,1,0,6,8
@ Levitec Huesca,20 ene 2017,P  77-67,7,0,2,30,0-1,2-4,40.0%,1-2,50.0%,0,0,0,2,1,1,0,7,5
vs Súper Agropal Palencia,13 ene 2017,P  78-80,2,0,1,16,1-2,0-0,50.0%,0-0,-,0,0,0,1,1,1,0,2,2
@ Caceres,8 ene 2017,G  79-84,4,2,0,18,1-2,0-2,25.0%,2-2,100.0%,0,2,2,0,1,1,0,4,3
vs San Pablo Burgos,4 ene 2017,P  78-80,0,1,3,17,0-0,0-0,-,0-0,-,0,1,1,3,0,0,0,0,4
vs Rioverde Clavijo,30 dic 2016,P  56-80,2,1,1,16,1-3,0-0,33.3%,0-0,-,1,0,1,1,0,1,0,2,1
@ Ourense,20 dic 2016,P  76-60,4,1,1,18,1-3,0-3,16.7%,2-2,100.0%,1,0,1,1,0,0,0,4,1
vs FC Barcelona II,16 dic 2016,G  71-64,4,2,2,14,2-2,0-2,50.0%,0-0,-,0,2,2,2,2,1,0,4,7
@ Araberri Basket Club,10 dic 2016,P  87-75,11,2,0,25,4-6,1-1,71.4%,0-0,-,1,1,2,0,2,2,0,11,11
vs Fibwi Palma,2 dic 2016,G  73-72,5,2,1,21,1-3,1-3,33.3%,0-0,-,0,2,2,1,0,1,0,5,3
@ Marin Peixe Galego,29 nov 2016,G  62-85,7,0,2,19,2-4,0-2,33.3%,3-3,100.0%,0,0,0,2,0,0,0,7,5
vs Leyma Coruña,25 nov 2016,P  80-89,5,0,4,22,2-3,0-1,50.0%,1-2,50.0%,0,0,0,4,1,0,0,5,7
@ Melilla Ciudad Del Deporte 1,18 nov 2016,P  75-65,6,0,4,25,2-5,0-1,33.3%,2-2,100.0%,0,0,0,4,0,1,0,6,5
vs Gipuzkoa Basket,11 nov 2016,P  71-73,5,2,1,21,2-2,0-1,66.7%,1-2,50.0%,0,2,2,1,1,2,0,5,5
@ Amics Castello,8 nov 2016,G  77-80,7,4,7,27,2-5,0-1,33.3%,3-3,100.0%,2,2,4,7,0,2,0,7,12
vs C.B. Prat,4 nov 2016,G  67-65,4,1,2,27,2-5,0-1,33.3%,0-0,-,0,1,1,2,0,1,0,4,2
@ Alimerka Oviedo,29 oct 2016,P  88-84,7,0,3,20,1-4,1-2,33.3%,2-2,100.0%,0,0,0,3,0,2,0,7,4
vs Rio Breogan,21 oct 2016,G  88-77,9,2,1,18,3-5,1-2,57.1%,0-0,-,0,2,2,1,0,1,0,9,8
vs Levitec Huesca,18 oct 2016,G  78-59,4,2,4,19,1-2,0-2,25.0%,2-2,100.0%,0,2,2,4,2,1,0,4,8
@ Súper Agropal Palencia,14 oct 2016,G  77-85,0,1,1,17,0-1,0-0,0.0%,0-0,-,0,1,1,1,0,2,0,0,-1
vs Caceres,7 oct 2016,G  78-66,8,0,2,21,3-3,0-1,75.0%,2-2,100.0%,0,0,0,2,0,0,0,8,9
@ San Pablo Burgos,30 sept 2016,G  81-88,6,0,1,17,1-1,1-2,66.7%,1-2,50.0%,0,0,0,1,1,0,0,6,6
