PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Rethymno Cretan Kings,13 abr 2017,P  67-80,7,4,0,13,3-7,0-0,42.9%,1-4,25.0%,2,2,4,0,0,2,0,7,2
@ Trikalla,8 abr 2017,P  74-68,6,3,1,14,3-6,0-0,50.0%,0-0,-,1,2,3,1,0,0,0,6,7
vs AEK Athens,1 abr 2017,P  64-68,8,1,0,13,4-5,0-0,80.0%,0-0,-,0,1,1,0,0,1,0,8,7
@ Lavrio,25 mar 2017,P  80-60,8,4,1,20,2-6,0-0,33.3%,4-4,100.0%,1,3,4,1,1,2,0,8,8
vs Apollon Patras,18 mar 2017,G  75-70,6,6,1,21,2-6,0-0,33.3%,2-2,100.0%,1,5,6,1,1,5,0,6,5
@ Aris BC,11 mar 2017,P  78-70,7,2,0,15,3-4,0-0,75.0%,1-1,100.0%,0,2,2,0,0,0,0,7,8
vs Kolossos H Hotels,4 mar 2017,P  61-62,6,1,0,13,2-4,0-0,50.0%,2-2,100.0%,0,1,1,0,0,1,0,6,4
@ Kymis,25 feb 2017,P  97-65,9,2,0,24,4-5,0-0,80.0%,1-2,50.0%,0,2,2,0,1,6,0,9,4
@ Panathinaikos Athens,15 feb 2017,P  90-61,6,1,0,19,3-6,0-1,42.9%,0-1,0.0%,0,1,1,0,0,0,0,6,2
vs Koroivos,11 feb 2017,P  65-69,7,3,0,12,3-5,0-0,60.0%,1-2,50.0%,1,2,3,0,0,2,0,7,5
@ Olympiacos Piraeus,5 feb 2017,P  84-60,8,3,0,17,2-6,0-0,33.3%,4-4,100.0%,1,2,3,0,1,2,0,8,6
vs Promitheas Patras,28 ene 2017,P  73-79,18,3,1,25,8-11,0-0,72.7%,2-3,66.7%,1,2,3,1,1,3,0,18,16
@ PAOK mateco,21 ene 2017,P  84-67,3,0,0,9,0-1,0-0,0.0%,3-4,75.0%,0,0,0,0,1,2,0,3,0
vs Trikalla,26 dic 2016,P  72-80,12,3,0,17,2-3,0-0,66.7%,8-9,88.9%,2,1,3,0,0,1,0,12,12
@ AEK Athens,17 dic 2016,P  84-60,8,3,0,20,2-2,0-0,100.0%,4-5,80.0%,1,2,3,0,0,3,0,8,7
vs Lavrio,10 dic 2016,P  63-64,4,4,1,21,2-4,0-0,50.0%,0-0,-,1,3,4,1,0,4,0,4,3
@ Apollon Patras,3 dic 2016,P  74-65,10,7,0,24,3-6,0-0,50.0%,4-4,100.0%,4,3,7,0,0,0,0,10,14
vs Aris BC,26 nov 2016,P  69-79,2,4,0,22,1-4,0-0,25.0%,0-2,0.0%,1,3,4,0,1,2,0,2,0
@ Kolossos H Hotels,19 nov 2016,P  77-60,4,8,2,30,2-3,0-0,66.7%,0-2,0.0%,3,5,8,2,0,5,0,4,6
vs Kymis,12 nov 2016,G  84-81,9,3,3,26,4-7,0-0,57.1%,1-2,50.0%,2,1,3,3,1,3,0,9,9
vs Panathinaikos Athens,7 nov 2016,P  46-73,4,7,1,27,2-5,0-1,33.3%,0-0,-,2,5,7,1,1,1,0,4,8
@ Koroivos,29 oct 2016,P  74-71,1,8,2,23,0-3,0-0,0.0%,1-4,25.0%,1,7,8,2,0,4,1,1,2
vs Olympiacos Piraeus,22 oct 2016,P  94-95,13,6,1,24,5-7,0-1,62.5%,3-4,75.0%,2,4,6,1,1,2,0,13,15
@ Promitheas Patras,15 oct 2016,P  78-70,4,3,0,18,1-3,0-0,33.3%,2-2,100.0%,1,2,3,0,0,0,0,4,5
vs PAOK mateco,8 oct 2016,G  84-78,3,2,0,10,1-2,0-0,50.0%,1-2,50.0%,0,2,2,0,0,4,0,3,-1
vs Amics Castello,1 oct 2016,G  87-76,8,7,1,22,4-8,0-0,50.0%,0-0,-,3,4,7,1,1,2,0,8,11
