PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,31 mar 2017,P  83-90,8,6,0,27,4-7,0-0,57.1%,0-0,-,3,3,6,0,0,0,2,8,13
@ Caceres,24 mar 2017,P  83-82,9,3,0,16,4-5,0-0,80.0%,1-1,100.0%,1,2,3,0,0,3,0,9,8
vs San Pablo Burgos,17 mar 2017,P  70-87,4,8,1,19,2-3,0-0,66.7%,0-3,0.0%,3,5,8,1,1,2,1,4,9
@ Rioverde Clavijo,10 mar 2017,G  68-82,3,2,0,13,1-6,0-0,16.7%,1-2,50.0%,0,2,2,0,0,0,0,3,-1
vs Ourense,3 mar 2017,P  73-79,8,7,0,30,3-7,0-3,30.0%,2-2,100.0%,2,5,7,0,0,1,1,8,8
@ Doukas,10 dic 2016,P  86-68,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,3,0,0,-3
vs GS Larissas,3 dic 2016,G  72-70,10,4,1,20,5-10,0-0,50.0%,0-1,0.0%,1,3,4,1,1,1,2,10,11
@ Sefa Arkadikos,26 nov 2016,P  63-58,9,3,0,19,4-8,0-0,50.0%,1-3,33.3%,2,1,3,0,1,3,2,9,6
@ Kavalas,19 nov 2016,G  65-69,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Doxa Pefkon,22 oct 2016,P  73-71,6,2,0,14,2-2,0-0,100.0%,2-2,100.0%,0,2,2,0,0,2,0,6,6
vs AE Larissas,15 oct 2016,P  73-81,11,9,1,23,5-9,0-0,55.6%,1-3,33.3%,4,5,9,1,0,1,3,11,17
@ Iraklis,8 oct 2016,P  84-70,14,5,0,18,6-8,0-0,75.0%,2-4,50.0%,0,5,5,0,0,1,0,14,14
