PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs C.B. Prat,28 abr 2017,P  74-82,3,4,2,29,1-1,0-1,50.0%,1-2,50.0%,1,3,4,2,0,1,0,3,6
@ Alimerka Oviedo,21 abr 2017,P  78-72,14,3,1,34,4-7,2-7,42.9%,0-0,-,1,2,3,1,1,1,0,14,10
vs Rio Breogan,16 abr 2017,G  86-84,10,11,1,30,1-2,2-7,33.3%,2-4,50.0%,3,8,11,1,1,2,1,10,14
@ Hiopos Lleida,7 abr 2017,P  88-80,13,8,0,30,1-2,2-6,37.5%,5-6,83.3%,3,5,8,0,0,3,0,13,12
vs Súper Agropal Palencia,31 mar 2017,P  83-90,9,3,2,24,3-5,1-5,40.0%,0-0,-,0,3,3,2,1,3,0,9,6
@ Caceres,24 mar 2017,P  83-82,3,0,0,15,0-0,1-3,33.3%,0-0,-,0,0,0,0,0,0,0,3,1
vs San Pablo Burgos,17 mar 2017,P  70-87,9,3,1,26,0-0,2-5,40.0%,3-6,50.0%,0,3,3,1,1,1,0,9,7
@ Rioverde Clavijo,10 mar 2017,G  68-82,9,4,3,18,0-0,3-7,42.9%,0-0,-,1,3,4,3,0,0,0,9,12
vs Ourense,3 mar 2017,P  73-79,2,2,2,15,1-2,0-4,16.7%,0-0,-,1,1,2,2,1,1,0,2,1
@ FC Barcelona II,24 feb 2017,P  78-70,13,7,2,29,1-5,3-6,36.4%,2-2,100.0%,2,5,7,2,1,2,1,13,15
vs Levitec Huesca,17 feb 2017,P  71-75,5,1,0,13,1-3,1-2,40.0%,0-0,-,0,1,1,0,0,0,0,5,3
vs Fibwi Palma,10 feb 2017,P  76-81,15,6,1,25,3-5,3-11,37.5%,0-0,-,1,5,6,1,1,2,1,15,12
@ Marin Peixe Galego,3 feb 2017,P  76-60,0,2,0,14,0-1,0-2,0.0%,0-0,-,0,2,2,0,0,1,0,0,-2
vs Leyma Coruña,20 ene 2017,P  85-89,3,1,0,19,0-0,1-4,25.0%,0-2,0.0%,0,1,1,0,1,2,0,3,-2
@ Melilla Ciudad Del Deporte 1,13 ene 2017,P  80-72,3,2,0,11,0-0,1-2,50.0%,0-0,-,0,2,2,0,0,1,0,3,3
vs Gipuzkoa Basket,8 ene 2017,G  77-60,5,7,1,30,1-2,1-6,25.0%,0-0,-,0,7,7,1,2,1,0,5,8
@ Amics Castello,4 ene 2017,G  81-83,7,5,1,21,2-3,1-3,50.0%,0-0,-,0,5,5,1,2,2,1,7,11
@ C.B. Prat,30 dic 2016,P  106-100,11,4,2,33,1-3,3-8,36.4%,0-0,-,1,3,4,2,2,0,0,11,12
vs Alimerka Oviedo,20 dic 2016,P  75-86,3,8,2,36,1-3,0-5,12.5%,1-3,33.3%,1,7,8,2,1,1,1,3,5
@ Rio Breogan,17 dic 2016,G  80-88,16,9,1,33,2-5,4-7,50.0%,0-0,-,1,8,9,1,1,1,1,16,21
vs Hiopos Lleida,10 dic 2016,G  87-75,25,7,2,32,4-5,4-8,61.5%,5-5,100.0%,1,6,7,2,2,1,2,25,32
@ Súper Agropal Palencia,2 dic 2016,G  82-94,10,7,3,30,1-2,2-9,27.3%,2-2,100.0%,1,6,7,3,0,1,1,10,12
vs Caceres,29 nov 2016,P  80-86,7,3,2,24,2-4,1-3,42.9%,0-0,-,0,3,3,2,1,1,0,7,8
@ San Pablo Burgos,25 nov 2016,P  97-84,9,6,0,21,0-2,3-6,37.5%,0-0,-,1,5,6,0,0,0,0,9,10
vs Rioverde Clavijo,19 nov 2016,G  87-71,2,6,2,20,1-2,0-4,16.7%,0-0,-,0,6,6,2,1,1,0,2,5
@ Ourense,12 nov 2016,G  71-76,2,6,1,13,0-1,0-3,0.0%,2-4,50.0%,0,6,6,1,0,0,0,2,3
vs FC Barcelona II,8 nov 2016,G  72-65,4,6,2,19,2-6,0-1,28.6%,0-0,-,1,5,6,2,1,1,0,4,7
@ Levitec Huesca,4 nov 2016,G  79-81,0,5,0,22,0-1,0-2,0.0%,0-0,-,1,4,5,0,0,1,0,0,1
@ Fibwi Palma,30 oct 2016,P  70-63,2,2,0,16,1-1,0-1,50.0%,0-0,-,0,2,2,0,0,1,0,2,2
vs Marin Peixe Galego,22 oct 2016,G  82-71,2,7,2,14,1-1,0-2,33.3%,0-0,-,1,6,7,2,1,1,0,2,9
@ Leyma Coruña,18 oct 2016,P  79-65,2,4,0,15,1-1,0-1,50.0%,0-0,-,1,3,4,0,1,2,1,2,5
vs Melilla Ciudad Del Deporte 1,15 oct 2016,G  93-84,3,6,0,18,0-2,1-2,25.0%,0-0,-,2,4,6,0,1,0,0,3,7
@ Gipuzkoa Basket,7 oct 2016,P  69-54,8,3,0,20,1-4,2-7,27.3%,0-0,-,3,0,3,0,2,1,0,8,4
vs Amics Castello,1 oct 2016,G  87-76,0,6,2,16,0-2,0-0,0.0%,0-0,-,3,3,6,2,0,0,0,0,6
