PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ San Pablo Burgos,19 may 2023,P  86-80,3,4,1,22,1-3,0-0,33.3%,1-2,50.0%,0,4,4,1,0,1,0,3,4
vs Súper Agropal Palencia,14 may 2023,G  81-69,7,2,1,20,2-3,1-2,60.0%,0-0,-,0,2,2,1,0,1,1,7,8
@ Caceres,5 may 2023,P  102-94,5,2,1,18,2-6,0-0,33.3%,1-2,50.0%,0,2,2,1,2,1,0,5,4
vs Albacete,1 may 2023,G  92-75,5,1,3,18,1-3,1-3,33.3%,0-0,-,1,0,1,3,0,2,0,5,3
@ Grupo Alega Cantabria,23 abr 2023,G  84-86,7,1,0,20,0-1,2-3,50.0%,1-4,25.0%,0,1,1,0,2,4,0,7,1
vs Amics Castello,16 abr 2023,G  99-62,4,3,2,21,1-3,0-0,33.3%,2-2,100.0%,1,2,3,2,1,1,0,4,7
@ Gipuzkoa Basket,9 abr 2023,G  78-85,4,2,0,14,2-2,0-0,100.0%,0-1,0.0%,0,2,2,0,1,1,1,4,6
vs MoraBanc Andorra,5 abr 2023,P  66-70,0,3,0,21,0-1,0-1,0.0%,0-2,0.0%,0,3,3,0,0,1,0,0,-2
@ HLA Alicante,31 mar 2023,P  91-76,3,5,2,20,1-3,0-1,25.0%,1-2,50.0%,4,1,5,2,0,1,0,3,5
vs Alimerka Oviedo,24 mar 2023,G  87-62,6,2,1,19,1-3,1-1,50.0%,1-2,50.0%,2,0,2,1,0,2,0,6,4
@ Almansa Con Afanion,18 mar 2023,G  86-93,3,1,0,16,0-0,1-1,100.0%,0-0,-,0,1,1,0,2,1,0,3,5
vs Real Valladolid,10 mar 2023,G  102-71,5,4,2,15,0-0,1-1,100.0%,2-2,100.0%,1,3,4,2,1,0,0,5,12
@ Melilla Ciudad Del Deporte 1,5 mar 2023,G  79-86,6,3,0,20,3-5,0-0,60.0%,0-0,-,0,3,3,0,2,1,1,6,9
@ Ourense,18 feb 2023,G  70-80,2,4,1,13,1-4,0-0,25.0%,0-0,-,2,2,4,1,0,2,0,2,2
vs Movistar Estudiantes,5 feb 2023,G  74-66,4,7,2,14,2-4,0-2,33.3%,0-0,-,2,5,7,2,0,1,0,4,8
@ Hiopos Lleida,1 feb 2023,G  82-91,1,4,2,10,0-0,0-0,-,1-2,50.0%,1,3,4,2,0,1,0,1,5
vs Biele ISB,27 ene 2023,G  78-73,5,4,0,22,2-2,0-0,100.0%,1-2,50.0%,4,0,4,0,0,0,2,5,10
vs San Pablo Burgos,20 ene 2023,G  95-81,2,2,1,13,1-2,0-0,50.0%,0-0,-,0,2,2,1,0,2,1,2,3
@ Súper Agropal Palencia,13 ene 2023,P  89-82,2,1,1,8,0-0,0-0,-,2-2,100.0%,0,1,1,1,0,0,0,2,4
vs Caceres,8 ene 2023,G  95-87,14,3,1,16,3-4,1-1,80.0%,5-5,100.0%,2,1,3,1,1,3,0,14,15
@ Albacete,27 dic 2022,G  61-83,4,3,0,13,1-2,0-0,50.0%,2-4,50.0%,0,3,3,0,2,0,0,4,6
vs Grupo Alega Cantabria,21 dic 2022,G  109-95,14,2,1,16,3-4,1-1,80.0%,5-6,83.3%,0,2,2,1,1,0,0,14,16
@ Amics Castello,16 dic 2022,G  81-86,5,3,1,11,2-5,0-1,33.3%,1-2,50.0%,2,1,3,1,1,0,0,5,5
vs Gipuzkoa Basket,11 dic 2022,P  68-81,0,2,1,15,0-1,0-0,0.0%,0-0,-,0,2,2,1,0,1,0,0,1
@ MoraBanc Andorra,7 dic 2022,P  77-70,3,0,0,11,1-1,0-0,100.0%,1-2,50.0%,0,0,0,0,0,0,0,3,2
vs HLA Alicante,2 dic 2022,G  86-69,2,3,0,16,0-0,0-0,-,2-2,100.0%,0,3,3,0,0,0,1,2,6
@ Alimerka Oviedo,27 nov 2022,P  93-83,0,4,2,18,0-0,0-0,-,0-2,0.0%,1,3,4,2,0,2,1,0,3
vs Almansa Con Afanion,20 nov 2022,G  100-66,3,3,0,21,1-1,0-1,50.0%,1-2,50.0%,0,3,3,0,0,2,0,3,2
@ Real Valladolid,5 nov 2022,P  73-64,2,4,1,20,1-4,0-0,25.0%,0-0,-,1,3,4,1,0,3,0,2,1
vs Melilla Ciudad Del Deporte 1,30 oct 2022,G  92-80,0,3,2,20,0-2,0-0,0.0%,0-0,-,1,2,3,2,0,1,0,0,2
vs Ourense,23 oct 2022,G  84-51,3,2,1,22,1-1,0-0,100.0%,1-2,50.0%,0,2,2,1,1,0,0,3,6
@ Movistar Estudiantes,16 oct 2022,P  81-73,0,0,1,13,0-0,0-0,-,0-0,-,0,0,0,1,0,1,0,0,0
vs Hiopos Lleida,12 oct 2022,P  63-71,7,5,0,17,3-3,0-1,75.0%,1-1,100.0%,3,2,5,0,0,2,1,7,10
@ Biele ISB,7 oct 2022,G  72-87,2,2,0,16,1-2,0-0,50.0%,0-0,-,1,1,2,0,4,0,0,2,7
